"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009579","thylakoid","14/27","53/2446",0.264150943396226,23.9301187980433,17.8269181254201,1.30655049641507e-17,7.05537268064136e-16,2.15068850554605e-16,"DEG11/CP24/SBPASE/RBCS1B/PTAC16/LHCB5/PSBQ/LHCA2/LHCA3/OEC33/PSAO/RCA/LHCA1/PSAF",14
"GO:0034357","photosynthetic membrane","12/27","34/2446",0.352941176470588,31.9738562091503,19.2109775416823,9.01771176974577e-17,2.43478217783136e-15,7.42194392896939e-16,"DEG11/CP24/PTAC16/LHCB5/PSBQ/LHCA2/LHCA3/OEC33/PSAO/RCA/LHCA1/PSAF",12
"GO:0009535","chloroplast thylakoid membrane","11/27","32/2446",0.34375,31.1412037037037,18.1288530226262,3.224836164007e-15,4.35352882140945e-14,1.32708572864752e-14,"DEG11/CP24/PTAC16/LHCB5/PSBQ/LHCA2/LHCA3/OEC33/RCA/LHCA1/PSAF",11
"GO:0055035","plastid thylakoid membrane","11/27","32/2446",0.34375,31.1412037037037,18.1288530226262,3.224836164007e-15,4.35352882140945e-14,1.32708572864752e-14,"DEG11/CP24/PTAC16/LHCB5/PSBQ/LHCA2/LHCA3/OEC33/RCA/LHCA1/PSAF",11
"GO:0042651","thylakoid membrane","11/27","33/2446",0.333333333333333,30.1975308641975,17.8372465313362,4.80791114909386e-15,5.19254404102137e-14,1.58284264900817e-14,"DEG11/CP24/PTAC16/LHCB5/PSBQ/LHCA2/LHCA3/OEC33/RCA/LHCA1/PSAF",11
"GO:0009526","plastid envelope","14/27","88/2446",0.159090909090909,14.4124579124579,13.5357145625546,2.9237219334882e-14,2.63134974013938e-13,8.02114062056166e-14,"DEG11/CP24/SBPASE/RBCS1B/PTAC16/LHCB5/PSBQ/LHCA2/GAPA-2/LHCA3/OEC33/RCA/LHCA1/PSAF",14
"GO:0019867","outer membrane","11/27","39/2446",0.282051282051282,25.5517568850902,16.3260158202805,4.01428212608908e-14,2.70964043511013e-13,8.25979406296137e-14,"DEG11/CP24/PTAC16/LHCB5/PSBQ/LHCA2/LHCA3/OEC33/RCA/LHCA1/PSAF",11
"GO:0031968","organelle outer membrane","11/27","39/2446",0.282051282051282,25.5517568850902,16.3260158202805,4.01428212608908e-14,2.70964043511013e-13,8.25979406296137e-14,"DEG11/CP24/PTAC16/LHCB5/PSBQ/LHCA2/LHCA3/OEC33/RCA/LHCA1/PSAF",11
"GO:0009534","chloroplast thylakoid","11/27","41/2446",0.268292682926829,24.3053297199639,15.8961890561359,7.47539379224034e-14,4.03671264780979e-13,1.23051068806866e-13,"DEG11/CP24/PTAC16/LHCB5/PSBQ/LHCA2/LHCA3/OEC33/RCA/LHCA1/PSAF",11
"GO:0031976","plastid thylakoid","11/27","41/2446",0.268292682926829,24.3053297199639,15.8961890561359,7.47539379224034e-14,4.03671264780979e-13,1.23051068806866e-13,"DEG11/CP24/PTAC16/LHCB5/PSBQ/LHCA2/LHCA3/OEC33/RCA/LHCA1/PSAF",11
"GO:0042170","plastid membrane","11/27","45/2446",0.244444444444444,22.1448559670782,15.1223152593898,2.34371539159384e-13,1.15055119223697e-12,3.50722397836739e-13,"DEG11/CP24/PTAC16/LHCB5/PSBQ/LHCA2/LHCA3/OEC33/RCA/LHCA1/PSAF",11
"GO:0031967","organelle envelope","14/27","109/2446",0.128440366972477,11.6357458375807,11.9992809740423,6.53973606216324e-13,2.94288122797346e-12,8.9707817243389e-13,"DEG11/CP24/SBPASE/RBCS1B/PTAC16/LHCB5/PSBQ/LHCA2/GAPA-2/LHCA3/OEC33/RCA/LHCA1/PSAF",14
"GO:0009532","plastid stroma","11/27","72/2446",0.152777777777778,13.8405349794239,11.6818705339566,5.9124737364829e-11,2.28052558407198e-10,6.9517237179049e-11,"SBPASE/RBCS1B/PTAC16/LHCB5/PSBQ/GAPA-2/LHCA3/OEC33/RCA/LHCA1/PSAF",11
