"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003700","DNA-binding transcription factor activity","137/1061","250/2435",0.548,1.25766258246937,3.77850717722126,0.000109679950618686,0.0168814038758286,0.0168814038758286,"AtWRKY47/AtERF#092/ANT/ATMYB105/ATHB-16/A-PTF-1/COG1/ATMYB84/ARR11/AtbZIP1/WIP3/bZIP65/AtMYB93/AtRAV1/AtMYB27/ATMYB67/BEE3/NF-YA10/GIS3/PFA6/ATWRKY72/ABS5/NA/DOF2.1/bZIP21/AHL20/BBX28/GATA5/NA/ABIG1/AtbZIP44/ATWRKY75/AGL104/ELF3/ATZFP1/BLH4/ATHB40/ATWRKY74/ATWRKY7/ERF74/RAP2.11/NF-YB4/AtbZIP5/ATWRKY50/PIF8/IAA26/AtMYB6/DAG1/ANAC104/AT-TCP20/TGA1/AtGBF1/NA/CRF10/AtC3H20/OBP3/ADAP/BBX27/ANAC002/BBX8/bHLH014/RAP2.1/ATHAP2C/ATBT2/PIF7/AtbZIP58/AtMYB78/WRKY21/AtSCL23/ATERF-5/AGL16/AT-HSFA4A/NF-YA5/anac036/NA/ATWRKY48/ATGRAS2/TCP2/AGL8/AtMYB42/BEL1/SHL/Dof4.6/DROP1/ATMYB48/BLH2/NA/NA/ATEBP/AtMYB79/ANAC037/SCL1/bHLH106/CDF3/ATM4/BLH6/ATWRKY57/AZF1/TGA7/ERF61/HBI1/BLH1/NA/EMB3022/ANAC029/NA/NA/AtC3H49/BBX7/AtWRKY22/PFA1/ARF3/BHLH038/NF-YB3/ATHAP2A/ATMYB14/AtMYB116/KNAT3/ARF5/ARF18/BBX11/ATWRKY6/NA/LBD4/bHLH105/NA/HSI2-L1/ATRL1/IAA18/ARF1-BP/bHLH059/SCR/ANAC047/ATHSFA2/NID1/AtIBH1/AtMYB9",137
"GO:0140110","transcription regulator activity","138/1061","254/2435",0.543307086614173,1.24689232413338,3.65276073706978,0.000177698988166616,0.0168814038758286,0.0168814038758286,"AtWRKY47/AtERF#092/ANT/ATMYB105/ATHB-16/A-PTF-1/COG1/ATMYB84/ARR11/AtbZIP1/WIP3/bZIP65/AtMYB93/AtRAV1/AtMYB27/ATMYB67/BEE3/NF-YA10/GIS3/PFA6/ATWRKY72/ABS5/NA/DOF2.1/bZIP21/AHL20/BBX28/GATA5/NA/ABIG1/AtbZIP44/ATWRKY75/AGL104/ELF3/ATZFP1/BLH4/ATHB40/ATWRKY74/ATWRKY7/ERF74/RAP2.11/NF-YB4/AtbZIP5/ATWRKY50/PIF8/IAA26/AtMYB6/DAG1/ANAC104/AT-TCP20/TGA1/AtGBF1/NA/AtMed15a/CRF10/AtC3H20/OBP3/ADAP/BBX27/ANAC002/BBX8/bHLH014/RAP2.1/ATHAP2C/ATBT2/PIF7/AtbZIP58/AtMYB78/WRKY21/AtSCL23/ATERF-5/AGL16/AT-HSFA4A/NF-YA5/anac036/NA/ATWRKY48/ATGRAS2/TCP2/AGL8/AtMYB42/BEL1/SHL/Dof4.6/DROP1/ATMYB48/BLH2/NA/NA/ATEBP/AtMYB79/ANAC037/SCL1/bHLH106/CDF3/ATM4/BLH6/ATWRKY57/AZF1/TGA7/ERF61/HBI1/BLH1/NA/EMB3022/ANAC029/NA/NA/AtC3H49/BBX7/AtWRKY22/PFA1/ARF3/BHLH038/NF-YB3/ATHAP2A/ATMYB14/AtMYB116/KNAT3/ARF5/ARF18/BBX11/ATWRKY6/NA/LBD4/bHLH105/NA/HSI2-L1/ATRL1/IAA18/ARF1-BP/bHLH059/SCR/ANAC047/ATHSFA2/NID1/AtIBH1/AtMYB9",138
"GO:0016301","kinase activity","95/1061","169/2435",0.562130177514793,1.29009140645478,3.43457398230339,0.0004199168205426,0.026594731967698,0.026594731967698,"NA/HSL1/AtLYK4/CRK10/AtRLP34/MAPKKK5/NILR2/CRCK2/NA/NA/NA/NA/LRR/MIK2/LecRK-VII.1/LecRK-S.5/AtRLP52/PBL33/AtRLP7/AtFKGP/ATUK/UPRT1/NA/AtMLKL1/PBL15/STY46/CRK15/ATCPK2/AHK3/RLK1/SPHK1/NA/NA/APK2B/EVR/NA/ASG6/IGP2/ATMKK9/NA/ATCLV1/CARD1/GRACE/M3K&#948;5/ARK3/LRK10L3/ATDGK5/BIR1/NA/ATPANK2/RAF36/IGP4/NA/ATOST1/ATMTK/RDA2/FAB1C/NA/CRK25/NA/LecRK-IX.2/ATPPCK1/NA/FER/BTL2/JK224/PBL34/B120/PUB50/RAF42/PFK3/WNK4/LIP2/NA/CEPR1/PBL17/AHK1/NA/RKF1/ATCIPK8/MDS2/LecRK-IX.1/CRK42/ATCDPK3/CRK29/Kin3/CEPR2/NA/AtRLP43/NA/EMB71/NA/AKN1/NA/ATSR2/LRK10L2",95
"GO:0016772","transferase activity, transferring phosphorus-containing groups","97/1061","175/2435",0.554285714285714,1.27208832637673,3.28245912410358,0.000712677016539023,0.0338521582856036,0.0338521582856036,"NA/HSL1/AtLYK4/CRK10/AtRLP34/MAPKKK5/AtGH3.11/NILR2/CRCK2/NA/NA/NA/NA/LRR/MIK2/LecRK-VII.1/LecRK-S.5/AtRLP52/PBL33/AtRLP7/AtFKGP/ATUK/UPRT1/NA/AtMLKL1/PBL15/STY46/CRK15/ATCPK2/AHK3/RLK1/SPHK1/NA/NA/APK2B/EVR/NA/ASG6/IGP2/ATMKK9/NA/ATCLV1/CARD1/GRACE/M3K&#948;5/ARK3/LRK10L3/ATDGK5/BIR1/NA/ATPANK2/RAF36/IGP4/NA/ATOST1/ATMTK/RDA2/FAB1C/NA/CRK25/NA/LecRK-IX.2/ATPPCK1/NA/FER/BTL2/JK224/PBL34/B120/PUB50/RAF42/PFK3/WNK4/LIP2/NA/CEPR1/PBL17/AHK1/NA/RKF1/ATCIPK8/MDS2/LecRK-IX.1/CRK42/GGP/ATCDPK3/CRK29/Kin3/CEPR2/NA/AtRLP43/NA/EMB71/NA/AKN1/NA/ATSR2/LRK10L2",97
"GO:0016773","phosphotransferase activity, alcohol group as acceptor","87/1061","157/2435",0.554140127388535,1.27175420376162,3.09295676876308,0.0013641993158234,0.0472550406103636,0.0472550406103636,"HSL1/AtLYK4/CRK10/MAPKKK5/NILR2/CRCK2/NA/NA/NA/LRR/LecRK-VII.1/LecRK-S.5/PBL33/AtFKGP/ATUK/UPRT1/NA/AtMLKL1/PBL15/STY46/CRK15/ATCPK2/AHK3/RLK1/SPHK1/NA/NA/APK2B/EVR/NA/ASG6/IGP2/ATMKK9/NA/ATCLV1/CARD1/GRACE/M3K&#948;5/ARK3/LRK10L3/ATDGK5/BIR1/NA/ATPANK2/RAF36/IGP4/NA/ATOST1/ATMTK/RDA2/FAB1C/NA/CRK25/NA/LecRK-IX.2/ATPPCK1/NA/FER/BTL2/JK224/PBL34/B120/PUB50/RAF42/PFK3/WNK4/LIP2/CEPR1/PBL17/AHK1/NA/RKF1/ATCIPK8/MDS2/LecRK-IX.1/CRK42/ATCDPK3/CRK29/Kin3/CEPR2/NA/NA/EMB71/NA/AKN1/NA/ATSR2/LRK10L2",87
"GO:0004672","protein kinase activity","78/1061","139/2435",0.561151079136691,1.287844371063,3.07046260028275,0.00149226444032727,0.0472550406103636,0.0472550406103636,"HSL1/AtLYK4/CRK10/MAPKKK5/NILR2/CRCK2/NA/NA/NA/LRR/LecRK-VII.1/LecRK-S.5/PBL33/NA/AtMLKL1/PBL15/STY46/CRK15/ATCPK2/AHK3/RLK1/NA/NA/APK2B/EVR/NA/ASG6/IGP2/ATMKK9/NA/ATCLV1/CARD1/GRACE/M3K&#948;5/ARK3/LRK10L3/BIR1/NA/RAF36/IGP4/NA/ATOST1/RDA2/NA/CRK25/NA/LecRK-IX.2/ATPPCK1/NA/FER/BTL2/JK224/PBL34/B120/PUB50/RAF42/WNK4/LIP2/CEPR1/PBL17/AHK1/NA/RKF1/ATCIPK8/MDS2/LecRK-IX.1/CRK42/ATCDPK3/CRK29/Kin3/CEPR2/NA/NA/EMB71/NA/NA/ATSR2/LRK10L2",78
