"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061630","ubiquitin protein ligase activity","17/553","25/2435",0.68,2.99421338155515,5.4318297856502,1.55496509298916e-06,0.000137614410729541,0.000137614410729541,"AtPUB22/BRH1/RHA1A/ATRMA1/NA/BTL11/AIRP3/SRH1/ATPUB29/AtRDUF1/NA/ATL2/ATRMA3/AtPUB23/NA/NA/CMPG5",17
"GO:0061659","ubiquitin-like protein ligase activity","17/553","25/2435",0.68,2.99421338155515,5.4318297856502,1.55496509298916e-06,0.000137614410729541,0.000137614410729541,"AtPUB22/BRH1/RHA1A/ATRMA1/NA/BTL11/AIRP3/SRH1/ATPUB29/AtRDUF1/NA/ATL2/ATRMA3/AtPUB23/NA/NA/CMPG5",17
"GO:0003700","DNA-binding transcription factor activity","87/553","250/2435",0.348,1.53233273056058,4.81549012270618,2.76835845137141e-06,0.000163333148630913,0.000163333148630913,"ATERF-4/BME3/ATWRKY72/ATMYB73/ATWRKY50/ATWRKY53/MYB77/SARD1/ATWRKY23/PAT1/ANAC072/AtWRKY22/ATERF-9/ATMYB14/CBP60c/NA/ANAC062/NA/ATMYB2/CBP60a/AT-HSFB2A/ATGRAS2/DAG1/ERF109/ATMYC2/ATWRKY6/ERF017/ATCBF1/GATA5/ATEBP/ATWRKY54/ATWRKY70/ERF105/anac061/NA/ATWRKY40/AtC3H29/ATWRKY33/ASR2/ZAT11/ATWRKY48/anac081/AGL16/ATWRKY75/ATMYB15/ANAC083/AtWRKY41/NA/NA/ATWRKY51/CBF4/CBNAC/anac036/AtZAT12/anac071/CRF10/BHLH92/ABR1/ATWRKY46/ASR1/AtMYB27/AtMYB9/AZF1/AtMYB106/AT-HSFB1/DREB26/ATAUX2-11/CRF2/SCL8/ATERF-5/ATERF13/AtERF#100/AT-HSFA3/AtRAV1/AtMYB78/GAI/CBP60b/AKS3/AHL24/NA/SCL5/STZ/NA/ATWRKY18/SCL13/ANAC087/NA",87
"GO:0140096","catalytic activity, acting on a protein","86/553","249/2435",0.345381526104418,1.52080292235851,4.7006839269896,4.5676202143175e-06,0.00016450498645542,0.00016450498645542,"AtPUB22/NA/BRH1/Kin3/CRK3/ATEGY3/ATL6/CRPK1/RHA1A/PBL14/NA/CIPK9/NA/ATPUB17/APK2A/PLSP1/ATRMA1/NA/ATMAPK3/ATMC1/ATMKK7/BHP/NA/APK1B/CRK26/BTL11/CRK25/AIRP3/LRK10L1.1/SRH1/NA/B120/RKF3/NA/NA/ATPUB29/AtRDUF1/MAPKKK19/CPK28/AtPUB43/NA/MDIS2/PR5K/ANX2/LRR/ATSR2/CRCK1/PBL31/CRK34/CIPP1/ATL2/ATPK19/RLK1/NA/ATRMA3/HSL3/LecRK-IX.1/PRK3/ATCRR3/APD5/AP2C1/ASG6/AtMC9/AtPUB23/NA/LecRK-VII.2/NA/PBL33/NA/AtPUB19/LecRK-S.5/DCC1/NA/PP2C49/FER/At2-MMP/BIR1/ATBAK1/MAP3K13/CES101/CST/APK2B/CMPG5/PBL19/NILR2/CRCK3",86
"GO:0043565","sequence-specific DNA binding","72/553","199/2435",0.361809045226131,1.5931374776232,4.7321559400469,4.64703351568984e-06,0.00016450498645542,0.00016450498645542,"ATERF-4/BME3/ATWRKY72/ATMYB73/ATWRKY50/ATWRKY53/MYB77/SARD1/ATWRKY23/PAT1/ANAC072/AtWRKY22/ATERF-9/ATMYB14/CBP60c/NA/ANAC062/ATMYB2/CBP60a/AT-HSFB2A/ATGRAS2/DAG1/ERF109/ATMYC2/ATWRKY6/ERF017/GATA5/SRH1/ATEBP/ATWRKY54/ATWRKY70/ERF105/NA/ATWRKY40/ATWRKY33/ZAT11/ATWRKY48/anac081/AGL16/ATWRKY75/AtWRKY41/NA/ATWRKY51/CBF4/CBNAC/AtZAT12/anac071/CRF10/BHLH92/ATWRKY46/AtMYB27/AtMYB9/AZF1/DREB26/ATAUX2-11/CRF2/SCL8/ATERF-5/ATERF13/AtERF#100/AtRAV1/AtMYB78/GAI/CBP60b/AKS3/NA/SCL5/STZ/NA/ATWRKY18/ANAC087/NA",72
"GO:0140110","transcription regulator activity","87/553","254/2435",0.34251968503937,1.50820150645726,4.63807766505897,5.89154278986952e-06,0.000173800512301151,0.000173800512301151,"ATERF-4/BME3/ATWRKY72/ATMYB73/ATWRKY50/ATWRKY53/MYB77/SARD1/ATWRKY23/PAT1/ANAC072/AtWRKY22/ATERF-9/ATMYB14/CBP60c/NA/ANAC062/NA/ATMYB2/CBP60a/AT-HSFB2A/ATGRAS2/DAG1/ERF109/ATMYC2/ATWRKY6/ERF017/ATCBF1/GATA5/ATEBP/ATWRKY54/ATWRKY70/ERF105/anac061/NA/ATWRKY40/AtC3H29/ATWRKY33/ASR2/ZAT11/ATWRKY48/anac081/AGL16/ATWRKY75/ATMYB15/ANAC083/AtWRKY41/NA/NA/ATWRKY51/CBF4/CBNAC/anac036/AtZAT12/anac071/CRF10/BHLH92/ABR1/ATWRKY46/ASR1/AtMYB27/AtMYB9/AZF1/AtMYB106/AT-HSFB1/DREB26/ATAUX2-11/CRF2/SCL8/ATERF-5/ATERF13/AtERF#100/AT-HSFA3/AtRAV1/AtMYB78/GAI/CBP60b/AKS3/AHL24/NA/SCL5/STZ/NA/ATWRKY18/SCL13/ANAC087/NA",87
"GO:0004674","protein serine/threonine kinase activity","42/553","101/2435",0.415841584158416,1.83105652337386,4.62331907435534,1.17539304138188e-05,0.00029720652617799,0.00029720652617799,"NA/Kin3/CRK3/CRPK1/PBL14/NA/CIPK9/APK2A/ATMAPK3/ATMKK7/BHP/APK1B/CRK26/CRK25/LRK10L1.1/NA/B120/RKF3/NA/CPK28/MDIS2/PR5K/LRR/ATSR2/CRCK1/CRK34/ATPK19/RLK1/NA/LecRK-IX.1/PRK3/ATCRR3/ASG6/NA/LecRK-VII.2/PBL33/LecRK-S.5/ATBAK1/CES101/CST/APK2B/PBL19",42
"GO:0004672","protein kinase activity","53/553","139/2435",0.381294964028777,1.67893894649199,4.46750681289366,1.74500064713008e-05,0.000381048264548305,0.000381048264548305,"NA/Kin3/CRK3/CRPK1/PBL14/NA/CIPK9/NA/APK2A/ATMAPK3/ATMKK7/BHP/APK1B/CRK26/CRK25/LRK10L1.1/NA/B120/RKF3/NA/NA/MAPKKK19/CPK28/MDIS2/PR5K/ANX2/LRR/ATSR2/CRCK1/PBL31/CRK34/ATPK19/RLK1/NA/HSL3/LecRK-IX.1/PRK3/ATCRR3/ASG6/NA/LecRK-VII.2/PBL33/LecRK-S.5/FER/BIR1/ATBAK1/MAP3K13/CES101/CST/APK2B/PBL19/NILR2/CRCK3",53
"GO:0003677","DNA binding","80/553","235/2435",0.340425531914894,1.49898041629795,4.36133186773559,1.9375335485507e-05,0.000381048264548305,0.000381048264548305,"ATERF-4/BME3/ATWRKY72/ATMYB73/ATWRKY50/ATWRKY53/MYB77/SARD1/ATWRKY23/PAT1/ANAC072/AtWRKY22/ATERF-9/ATMYB14/CBP60c/NA/ANAC062/ATMYB2/CBP60a/AT-HSFB2A/ATGRAS2/DAG1/SAP3/ERF109/ATMYC2/ATWRKY6/ERF017/ATCBF1/GATA5/SRH1/ATEBP/ATWRKY54/ATWRKY70/ERF105/anac061/NA/ATWRKY40/ATWRKY33/ZAT11/ATWRKY48/anac081/AGL16/DAYSLEEPER/ATWRKY75/AtWRKY41/NA/ATWRKY51/CBF4/CBNAC/anac036/AtZAT12/anac071/CRF10/BHLH92/ATWRKY46/AtMYB27/AtMYB9/AZF1/DREB26/ATAUX2-11/CRF2/SCL8/ATERF-5/ATERF13/AtERF#100/AT-HSFA3/AtRAV1/AtMYB78/GAI/CBP60b/AKS3/AHL24/NA/RECA2/SCL5/STZ/NA/ATWRKY18/ANAC087/NA",80
"GO:0004842","ubiquitin-protein transferase activity","21/553","42/2435",0.5,2.20162748643761,4.25731899932602,8.59819800858017e-05,0.0012670378861469,0.0012670378861469,"AtPUB22/BRH1/ATL6/RHA1A/ATPUB17/ATRMA1/NA/BTL11/AIRP3/SRH1/ATPUB29/AtRDUF1/AtPUB43/NA/ATL2/ATRMA3/AtPUB23/NA/AtPUB19/NA/CMPG5",21
