"Regulation","Ensembl ID","log2 Fold Change","Adj.Pval","baseMean","pvalue"
"Down","Gohir.D07G144500",-2.0301,6.10200080685732e-09,219.06,5.55940306747205e-12
"Up","Gohir.D02G236800",1.0544,6.55187769482312e-09,566.44,6.10192691046857e-12
"Down","Gohir.D02G019800",-2.9784,6.64968029111948e-09,250.03,6.32764362007239e-12
"Down","Gohir.A11G311800",-2.0126,7.03090131414792e-09,223.5,6.83275152006601e-12
"Down","Gohir.D11G142800",-3.9109,7.91652605207074e-09,78.49,7.85369648022891e-12
"Down","Gohir.D05G206100",-2.3261,9.63826841380464e-09,90.92,9.75691246943295e-12
"Down","Gohir.A02G057600",-3.2512,1.10975014824086e-08,835.22,1.14587904033617e-11
"Down","Gohir.D11G001200",-1.1316,1.1437070333799e-08,113.45,1.20409713588749e-11
"Down","Gohir.A12G233100",-1.8246,1.17780663580798e-08,206.37,1.26384336932748e-11
"Down","Gohir.D05G291800",-1.794,1.42689996901372e-08,415.02,1.56002183201208e-11
"Up","Gohir.D05G168800",1.3723,1.62513994753307e-08,261.09,1.86477015405247e-11
"Down","Gohir.D07G059100",-2.0461,1.62513994753307e-08,106.55,1.9083680951757e-11
"Down","Gohir.D07G215600",-1.4272,1.62513994753307e-08,92.89,1.8135256259669e-11
"Down","Gohir.D10G137200",-2.3728,1.62513994753307e-08,234.6,1.89171263751723e-11
"Down","Gohir.D11G307200",-1.5471,2.19395525850907e-08,236.41,2.6207353468585e-11
"Down","Gohir.D06G023700",-1.4627,2.19916681134694e-08,130.42,2.67148543652446e-11
"Down","Gohir.A02G073900",-1.4167,2.34666139089454e-08,303.84,2.89816862740053e-11
"Down","Gohir.D01G195500",-1.4054,3.67713575053403e-08,159.28,4.61577616887572e-11
"Down","Gohir.D06G039700",-2.9119,3.72817311596481e-08,83.65,4.75532285199593e-11
"Down","Gohir.A13G011900",-4.6846,4.1288176852546e-08,112.44,5.37842152425393e-11
"Down","Gohir.D02G062400",-1.7887,4.1288176852546e-08,210.17,5.43353477367892e-11
"Down","Gohir.A10G055500",-1.9164,4.30598772629089e-08,42.39,5.7538708684645e-11
"Down","Gohir.A05G046600",-1.3013,4.34413383709762e-08,403.32,5.89279573788347e-11
"Down","Gohir.A01G158900",-1.6559,4.52405297748207e-08,51.51,6.41163970731586e-11
"Down","Gohir.A11G254800",-2.1534,4.52405297748207e-08,115.83,6.38542550366928e-11
"Down","Gohir.A13G043900",-2.7801,4.52405297748207e-08,86.51,6.39503125389295e-11
"Down","Gohir.A02G101300",-1.0092,4.54006099573124e-08,571.19,6.59619332854084e-11
"Down","Gohir.D01G151500",-1.301,4.54006099573124e-08,49.85,6.61816471680938e-11
"Down","Gohir.A12G127900",-2.445,4.85197541226725e-08,126.05,7.17108448930007e-11
"Down","Gohir.A11G014700",-2.4688,5.18147569287612e-08,117.27,7.76298188518046e-11
"Down","Gohir.D04G129100",-2.5253,7.11560279340792e-08,718.93,1.08047904418852e-10
"Down","Gohir.A01G047100",-1.287,8.04910756100324e-08,417.92,1.23852481097394e-10
"Down","Gohir.D03G046500",-1.8953,8.61753538518505e-08,174.11,1.34343663884688e-10
"Down","Gohir.A05G171200",-1.9808,8.77420094053252e-08,1101.84,1.38562454114338e-10
"NS","Gohir.D09G230200",0.8976,9.19067997183813e-08,575.7,1.47000266799322e-10
"Down","Gohir.A08G251300",-2.0849,9.30205794860672e-08,131.14,1.50665013744845e-10
"Down","Gohir.D01G052800",-3.0784,9.90780622608062e-08,82.66,1.62482244961235e-10
"Down","Gohir.D06G173000",-2.6704,1.37021120242172e-07,2293.94,2.27480803771017e-10
"Down","Gohir.D02G082200",-1.5433,1.5629223748014e-07,68.48,2.62638802049961e-10
"Up","Gohir.A03G064800",1.6336,1.67464143973019e-07,119.75,2.84802965940508e-10
"Down","Gohir.A09G137900",-1.7448,1.79524482989393e-07,771.42,3.10875577836086e-10
"Down","Gohir.D07G162200",-3.5452,1.79524482989393e-07,61.61,3.12583121499185e-10
"Down","Gohir.A01G223300",-2.45,1.79848725107084e-07,1005.05,3.167889351376e-10
"Down","Gohir.D08G272800",-2.3207,1.94106079736358e-07,155.67,3.45832017670868e-10
"Down","Gohir.A05G290600",-1.4081,1.95828720123155e-07,284.02,3.52865972039213e-10
"Down","Gohir.D07G001100",-4.264,2.07450910903467e-07,77.98,3.78008219576289e-10
"Down","Gohir.D11G027100",-1.5528,2.2252104128913e-07,278.61,4.09973573803669e-10
"Down","Gohir.D02G057700",-2.1962,2.42656347919618e-07,209.87,4.51983803219243e-10
"Up","Gohir.D11G102000",1.9296,2.71665334921668e-07,31.7,5.11517576686815e-10
"Down","Gohir.D09G012300",-3.4942,2.82104545441775e-07,91.65,5.36885067855662e-10
"Down","Gohir.A03G076300",-2.3816,2.86584205199935e-07,121.4,5.51212736758864e-10
"NS","Gohir.A08G021200",0.9806,2.93455821684349e-07,206.83,5.70370887627501e-10
"Down","Gohir.A02G018000",-1.7717,3.01714290756953e-07,137.61,5.92530899810181e-10
"Down","Gohir.D11G328400",-1.5548,3.30282077150733e-07,137.73,6.5532158164828e-10
"Down","Gohir.D08G117900",-2.7069,3.4689882393632e-07,220.47,6.95314698123091e-10
"Down","Gohir.A07G045100",-1.5928,3.92010783212139e-07,388.71,7.93672625550977e-10
"Down","Gohir.A08G022400",-3.1923,4.80768267155687e-07,371.14,9.83106474382984e-10
"Down","Gohir.A05G008500",-1.3282,4.8357928937675e-07,1452.84,9.9864527689562e-10
"Down","Gohir.D11G302800",-1.1514,4.8562309744697e-07,123.98,1.01269798827822e-09
"Down","Gohir.D02G238000",-3.1582,4.93030610485467e-07,20.82,1.03812729775042e-09
"Down","Gohir.A05G098500",-2.482,5.20988912130472e-07,69.39,1.10754445605968e-09
"Down","Gohir.D11G037000",-2.3898,5.35660295814641e-07,407.69,1.14957870416974e-09
"Down","Gohir.D08G184900",-1.8756,5.42221444493614e-07,147.8,1.17463748300973e-09
"Down","Gohir.A13G068600",-2.2955,5.86116885944928e-07,732.53,1.28159668938395e-09
"Down","Gohir.D11G264500",-1.6264,5.86257098918093e-07,83.84,1.29377275230953e-09
"Down","Gohir.A11G247200",-1.2348,6.033392868588e-07,150.69,1.34368564857604e-09
"Down","Gohir.A05G180600",-2.3827,6.43275343607222e-07,208.9,1.48472200298071e-09
"Down","Gohir.A07G169878",-1.6954,6.43275343607222e-07,251.32,1.47578045902465e-09
"Down","Gohir.D02G018600",-2.9474,6.43275343607222e-07,30.14,1.45742437456272e-09
"Down","Gohir.D11G264400",-2.6598,6.43275343607222e-07,85.4,1.47648244132943e-09
"Down","Gohir.A05G064700",-2.2847,6.56449023826226e-07,58.39,1.52841832159086e-09
"Down","Gohir.A07G007500",-1.5159,6.643880087631e-07,246.85,1.56035408601635e-09
"Down","Gohir.A08G097000",-2.9594,6.6502706369558e-07,97.26,1.57531921064915e-09
"Down","Gohir.A07G069400",-2.4063,7.1670983668873e-07,160.88,1.73804708442786e-09
"Down","Gohir.D02G194300",-2.1701,7.1670983668873e-07,58.92,1.72667738285568e-09
"Down","Gohir.D11G139800",-1.5164,7.1670983668873e-07,111.1,1.74127754297554e-09
"Down","Gohir.A13G191100",-1.787,7.25052298026594e-07,253.88,1.77622546285264e-09
"Down","Gohir.D09G089600",-1.957,7.74025410591529e-07,141.78,1.91187034524147e-09
"NS","Gohir.D11G145900",0.7928,7.7877903776318e-07,468.25,1.93937928500306e-09
"Down","Gohir.A09G213666",-1.9032,7.98994332268956e-07,590.35,2.00589765956735e-09
"Down","Gohir.A11G028700",-1.5154,8.15990977362443e-07,244.75,2.08160963612868e-09
"Down","Gohir.A11G065700",-1.4883,8.15990977362443e-07,159.19,2.07679321683242e-09
"Down","Gohir.A02G132100",-2.0002,1.08280190716089e-06,47.75,2.79320292050906e-09
"NS","Gohir.D11G278200",-0.8066,1.08280190716089e-06,231.85,2.80609499750149e-09
"Down","Gohir.D12G071300",-1.6365,1.11945701567231e-06,300.36,2.92375192382832e-09
"NS","Gohir.D05G310100",-0.9564,1.19846848530027e-06,303.22,3.15437526500315e-09
"Up","Gohir.A11G260000",1.5665,1.22473582158825e-06,127.11,3.24830726895166e-09
"Down","Gohir.A06G026700",-1.4061,1.22910012602926e-06,140.39,3.2847671006613e-09
"Down","Gohir.A04G142400",-2.4222,1.27877635559549e-06,83.92,3.48733654275086e-09
"NS","Gohir.A05G349100",0.989,1.27877635559549e-06,322.84,3.50671937473294e-09
"Down","Gohir.D03G043400",-2.0403,1.27877635559549e-06,40.04,3.50441348576844e-09
"Down","Gohir.D11G069900",-1.5691,1.27877635559549e-06,193.67,3.52108811874364e-09
"Down","Gohir.D07G191300",-1.0397,1.29248883063908e-06,294.98,3.58501315592715e-09
"Down","Gohir.D09G056200",-1.1135,1.31005940140983e-06,170.68,3.66027286594097e-09
"Down","Gohir.D13G196500",-1.9053,1.44257438749883e-06,125.96,4.05972302928284e-09
"Down","Gohir.A04G147100",-3,1.54311751621527e-06,17.74,4.38619587184172e-09
"Down","Gohir.A08G166000",-2.2413,1.54311751621527e-06,67.97,4.40515811844738e-09
"Down","Gohir.D01G059200",-2.2154,1.55889863485172e-06,104.63,4.48177045167121e-09
"Up","Gohir.A06G077400",2.2929,1.58514457906166e-06,15.46,4.60352831249581e-09
"Up","Gohir.A10G013600",1.0892,1.58514457906166e-06,1250.51,4.62141276694361e-09
"Down","Gohir.A06G177000",-2.5006,1.60909596218096e-06,2716.39,4.72381994080498e-09
"Down","Gohir.A06G132400",-1.4115,1.62168281969566e-06,55.35,4.79446231890247e-09
"Up","Gohir.D09G049200",1.4205,1.62168281969566e-06,101.94,4.84593716464425e-09
"Down","Gohir.D11G299600",-1.308,1.62168281969566e-06,188.48,4.85926986789272e-09
"Down","Gohir.D02G091000",-2.1057,1.68683598251127e-06,109.13,5.08864920218213e-09
"Down","Gohir.D07G111500",-1.491,1.70459977488024e-06,219.17,5.1767485874643e-09
"Up","Gohir.D12G201100",2.5369,1.74907690387647e-06,75.41,5.34723462271921e-09
"Down","Gohir.A06G082300",-2.6245,1.76750860912277e-06,28.2,5.46457484167516e-09
"Down","Gohir.D11G234400",-2.0396,1.76750860912277e-06,46.62,5.4751542192214e-09
"Down","Gohir.A03G148100",-1.2636,1.98560945889758e-06,244.7,6.23116023099136e-09
"NS","Gohir.D13G045500",0.7331,1.98560945889758e-06,251.89,6.21327983603044e-09
"Down","Gohir.D07G059200",-2.0238,2.04598761632265e-06,74.75,6.46206001268088e-09
"NS","Gohir.D09G236600",-0.7109,2.09784848250371e-06,384.42,6.66833114174528e-09
"Down","Gohir.A10G169600",-7.5465,2.13226460813715e-06,45.02,6.84117016344963e-09
"Down","Gohir.D01G157600",-2.2869,2.13226460813715e-06,317,6.86406852716647e-09
"Down","Gohir.D13G053500",-2.3566,2.14995499978568e-06,384.99,6.964544864871e-09
"NS","Gohir.A13G161400",-0.7104,2.2025413333581e-06,295.6,7.17948563878064e-09
"Down","Gohir.D11G156800",-1.9191,2.32516372614474e-06,25.2,7.6262658656351e-09
"Down","Gohir.A08G235000",-2.004,2.32986319822105e-06,185.15,7.68885044764396e-09
"Down","Gohir.D11G076100",-1.977,2.36074797558627e-06,575.1,7.83857037569138e-09
"Down","Gohir.D11G015000",-2.0106,2.43010340167647e-06,83.21,8.11805679617383e-09
"Down","Gohir.D04G011400",-1.3117,2.43168246928428e-06,139.99,8.17256417843358e-09
"Down","Gohir.A10G211400",-1.9948,2.48571167200707e-06,235.03,8.4044754054337e-09
"Down","Gohir.A01G023100",-1.8527,2.5325489834076e-06,113.52,8.61411218846122e-09
"Down","Gohir.D05G215600",-2.0959,2.70817285355996e-06,402.27,9.26630248322872e-09
"Down","Gohir.D07G207100",-1.3359,2.71438881223094e-06,345.44,9.34252709101189e-09
"Down","Gohir.A01G104900",-1.1888,2.94188227459447e-06,161.01,1.01850880497986e-08
"Down","Gohir.D09G181200",-1.2418,3.02835928080808e-06,171.08,1.05457927660145e-08
"Down","Gohir.A09G220200",-2.151,3.086122144031e-06,76.09,1.08094252291335e-08
"Down","Gohir.A07G149400",-1.6388,3.20694717437614e-06,91.93,1.12975544286817e-08
"Down","Gohir.A04G057500",-1.1272,3.28693684844933e-06,248.72,1.16458930288029e-08
"Up","Gohir.D07G237900",1.1399,3.2882979748468e-06,354.92,1.17172911316213e-08
"Down","Gohir.D13G012900",-4.3025,3.42952391559942e-06,16.91,1.22899605818978e-08
"Down","Gohir.A02G052900",-1.8658,3.4409933883134e-06,174.31,1.24007293310614e-08
"Down","Gohir.D01G209600",-2.3513,3.5775031633717e-06,26.55,1.29651171494075e-08
"Down","Gohir.A05G218000",-2.0609,3.72004592830782e-06,335.64,1.35570186891684e-08
"Down","Gohir.A09G202900",-1.9054,3.73315987047778e-06,357.08,1.3680392301516e-08
"Down","Gohir.A11G235600",-2.2222,3.75747276433604e-06,93.88,1.38455629071339e-08
"NS","Gohir.D08G031900",0.8411,3.76345200941598e-06,177,1.39437908512132e-08
"Down","Gohir.D02G056300",-1.9906,3.98122221288904e-06,203.94,1.48312456910346e-08
"Down","Gohir.A09G013700",-2.4586,4.29954500563281e-06,87.21,1.6104142898487e-08
"Down","Gohir.A03G012600",-1.4582,4.50780587016315e-06,44.47,1.69754594235979e-08
"Up","Gohir.D08G173800",1.2682,4.5166394171431e-06,61.09,1.71001694810042e-08
"Down","Gohir.D10G056600",-2.8062,4.59725522341676e-06,496.55,1.74984609248937e-08
"Down","Gohir.A06G159300",-1.5624,4.64672579001841e-06,269.98,1.77808384822133e-08
"Down","Gohir.A06G085900",-1.4526,4.65255912303852e-06,80.2,1.78973565228644e-08
"Down","Gohir.D08G117850",-2.5813,4.70567788724612e-06,79.52,1.81969646190478e-08
"Up","Gohir.A01G110800",1.3682,4.75254547923342e-06,51.77,1.85706445880315e-08
"Down","Gohir.A11G146800",-1.0695,4.75254547923342e-06,269.52,1.85653407118427e-08
"NS","Gohir.A05G042400",-0.8221,4.77312993168738e-06,168.78,1.87477163659571e-08
"Down","Gohir.A09G232100",-1.5945,4.87223646663191e-06,79.44,1.92356274496522e-08
"Down","Gohir.A11G072100",-1.8701,5.17286078800389e-06,838.83,2.0614498712525e-08
"NS","Gohir.D05G258700",0.7398,5.17286078800389e-06,495.98,2.06319560907995e-08
"Down","Gohir.D01G212600",-2.1469,5.20662158296364e-06,668.66,2.0872025296137e-08
"Down","Gohir.D05G165200",-1.731,5.23821811285449e-06,641.65,2.11047417488266e-08
"Down","Gohir.D02G169700",-2.3261,5.25469536543467e-06,54.35,2.12775160569917e-08
"Down","Gohir.A07G209500",-1.365,5.63343650546527e-06,79.98,2.30392406483638e-08
"Down","Gohir.D12G234200",-1.3972,5.63343650546527e-06,511.63,2.29683085670889e-08
"Up","Gohir.D06G084000",1.1128,5.76252895452902e-06,286.33,2.36838633335235e-08
"Down","Gohir.D02G202400",-1.1615,5.7691773124038e-06,299.38,2.3859111520744e-08
"Down","Gohir.D05G376600",-1.7618,5.7691773124038e-06,502.84,2.39447956965253e-08
"NS","Gohir.D08G210600",0.9294,5.9931179458898e-06,156.54,2.49955923399194e-08
"Down","Gohir.D01G005700",-3.9082,6.10203613802125e-06,34.21,2.55734021819404e-08
"NS","Gohir.D04G140200",-0.6307,6.30201789355367e-06,329.83,2.65391100149652e-08
"NS","Gohir.D01G118600",0.8919,6.53082882984667e-06,102.43,2.76349049529874e-08
"Down","Gohir.A11G321300",-1.9334,6.62599831355635e-06,371.51,2.81717615372294e-08
"Down","Gohir.A10G097700",-2.9358,6.63257093714396e-06,47.09,2.83339906814337e-08
"Down","Gohir.A02G137400",-1.4519,6.88574238580948e-06,820.39,2.98337558827994e-08
"Up","Gohir.D02G225700",1.8744,6.88574238580948e-06,40.31,2.96754801882009e-08
"Down","Gohir.D03G028400",-1.5756,6.88574238580948e-06,948.48,2.97520862889802e-08
"Down","Gohir.D01G037800",-1.4752,6.89932341571177e-06,692.51,3.00322832519038e-08
"Down","Gohir.A01G080400",-2.2036,6.94716362767911e-06,26.97,3.03811820452439e-08
"NS","Gohir.A13G049400",-0.9257,6.96189022119526e-06,457.31,3.08659326249945e-08
"NS","Gohir.D04G155800",0.804,6.96189022119526e-06,868.89,3.086843939184e-08
"Down","Gohir.D05G385100",-1.6332,6.96189022119526e-06,60.81,3.06456744979685e-08
"Down","Gohir.D07G073800",-1.4071,7.0267340773849e-06,165.87,3.12982162500947e-08
"NS","Gohir.A07G038100",0.5855,7.04226134184304e-06,343.64,3.1512739282809e-08
"Down","Gohir.D01G163700",-2.7228,7.04226134184304e-06,190.96,3.16525351856405e-08
"Down","Gohir.A12G063800",-1.0538,7.28858878192712e-06,220.68,3.29072582274406e-08
"Down","Gohir.A01G003266",-2.4726,7.33043347089527e-06,30.42,3.32445962398878e-08
"Down","Gohir.A01G172100",-2.7566,7.55562436714854e-06,223.76,3.44188427803778e-08
"Down","Gohir.A07G017800",-1.8045,7.62183406922364e-06,114.25,3.48857863258035e-08
"Up","Gohir.D06G158700",2.0123,7.62183406922364e-06,40.13,3.50290802906091e-08
"Down","Gohir.A13G129000",-1.593,8.14255075615807e-06,180.81,3.75870904681738e-08
"Down","Gohir.A05G186100",-1.3514,8.31761743959996e-06,1405.01,3.85636215109408e-08
"Down","Gohir.D05G183600",-1.8981,8.49616308624053e-06,160.4,3.95634416471356e-08
"Down","Gohir.A11G311900",-1.701,8.60507546415282e-06,101.61,4.02448257252045e-08
"Down","Gohir.D05G174200",-1.9337,8.61141374535331e-06,1519.11,4.0448817397999e-08
"NS","Gohir.D06G027300",-0.6243,8.66825515007646e-06,192.48,4.08913072960766e-08
"Down","Gohir.D05G014550",-1.5668,8.76349808207134e-06,588.63,4.15180302722039e-08
"NS","Gohir.A07G088600",-0.8626,8.79249841331301e-06,162.06,4.18334371381713e-08
"Down","Gohir.A13G164600",-2.2623,8.93584678253068e-06,2771.85,4.26963848533617e-08
"Down","Gohir.A11G226625",-2.545,9.12452884652676e-06,14.04,4.37826639258755e-08
"Down","Gohir.D05G204100",-2.5715,9.40555971718919e-06,222.37,4.53215746009683e-08
"Down","Gohir.A01G055800",-1.4672,9.58849614596021e-06,700.04,4.63972015485198e-08
"Down","Gohir.A06G148700",-1.9713,9.69578849367291e-06,375.88,4.71126748963698e-08
"Up","Gohir.D07G099300",1.3471,1.02494551083229e-05,51.84,5.0010501318145e-08
"NS","Gohir.A13G202900",0.7086,1.03408005360546e-05,157.57,5.06655679001702e-08
"Down","Gohir.A04G056700",-1.8983,1.06225702636705e-05,437.13,5.22611875217023e-08
"Down","Gohir.A05G170400",-1.0344,1.11970792362215e-05,578.05,5.55410676399874e-08
"Up","Gohir.D02G085200",1.1982,1.11970792362215e-05,55.48,5.53821788186158e-08
"Up","Gohir.A06G064500",1.8028,1.15610661701477e-05,50.21,5.7814693554148e-08
"Down","Gohir.D05G296700",-2.6085,1.15610661701477e-05,478.9,5.77691462901343e-08
"Up","Gohir.A02G133600",3.0265,1.18045798008145e-05,35.8,5.92714567258258e-08
"Down","Gohir.A08G175300",-2.2788,1.26785797220846e-05,49.61,6.41732452729422e-08
"Down","Gohir.D10G055500",-1.5168,1.26785797220846e-05,727.41,6.40714059197126e-08
"Down","Gohir.A05G381500",-1.1224,1.26892185606527e-05,415.52,6.44840026466598e-08
"Down","Gohir.A07G028825",-1.225,1.27269081303268e-05,818.35,6.51908761939723e-08
"Down","Gohir.D02G081100",-1.0053,1.27269081303268e-05,259.12,6.50845702601738e-08
"Down","Gohir.D12G233400",-2.97,1.28052062069608e-05,13.45,6.58511981002601e-08
"NS","Gohir.A09G104200",-0.8537,1.28857583596114e-05,1024.93,6.65263277798208e-08
"Down","Gohir.A02G096000",-1.6246,1.33159035529583e-05,671.02,6.95558616104477e-08
"Down","Gohir.A06G038200",-2.4344,1.33159035529583e-05,47.94,6.93506711921203e-08
"NS","Gohir.D10G013500",0.9739,1.33159035529583e-05,1397.03,6.90443430570415e-08
"NS","Gohir.D10G149100",0.6282,1.33256323724805e-05,360.36,6.98764736085289e-08
"Down","Gohir.D11G123400",-1.1696,1.3379980878424e-05,206.87,7.04323580415907e-08
"NS","Gohir.D13G143500",-0.8737,1.33941792455029e-05,125.64,7.07782795407404e-08
"Down","Gohir.D05G063600",-1.1209,1.36843532133242e-05,74.66,7.25886892997034e-08
"Down","Gohir.D10G057400",-1.9351,1.38689390865741e-05,55.13,7.38486187999875e-08
"Down","Gohir.D09G197100",-1.2573,1.39190517216728e-05,261.2,7.43972638184651e-08
"Down","Gohir.D06G054525",-1.0948,1.40127427503649e-05,130.06,7.51817466157818e-08
"Down","Gohir.D01G090100",-1.2465,1.40663391734005e-05,163.47,7.57540941878144e-08
"NS","Gohir.A13G221600",-0.8799,1.42320039754805e-05,164.46,7.74904878273094e-08
"NS","Gohir.D02G037500",0.8368,1.42320039754805e-05,140.94,7.74451223560457e-08
"Down","Gohir.D02G050000",-1.6434,1.42320039754805e-05,192.11,7.75107116416478e-08
"NS","Gohir.D02G032100",-0.8307,1.43557420022369e-05,504.07,7.84752660472133e-08
"Down","Gohir.D09G249200",-1.3482,1.43618700440797e-05,704.57,7.87995380212503e-08
"Down","Gohir.A05G296800",-2.3143,1.45019727031544e-05,275.49,7.98618516208696e-08
"Down","Gohir.A05G405000",-1.4063,1.45210829534987e-05,168.01,8.02610877531814e-08
"Down","Gohir.A01G166400",-3.1383,1.46579618151824e-05,172.66,8.13144140217036e-08
"NS","Gohir.A03G112000",-0.5033,1.4759032970897e-05,420.94,8.22240146780193e-08
"Down","Gohir.A11G254700",-2.239,1.4759032970897e-05,142.55,8.24727304010278e-08
"NS","Gohir.A04G134000",-0.7525,1.4798495582719e-05,214.61,8.2992858689933e-08
"Down","Gohir.A06G027701",-1.1148,1.48317986708702e-05,94.3,8.34799163933818e-08
"Down","Gohir.D07G032851",-1.1429,1.48361089307876e-05,863.59,8.38045511760963e-08
"Down","Gohir.D11G014800",-1.7161,1.48652908879121e-05,86.13,8.42703565074381e-08
"Down","Gohir.A11G033600",-1.9169,1.49753960043876e-05,287.7,8.51977299407376e-08
"NS","Gohir.A12G173400",0.7444,1.49821248996908e-05,225.79,8.55393428432295e-08
"Down","Gohir.A03G216400",-2.1654,1.55084113930775e-05,62.14,8.88581232637051e-08
"Down","Gohir.D07G049500",-1.2236,1.55692045770391e-05,452.37,8.95216654494476e-08
"NS","Gohir.A04G114400",0.7418,1.56748281349312e-05,646.29,9.04463479603051e-08
"Down","Gohir.A01G172600",-2.5298,1.57614936224137e-05,112.24,9.12655323941191e-08
"Down","Gohir.A01G003622",-1.4328,1.59058955262114e-05,89.9,9.24237126664777e-08
"Down","Gohir.A12G073500",-1.4224,1.59729610307701e-05,359.43,9.31367990132369e-08
"Down","Gohir.A03G008500",-1.6937,1.60507312582077e-05,28.44,9.42402021558195e-08
"Down","Gohir.D08G033500",-2.4171,1.60507312582077e-05,291.48,9.42080545776584e-08
"Down","Gohir.D04G090100",-1.6089,1.6101598859641e-05,532.7,9.51908581757204e-08
"Down","Gohir.D05G237400",-2.1412,1.6101598859641e-05,664.31,9.49321059552265e-08
"Down","Gohir.A03G135900",-1.4737,1.6120983797405e-05,173.82,9.56318483284677e-08
"Up","Gohir.D13G101000",1.1822,1.62283483097841e-05,62.62,9.65973113677625e-08
"Up","Gohir.D02G178100",1.4355,1.63796488590114e-05,87.75,9.78295354188607e-08
"Down","Gohir.D02G202971",-1.4401,1.67625609733472e-05,47.39,1.00455904764147e-07
"NS","Gohir.A03G215300",0.951,1.69736758541751e-05,379.15,1.02064741834508e-07
