"Regulation","Ensembl ID","log2 Fold Change","Adj.Pval","baseMean","pvalue"
"NS","Gohir.A04G060100",0.7056,0.007408614871027,34.09,0.000232417357504905
"NS","Gohir.A06G193100",0.7057,0.00741757722793347,74.67,0.000232845330605306
"NS","Gohir.D05G201200",0.9963,0.00744025991660999,199.82,0.000233704625280264
"NS","Gohir.D12G001400",-0.6574,0.00745843603590525,147.7,0.000234423173640597
"NS","Gohir.A03G088700",0.398,0.00746224082989715,392.47,0.000234690457578706
"NS","Gohir.A04G109600",-0.4947,0.00746642970842333,87.37,0.000235084060618124
"Down","Gohir.D11G155600",-1.1085,0.00746642970842333,112.2,0.000235117759205556
"NS","Gohir.A03G003250",0.6093,0.00747244717088193,176.03,0.000235603046932446
"NS","Gohir.D11G100600",-0.5076,0.00747244717088193,130.5,0.000235546528170092
"Up","Gohir.A07G013100",1.0144,0.0074764499193605,6.61,0.000236321164619165
"NS","Gohir.A11G198600",-0.636,0.0074764499193605,137.02,0.000236066321560923
"Up","Gohir.D04G144700",1.0767,0.0074764499193605,10.48,0.000236286296622307
"NS","Gohir.D08G114200",0.7015,0.0074764499193605,309.13,0.000236307792579576
"Up","Gohir.A08G219400",1.1073,0.00748312240423642,15.42,0.000236680183714072
"NS","Gohir.A11G312100",0.8242,0.00751451219432627,43.87,0.000237821728262365
"NS","Gohir.A06G002800",-0.8508,0.00751694206336961,505.03,0.000238493748071837
"NS","Gohir.A11G208901",-0.8493,0.00751694206336961,486.13,0.000238412215667369
"NS","Gohir.D10G050400",-0.911,0.00751694206336961,432.82,0.000238263504284938
"NS","Gohir.D11G043000",-0.962,0.00751694206336961,15.78,0.000238320493172281
"NS","Gohir.D05G269900",0.6303,0.00754649632182526,64.13,0.000239580795269728
"NS","Gohir.A06G051450",-0.8765,0.00757077575449018,70.56,0.000240801136835281
"NS","Gohir.A09G204900",-0.8055,0.00757077575449018,313.52,0.000240631732233191
"NS","Gohir.D09G061800",-0.5369,0.00757077575449018,222.93,0.00024067772745694
"NS","Gohir.A05G412300",-0.6536,0.00757390840223771,69.48,0.000241050683057522
"Down","Gohir.D08G176300",-1.1364,0.00757494657189348,47.83,0.000241233652010463
"NS","Gohir.A03G107450",0.8616,0.00758390810067093,38.87,0.000241669148168795
"NS","Gohir.D01G014300",0.3576,0.00758683800312429,185.1,0.000241912675620165
"NS","Gohir.A05G011300",0.6136,0.00759014352197044,136.06,0.00024235922079383
"NS","Gohir.A09G021833",0.9621,0.00759014352197044,6.82,0.000242370724362147
"NS","Gohir.D01G212600",-0.9805,0.00759014352197044,668.66,0.000242711396590647
"NS","Gohir.D05G327500",-0.62,0.00759014352197044,149.61,0.000242769217233478
"NS","Gohir.D09G160800",-0.4907,0.00759014352197044,345.2,0.000242719842452149
"NS","Gohir.D13G160200",0.9211,0.00759348914709368,41.25,0.000243026521076132
"NS","Gohir.A13G176800",-0.4448,0.00760290619841087,465.39,0.000243628872124677
"NS","Gohir.D08G010500",-0.6829,0.00760290619841087,112.27,0.000243524003491744
"NS","Gohir.A07G072600",0.8789,0.00760433920289311,111.2,0.000244126319909204
"NS","Gohir.D07G001700",0.5425,0.00760433920289311,91.4,0.00024400670905815
"NS","Gohir.D07G034100",0.936,0.00760433920289311,153.09,0.000243891101489628
"Up","Gohir.A11G147300",1.0764,0.00760865778464822,21.59,0.000244415556655927
"NS","Gohir.A08G243300",0.9518,0.00761553859942585,43.86,0.00024478732256883
"NS","Gohir.A01G036200",-0.6146,0.00762953022217012,120.71,0.000245388065296225
"NS","Gohir.A06G035400",-0.5922,0.00763312031658582,460.58,0.000246062055380946
"NS","Gohir.A06G145300",-0.8244,0.00763312031658582,48.16,0.000246258928747425
"NS","Gohir.A09G116100",0.5811,0.00763312031658582,390.42,0.000245673365192341
"Down","Gohir.D05G062900",-1.0795,0.00763312031658582,4.73,0.000245870570675838
"NS","Gohir.D10G234800",-0.7048,0.00763312031658582,90.91,0.000246225489210055
"NS","Gohir.A02G153100",-0.9965,0.00765305254858782,155.28,0.000247053453937668
"NS","Gohir.A07G071200",-0.5667,0.00766026460015777,242.69,0.000247455265559881
"Up","Gohir.D02G125200",1.1309,0.00766026460015777,179.87,0.000247741120193528
"NS","Gohir.D05G278800",-0.6513,0.00766026460015777,377.05,0.000247615257821979
"Up","Gohir.A11G183900",1.0743,0.0076618542684151,20.22,0.000247944179575225
"NS","Gohir.D09G009400",-0.7623,0.00766451580588256,93.54,0.00024818200970675
"NS","Gohir.A06G165600",-0.9835,0.00766713106711055,24.23,0.000248418445824954
"NS","Gohir.D04G015000",0.606,0.00766984119205986,194.76,0.000248658060972885
"Up","Gohir.A04G029912",1.1008,0.00767773777700347,8.54,0.000249217994503319
"Down","Gohir.A08G155700",-1.1229,0.00767773777700347,33.76,0.000249118459283797
"NS","Gohir.A01G177100",-0.7623,0.00770118530799442,161.27,0.000250131523442697
"Up","Gohir.A01G054700",1.0421,0.00771014237850715,8.06,0.000250627424656462
"NS","Gohir.A06G078800",0.9622,0.00771014237850715,35.79,0.000250727652756853
"NS","Gohir.D02G101500",-0.5222,0.0077290697487908,272.95,0.000251496133857416
"NS","Gohir.A05G166100",0.6053,0.007736878085623,168.32,0.000251903341992911
"NS","Gohir.D07G101401",0.9849,0.00774503850379221,33.39,0.000252322329531351
"NS","Gohir.A10G110900",-0.7823,0.00775279574473747,419.41,0.000252728497181193
"NS","Gohir.A07G088800",-0.7169,0.00775578100272809,31.33,0.000252979318591083
"NS","Gohir.D02G117000",-0.6855,0.00776063378141434,184.19,0.000253291210227857
"Up","Gohir.A01G097900",1.0646,0.00776527078099867,33.92,0.000253596247103313
"NS","Gohir.A08G171800",-0.6487,0.00776984134699989,85.59,0.000254062407594758
"NS","Gohir.D05G002000",-0.7639,0.00776984134699989,132.71,0.000254206866966013
"NS","Gohir.D10G150500",-0.8075,0.00776984134699989,519.05,0.000254165577304147
"NS","Gohir.D13G158400",0.7664,0.00777476703944922,47.34,0.000254521904109908
"NS","Gohir.D13G017700",-0.6982,0.0077966243447761,43.86,0.000255391760165554
"NS","Gohir.A10G211200",0.6278,0.00779941724410462,122.54,0.000255753742256671
"NS","Gohir.D11G080600",-0.9654,0.00779941724410462,757.29,0.000255791987441243
"Down","Gohir.D12G167800",-1.1264,0.00782395575008384,6.57,0.000256751615739827
"NS","Gohir.A09G228900",-0.7381,0.00782580503607298,175.82,0.000256967194894408
"Down","Gohir.A07G103800",-1.0017,0.00784836069818779,20.3,0.000257960244108144
"NS","Gohir.A11G016900",0.7223,0.00784836069818779,124.22,0.000258018508425499
"NS","Gohir.A08G085200",-0.7562,0.00784878958226294,93.95,0.000258187955936209
"NS","Gohir.A13G094100",0.6742,0.00785739898061833,70.41,0.000258626682463152
"NS","Gohir.D03G060604",-0.5455,0.0078655398432046,265.85,0.000259050318642476
"NS","Gohir.A01G211300",-0.7464,0.00787762086901602,171.92,0.000259746957400285
"Up","Gohir.A03G054200",1.1045,0.00787762086901602,22.99,0.000259760042114256
"NS","Gohir.A07G224800",-0.5715,0.00789100371504613,50.66,0.000260857722716852
"NS","Gohir.A09G029300",0.6065,0.00789100371504613,398.72,0.000260860612712247
"NS","Gohir.A09G100700",0.8297,0.00789100371504613,25.22,0.000260549510816808
"NS","Gohir.A11G119401",0.9217,0.00789100371504613,10.3,0.000260982250175008
"Up","Gohir.D02G172200",1.1201,0.00789100371504613,181.82,0.000260952270088639
"NS","Gohir.A02G072800",0.4795,0.00790871830442762,66.75,0.000261724665604524
"Up","Gohir.D08G183400",1.1205,0.00792892882574189,119.03,0.000262550430002893
"NS","Gohir.D08G202400",0.6791,0.007930044829969,36.06,0.000262744340221837
"NS","Gohir.A13G012200",-0.8691,0.0079368596109952,172.85,0.000263284314544137
"NS","Gohir.D01G146300",-0.7254,0.0079368596109952,146.52,0.000263234017871344
"NS","Gohir.A04G131300",0.5836,0.00793841314686148,169.37,0.000263749356872776
"Up","Gohir.A12G177900",1.0375,0.00793841314686148,297.44,0.000263807213870248
"NS","Gohir.D13G032800",0.8138,0.00793841314686148,50.96,0.000263631371397679
"NS","Gohir.D02G104900",-0.5982,0.00794204616402084,168.42,0.000264085138855891
"NS","Gohir.D11G004600",-0.7768,0.00797243237144632,408.04,0.000265253321518511
"Down","Gohir.A02G127600",-1.0261,0.00797256272344208,105.69,0.000265434677464306
"NS","Gohir.D09G101400",-0.6125,0.00797256272344208,172.44,0.000265573253573609
"NS","Gohir.A12G017300",-0.8099,0.00798708593241105,230.18,0.000266215119748639
"NS","Gohir.D02G191600",-0.4799,0.00799158386171795,296.78,0.000266523212869028
"Up","Gohir.A08G178800",1.0925,0.00799485369171926,14.28,0.000267084391095109
"NS","Gohir.A09G246500",-0.7218,0.00799485369171926,205.38,0.000266942198354259
"NS","Gohir.A11G001200",0.7368,0.00799485369171926,38.48,0.000267148678455996
"NS","Gohir.A13G048200",0.7819,0.00799485369171926,101.81,0.000267265218219338
"NS","Gohir.D01G072300",-0.6526,0.00799697430964924,223,0.000267494390454184
"NS","Gohir.D03G001900",0.6496,0.00800105817232907,106.5,0.000267947716482875
"NS","Gohir.D10G059400",-0.6849,0.00800105817232907,494.65,0.000267854306446497
"NS","Gohir.A10G188600",-0.64,0.00801057571852044,259.07,0.000268424999830874
"NS","Gohir.D10G130200",-0.4698,0.00801290607272121,373.67,0.000268661683302781
"NS","Gohir.A07G095500",-0.7713,0.00801702996757422,266.61,0.000268958629463984
"NS","Gohir.D04G178800",-0.6526,0.00802093368554359,130.77,0.00026924834792736
"NS","Gohir.D11G105100",-0.8464,0.00802262940259,53.64,0.000269464058589883
"NS","Gohir.A11G172300",0.7697,0.00802495181746306,11.58,0.00026970089830679
"NS","Gohir.D02G202971",-0.7044,0.0080273177948842,47.39,0.000269939294860032
"NS","Gohir.A02G090700",-0.7658,0.00804495161964298,139.66,0.000270691508063357
"NS","Gohir.A07G106600",0.8417,0.00804796501412025,33.79,0.000270952190820571
"NS","Gohir.A08G244400",-0.75,0.00805159330621237,123.18,0.000271233706895207
"NS","Gohir.A04G024433",0.7784,0.00805233828129862,11.97,0.000271418179341532
"NS","Gohir.A01G168900",-0.6256,0.00805695368061736,65,0.000272409800318271
"NS","Gohir.A05G316000",-0.8759,0.00805695368061736,360.04,0.000272441413621012
"NS","Gohir.A11G039700",-0.9501,0.00805695368061736,24.72,0.000272042585239887
"NS","Gohir.A13G116100",0.7777,0.00805695368061736,135.68,0.000272257960712923
"NS","Gohir.D03G133100",-0.7548,0.00805695368061736,121.62,0.000272019778489361
"NS","Gohir.D07G047550",0.6353,0.00805695368061736,19.15,0.000272530556570641
"NS","Gohir.A03G180700",-0.7801,0.00805972504287516,1639.82,0.000272783822011648
"NS","Gohir.A09G089800",-0.9575,0.0081072533575153,49.84,0.000274791140333969
"NS","Gohir.A12G175100",0.8364,0.0081072533575153,106.51,0.000274830499389321
"NS","Gohir.A13G175401",-0.8199,0.0081072533575153,113.57,0.000274873822370036
"NS","Gohir.A05G339700",0.9859,0.00810728900374254,8.21,0.000275035495060065
"NS","Gohir.D04G055500",0.5807,0.00811635422694898,93.83,0.000275503671506957
"NS","Gohir.D09G096800",-0.5261,0.00812210206218835,154.1,0.000275859534849086
"NS","Gohir.A05G402900",0.6041,0.00812237355010836,75.91,0.000276262911971268
"NS","Gohir.A11G268600",-0.8584,0.00812237355010836,102.42,0.000276351043714596
"NS","Gohir.A12G045000",-0.6079,0.00812237355010836,1224.58,0.000276250360022396
"NS","Gohir.D05G248500",-0.7244,0.00814245959359164,64.85,0.000277195600130188
"NS","Gohir.D03G121700",-0.9753,0.00816973245260925,66.98,0.000278285756292861
"NS","Gohir.A02G140200",-0.7197,0.0082100057367021,415.02,0.000279820083101121
"NS","Gohir.A08G051000",-0.7172,0.00821073287882505,352.11,0.00028000737768616
"NS","Gohir.A11G053500",0.7974,0.00823805769036287,56.74,0.000281178482466575
"NS","Gohir.A12G140000",-0.6519,0.00823805769036287,238.48,0.000281265329662654
"NS","Gohir.A06G154700",-0.6464,0.00823994656772723,248.5,0.000281819089324532
"NS","Gohir.D11G147700",-0.7071,0.00823994656772723,262.43,0.000281621790017558
"Down","Gohir.D12G131600",-1.0442,0.00823994656772723,32.76,0.000281755856628232
"Down","Gohir.A02G066300",-1.0984,0.00824145174091423,18.43,0.000282033688149012
"NS","Gohir.D05G293600",0.935,0.00824833710680712,57.24,0.000282595826377229
"NS","Gohir.D08G246100",-0.5936,0.00824833710680712,167.53,0.000282580067987685
"NS","Gohir.A04G024600",-0.9384,0.00827626868870542,73.23,0.000283746541255145
"Down","Gohir.A13G167600",-1.0622,0.00827626868870542,2.01,0.000283880406094658
"NS","Gohir.D04G117900",-0.565,0.00830191054796468,77.01,0.000285088567823583
"NS","Gohir.D07G096400",0.6043,0.00830191054796468,81.85,0.000285019677269727
"NS","Gohir.A02G062700",-0.7761,0.00831860908418087,302.75,0.00028592204394409
"NS","Gohir.D02G117700",0.773,0.00831860908418087,257.64,0.0002861559375407
"NS","Gohir.D04G187001",-0.883,0.00831860908418087,400.26,0.000286016196265754
"Up","Gohir.A11G202500",1.1033,0.00832426270994539,29.65,0.000286515177986601
"NS","Gohir.D04G023100",-0.7691,0.00832548799641106,52.77,0.000286722134307562
"NS","Gohir.A12G006500",-0.8426,0.0083306089866785,299.89,0.00028706338068655
"NS","Gohir.A02G027000",0.847,0.00833490299774429,114.18,0.000287706255008828
"NS","Gohir.A02G149100",-0.7771,0.00833490299774429,133.06,0.000287669201238582
"NS","Gohir.D08G120800",0.6012,0.00833490299774429,271.71,0.000287599759762478
"NS","Gohir.A03G118000",0.6215,0.0083584636849231,181.4,0.000289217884073774
"NS","Gohir.A05G039200",-0.6652,0.0083584636849231,250.52,0.000288920994380854
"NS","Gohir.A08G188300",0.6744,0.0083584636849231,68.89,0.000290068683256982
"NS","Gohir.A08G247700",-0.542,0.0083584636849231,121.37,0.000289419992422444
"Down","Gohir.A10G207800",-1.018,0.0083584636849231,58.75,0.00028991020413397
"NS","Gohir.D02G218700",0.8784,0.0083584636849231,29.29,0.000290173883765243
"NS","Gohir.D06G081700",-0.6998,0.0083584636849231,131,0.000289499737979231
"NS","Gohir.D11G335300",0.6302,0.0083584636849231,87.49,0.000289455838391452
"Up","Gohir.D12G242500",1.0971,0.0083584636849231,2.54,0.000290102252192686
"NS","Gohir.D13G176200",0.6284,0.0083584636849231,219.31,0.000289624525148393
"NS","Gohir.A11G103100",0.789,0.0083706048329713,18.24,0.000290761053793536
"NS","Gohir.D11G029300",-0.6272,0.00837496440285081,223.79,0.000291078249770525
"NS","Gohir.D11G119500",-0.8187,0.00837613767611703,191.46,0.000291284813097491
"NS","Gohir.D02G081100",-0.5916,0.00837628345140583,259.12,0.00029145567072226
"NS","Gohir.D08G173700",-0.5646,0.00838090244205695,214.79,0.000291782269724847
"NS","Gohir.D08G186000",0.9409,0.00841285323955405,103.06,0.000293061153147319
"Up","Gohir.D06G129600",1.0605,0.00842747633690895,95.91,0.000293737349166667
"NS","Gohir.A05G027900",-0.7507,0.00844548734356037,288.94,0.000294567114665528
"NS","Gohir.D09G171300",-0.6377,0.00844548734356037,392.39,0.000294699433669087
"NS","Gohir.D11G033300",-0.4541,0.00845028920230655,76.56,0.000295034244178386
"Up","Gohir.D01G082800",1.0018,0.00845277026340984,13.44,0.000295288170273897
"NS","Gohir.A09G165200",-0.4824,0.00845637361626422,275.3,0.000295581422815347
"NS","Gohir.A02G029500",-0.9872,0.00851293214447616,35.65,0.000298063830329711
"Down","Gohir.D05G155340",-1.0317,0.00851293214447616,87.42,0.000298051595289834
"Down","Gohir.D08G170300",-1.0657,0.00851293214447616,48.41,0.000297998845657982
"NS","Gohir.A01G002300",-0.8841,0.00853232886029211,994.9,0.000299172557462325
"NS","Gohir.A01G052200",-0.8927,0.00853232886029211,25.47,0.000298975023356926
"NS","Gohir.D07G239300",-0.7264,0.00853232886029211,127,0.000299249599011116
"NS","Gohir.A01G018700",0.6333,0.00855095191756296,29.2,0.000300410491126479
"NS","Gohir.D03G149700",-0.4349,0.00855095191756296,783.01,0.000300244908693477
"NS","Gohir.D06G107500",-0.57,0.00855095191756296,228.63,0.000300080893277163
"NS","Gohir.D09G060000",0.7434,0.00855835638835649,8.82,0.000300840015551443
"NS","Gohir.D12G177701",0.5214,0.00856491340170045,87.97,0.000301240026815409
"NS","Gohir.A08G056400",-0.9407,0.0085713168090691,46.93,0.00030163489206169
"NS","Gohir.A01G210400",-0.6767,0.00857470557199198,404.39,0.000301972496490936
"NS","Gohir.A09G213602",-0.7357,0.00857470557199198,134.65,0.000302093577668944
"NS","Gohir.A11G064900",-0.7587,0.00857736908926318,291.01,0.000302357183674644
"NS","Gohir.D07G113600",0.7467,0.00860471128344685,61.65,0.00030349132109695
"NS","Gohir.A06G111000",-0.7191,0.00862945478015289,44.03,0.000304876430658161
"Up","Gohir.D06G184800",1.0012,0.00862945478015289,79.7,0.000304679678113556
"NS","Gohir.D12G050500",-0.5948,0.00862945478015289,64.29,0.000304757880831054
"NS","Gohir.D11G001900",-0.7516,0.00863978608603831,26.49,0.000305412436657122
"NS","Gohir.A09G094600",0.9327,0.00865640813705192,65.67,0.000306171351059136
"NS","Gohir.A10G019700",-0.9124,0.0086613173958634,34.17,0.000306516418015275
"NS","Gohir.D04G167200",-0.3846,0.00868164213696669,253.2,0.000307407524800756
"Up","Gohir.A10G163500",1.0934,0.00869565236690415,7.46,0.000308075721177231
"NS","Gohir.D11G211600",-0.9384,0.00870164095546979,52.97,0.000308460116998781
"NS","Gohir.D13G112900",0.6317,0.00870524284180781,86.44,0.000308760097627258
"NS","Gohir.D09G199700",-0.4038,0.00872182433299785,489.61,0.000309520842155513
"NS","Gohir.A06G182300",-0.8021,0.00872301993324036,174.12,0.000309735922734408
"Up","Gohir.A04G024200",1.0917,0.00872553895480656,4.4,0.000310381806184098
"NS","Gohir.A04G123000",-0.6645,0.00872553895480656,361.32,0.000310907221431082
"NS","Gohir.A06G071100",-0.6844,0.00872553895480656,121.13,0.000311034273961021
"NS","Gohir.A07G103200",0.8909,0.00872553895480656,15.33,0.000310695371536227
"NS","Gohir.A07G150800",-0.9478,0.00872553895480656,255.41,0.000310650177205609
"NS","Gohir.D07G228800",0.9384,0.00872553895480656,12.36,0.000310142246085162
"NS","Gohir.D12G147600",-0.5874,0.00872553895480656,215.78,0.000310816635826654
"NS","Gohir.D09G045800",-0.6372,0.00874609100029501,137.7,0.000311939988570414
"NS","Gohir.A06G160700",-0.7424,0.00874966926858418,37.08,0.000312240790342358
"NS","Gohir.D11G015900",-0.7258,0.00875257775306561,217.93,0.000312517818591766
"NS","Gohir.A02G054800",0.7624,0.0087686994146224,93.63,0.000313267010596814
"Up","Gohir.A08G045100",1.0865,0.00877104956569967,14.38,0.000313578443325225
"NS","Gohir.A08G149500",0.4284,0.00877104956569967,120.53,0.000313867879771516
"NS","Gohir.D07G161900",0.8969,0.00877104956569967,21.83,0.000313871776082357
"NS","Gohir.A05G151300",-0.7118,0.00877946748218239,317.4,0.000314346779258727
"NS","Gohir.D03G089500",-0.7171,0.008786914568297,87.11,0.000314876369913158
"NS","Gohir.D05G139100",0.8725,0.008786914568297,1076.88,0.000314961251745425
"NS","Gohir.D11G036600",-0.7002,0.00879070475204141,128.6,0.00031527109909546
"NS","Gohir.D09G116000",-0.6734,0.00879184317748265,117.54,0.000315833967364639
"Down","Gohir.D10G067900",-1.0729,0.00879184317748265,59.89,0.000315714283974307
"NS","Gohir.D11G178700",-0.6283,0.00879184317748265,186.12,0.000315780662263741
"NS","Gohir.D09G090300",-0.6573,0.00881870958225609,206.43,0.000316973648194463
"NS","Gohir.A01G131111",0.6305,0.00882521446945037,598.69,0.000317590895129988
"NS","Gohir.A03G154500",0.8457,0.00882521446945037,300.79,0.000318000388646093
"NS","Gohir.A04G114766",0.9258,0.00882521446945037,68.5,0.00031858935844338
"NS","Gohir.A07G064300",-0.6124,0.00882521446945037,97.23,0.000318575242214326
"NS","Gohir.A09G178200",-0.6307,0.00882521446945037,175.64,0.000318020382346342
"NS","Gohir.D10G008400",-0.8315,0.00882521446945037,115.39,0.000318604845069224
"NS","Gohir.D11G042400",-0.5795,0.00882521446945037,1275.88,0.000318084148434908
"NS","Gohir.D12G022200",0.5173,0.00882521446945037,138.83,0.000317849507824527
"NS","Gohir.D03G130100",-0.7028,0.0088440824527161,393.37,0.00031946105764007
"Up","Gohir.D08G175800",1.0305,0.00884955585790432,47.72,0.000319833920444408
"NS","Gohir.A10G079400",-0.6631,0.00886281856678662,117.36,0.000320488669177404
"NS","Gohir.A09G132500",-0.7614,0.0088637263778381,410.7,0.000320696932520941
"Up","Gohir.D05G237901",1.01,0.00886970813314549,17.95,0.000321088911715682
"NS","Gohir.D08G084300",0.8339,0.00887075155723191,12.42,0.000321302259317045
"NS","Gohir.A11G198900",-0.598,0.00889393488360115,151.36,0.000322318002768461
"NS","Gohir.A01G193500",0.7738,0.00890856525902415,15.86,0.00032312356340966
"Up","Gohir.A08G087162",1.0713,0.00890856525902415,5.22,0.000323553504281318
"Down","Gohir.A13G232400",-1.0393,0.00890856525902415,4.17,0.00032345916031452
"NS","Gohir.D12G243900",0.4869,0.00890856525902415,277.8,0.000323355303769409
"NS","Gohir.A10G076500",-0.5381,0.00891308874787108,95.59,0.000323894207526944
"NS","Gohir.A03G073700",0.5936,0.00891918863692184,252.52,0.0003244689398041
"NS","Gohir.D12G232800",-0.719,0.00891918863692184,69.82,0.000324402227433475
"NS","Gohir.D02G116500",-0.6162,0.00892797407865348,128.53,0.000325141958370723
"NS","Gohir.D09G185900",0.8225,0.00892797407865348,9.38,0.000325128900857604
"NS","Gohir.D07G156100",-0.5434,0.00893131330802366,465.31,0.000325440341225389
"NS","Gohir.D07G211100",-0.9547,0.00893241446274146,11.03,0.000325657260715101
"Up","Gohir.D01G025500",1.0197,0.00896654392376391,36.67,0.000327079020891
"NS","Gohir.A01G001500",0.8521,0.00897699564674338,58.84,0.00032763795369715
"NS","Gohir.D12G186700",-0.8441,0.00897860791121319,389.79,0.000327874507089469
"NS","Gohir.A10G152900",0.5636,0.00898838020471228,348.23,0.000328409268029033
"Up","Gohir.A12G048200",1.0387,0.00899147367123555,25.64,0.000328878223110666
"NS","Gohir.D11G245600",0.8242,0.00899147367123555,46.44,0.000328728470418572
"Down","Gohir.A05G276000",-1.072,0.0090478266538737,44.59,0.000331118507699558
"NS","Gohir.A07G157700",-0.7049,0.00905689182638114,281.04,0.00033162952020436
"NS","Gohir.A05G047600",-0.869,0.00906573792636358,78.94,0.00033258414285719
"NS","Gohir.A10G057600",-0.7256,0.00906573792636358,526.52,0.000332673960645458
"NS","Gohir.A12G223100",-0.8486,0.00906573792636358,77.75,0.000332718336085972
"Down","Gohir.A13G091800",-1.0046,0.00906573792636358,243,0.000332230534749311
"NS","Gohir.A13G094500",-0.9649,0.00906573792636358,6.82,0.000332850602751256
"NS","Gohir.A08G087500",-0.5424,0.00906723073262017,88.33,0.000333084875301699
"NS","Gohir.A06G199700",-0.7343,0.00908945698220659,91.66,0.000334081260706944
"NS","Gohir.A02G034800",-0.8669,0.00909429614559664,17.15,0.000334439122763806
"NS","Gohir.A03G188100",-0.6835,0.00910413956205849,280.23,0.000334981304842584
"NS","Gohir.D01G042776",-0.6853,0.00912656783622454,245.53,0.000335987177883336
"NS","Gohir.D12G002000",-0.4043,0.00915573550608845,219.95,0.000337242177516242
"Up","Gohir.A09G241500",1.0114,0.00917904292329395,24.68,0.000338282359337608
"NS","Gohir.A05G007300",0.7683,0.00920321025465116,91.89,0.000339580381387497
"NS","Gohir.D10G218600",-0.6463,0.00920321025465116,277.68,0.000339719482323736
"NS","Gohir.D11G067700",-0.9744,0.00920321025465116,32.92,0.000339615348858969
"NS","Gohir.A02G123200",-0.5438,0.00920719097867814,122.57,0.000340301154543488
"Down","Gohir.D02G237900",-1.0605,0.00920719097867814,65.62,0.000340413125409128
"NS","Gohir.D06G114700",-0.7128,0.00920719097867814,80.35,0.000340378419236754
"Down","Gohir.A13G163600",-1.0433,0.00921731988981753,94.47,0.000341204362238293
"NS","Gohir.D04G188800",0.6526,0.00921731988981753,51.33,0.000341334920312101
"Up","Gohir.D12G213500",1.0747,0.00921731988981753,15.23,0.00034118423957574
"NS","Gohir.D05G005700",-0.617,0.00921856524373463,181.02,0.000341563497273993
"NS","Gohir.D12G055800",0.8641,0.00921935479861387,22.22,0.000341775226383576
"NS","Gohir.D05G312900",-0.6069,0.00924041859858331,246.42,0.000342738984517162
"NS","Gohir.D12G015500",-0.5063,0.00924515298319646,173.39,0.000343124568121121
"NS","Gohir.D13G057200",0.8221,0.00924515298319646,76.19,0.00034328055966425
"NS","Gohir.A03G111000",0.6421,0.00925773183218028,75.32,0.000344297326273983
"NS","Gohir.D10G235808",-0.8157,0.00925773183218028,96.63,0.000344114523448354
"NS","Gohir.D13G188300",0.8549,0.00925773183218028,27.36,0.000343958804023227
"NS","Gohir.A05G395500",-0.4256,0.00926201318345995,395.1,0.000344684956045907
"NS","Gohir.D05G164800",0.6513,0.00926201318345995,47.79,0.000344823188941655
"NS","Gohir.D08G141501",0.9586,0.00926989185560634,28.11,0.000345299985595977
"NS","Gohir.A11G163200",-0.9729,0.00927212661156965,7102.41,0.000345750267916183
"NS","Gohir.D09G190300",-0.8669,0.00927212661156965,48.04,0.000345739921818647
"NS","Gohir.D07G229700",-0.6292,0.00928058885415494,288.41,0.000346249504989353
"NS","Gohir.D12G226800",-0.5603,0.00930351997738548,82.4,0.000347289182910083
"NS","Gohir.A05G241200",0.8713,0.00931129071823215,252.24,0.000347763549705171
"NS","Gohir.D05G092200",-0.6843,0.00931686614859901,67.91,0.000348156188911308
"NS","Gohir.D05G040200",-0.9019,0.00931726309402081,103.06,0.000348355434736072
"NS","Gohir.D13G016600",0.5621,0.00931998035836829,252.27,0.000348641494682053
"NS","Gohir.A09G009000",-0.6128,0.00935347839654392,90.27,0.000350079717517706
"Down","Gohir.A06G090300",-1.0589,0.00936260141940511,108.28,0.000350606481781222
"NS","Gohir.A06G002900",-0.7224,0.00936317868850863,586.88,0.000350998741905537
"Up","Gohir.D10G169900",1.0548,0.00936317868850863,9.63,0.000350861701910639
"NS","Gohir.D03G155600",0.9736,0.00936372216055605,76.43,0.000351204447277605
"NS","Gohir.A02G082100",0.7326,0.00937218519201877,250.37,0.000351707369251595
"NS","Gohir.A03G003000",0.5553,0.00939127961516526,720.29,0.000352609797917198
"NS","Gohir.D08G016000",0.956,0.00939227038712287,17.61,0.000352832895153971
"NS","Gohir.D12G034600",0.9765,0.00939229748912252,96.89,0.000353019811017411
"NS","Gohir.D10G073900",-0.9143,0.00939924652814148,104.06,0.000353467033557692
"NS","Gohir.D07G099800",-0.8132,0.00943923379695204,218.6,0.000355157617132567
"NS","Gohir.A12G015100",-0.4766,0.00944747014280526,176.37,0.000355717472552093
"NS","Gohir.A12G215733",-0.7558,0.00944747014280526,177.4,0.000355987187435111
"NS","Gohir.D01G096900",0.6098,0.00944747014280526,36.75,0.000356028484520252
"NS","Gohir.D06G028600",0.6635,0.00945021459687077,507.52,0.000356505997578095
"NS","Gohir.D12G103000",-0.5419,0.00945021459687077,267.84,0.000356387163592019
"NS","Gohir.A12G033300",-0.639,0.00945322782323978,123.31,0.000356806774184907
"NS","Gohir.D09G033500",0.5068,0.00949248324010541,208.29,0.000358476328519538
"NS","Gohir.A06G085900",-0.6796,0.00949341859192721,80.2,0.000358699550550017
"NS","Gohir.A12G188100",-0.7264,0.00950004162492483,64.81,0.00035913782565922
"NS","Gohir.A05G282800",0.6467,0.0095087117765341,18.66,0.00035965379235525
"NS","Gohir.D09G212800",-0.3122,0.00951263856909463,493.77,0.000359990597421205
