"Regulation","Ensembl ID","log2 Fold Change","Adj.Pval","baseMean","pvalue"
"NS","Gohir.D10G021100",-0.4148,0.156709441060196,33.08,0.000136277966876271
"NS","Gohir.D11G008600",-0.0856,0.156709441060196,34.7,0.000103544990514737
"NS","Gohir.D11G274700",-0.3294,0.156709441060196,48.37,0.000105756898572932
"NS","Gohir.D12G037500",-0.1004,0.156709441060196,374.13,0.000127734731382353
"NS","Gohir.D12G147700",-0.0992,0.156709441060196,9.85,9.73875149858605e-05
"NS","Gohir.D09G144100",-0.3613,0.163568569477741,29.92,0.000145798885766189
"NS","Gohir.A01G084800",-0.3231,0.169559008930175,32.7,0.000154824844556544
"NS","Gohir.A01G023100",-0.3136,0.190831406584419,113.52,0.000178397514688567
"NS","Gohir.A09G072300",-0.1699,0.196585066971192,57.04,0.000188050154286854
"NS","Gohir.D03G028400",-0.3102,0.205075435970331,948.48,0.00021300354585878
"NS","Gohir.D09G029700",-0.3866,0.205075435970331,37.76,0.000205136887985188
"NS","Gohir.D10G146600",-0.065,0.205075435970331,23.83,0.000201092980606955
"NS","Gohir.D12G201000",-0.0905,0.205075435970331,70.62,0.000214005716167921
"NS","Gohir.A05G347300",-0.2809,0.210072722344746,28.51,0.000223787712131064
"NS","Gohir.A09G219100",-0.3683,0.217297758654159,166.13,0.000240932793255259
"NS","Gohir.D11G333700",-0.0592,0.217297758654159,126.52,0.000236774898903194
"NS","Gohir.D05G240866",-0.0497,0.22374994752473,6.58,0.000252951220107527
"NS","Gohir.A12G129000",-0.075,0.226148819232064,23.21,0.000260579764317225
"NS","Gohir.D02G107300",0.0651,0.227027214990092,7.46,0.000276398983399899
"NS","Gohir.D07G113200",-0.0935,0.227027214990092,26.06,0.0002677908407194
"NS","Gohir.D08G174200",-0.3594,0.227027214990092,143.42,0.00027637203164498
"NS","Gohir.A01G129400",0.3422,0.232715576869869,103.96,0.000298502490060706
"NS","Gohir.A07G012600",-0.2159,0.232715576869869,65.5,0.000295887778620404
"NS","Gohir.A12G133950",-0.3323,0.232715576869869,41.04,0.000293619100489808
"NS","Gohir.D03G080400",-0.0687,0.235045267423329,51.5,0.000306600779298644
"NS","Gohir.A02G017000",-0.0567,0.235214706149263,88.87,0.000397417232964615
"NS","Gohir.A04G091000",-0.1243,0.235214706149263,75.06,0.000375176773741342
"NS","Gohir.A05G037300",-0.2897,0.235214706149263,512.69,0.000356507492846222
"NS","Gohir.A05G188120",-0.2943,0.235214706149263,167.57,0.000364683819129616
"NS","Gohir.A08G112700",-0.3118,0.235214706149263,150.37,0.000340675717989424
"NS","Gohir.A08G119900",-0.0663,0.235214706149263,16.66,0.000389621191766796
"NS","Gohir.A09G220066",-0.0615,0.235214706149263,21.42,0.000325483572337148
"NS","Gohir.A10G041000",-0.2497,0.235214706149263,124.06,0.000414209431008333
"NS","Gohir.A11G061500",0.0862,0.235214706149263,40.57,0.000374905058968264
"NS","Gohir.A12G016900",0.3234,0.235214706149263,101.31,0.000402535979407528
"NS","Gohir.A12G259500",-0.0454,0.235214706149263,55.71,0.000378812124230333
"NS","Gohir.A13G196600",-0.2999,0.235214706149263,68.89,0.000349070741780549
"NS","Gohir.D02G074900",-0.3126,0.235214706149263,120.12,0.000394695960985355
"NS","Gohir.D02G132400",0.3182,0.235214706149263,139.29,0.000408115874173701
"NS","Gohir.D02G153100",-0.0619,0.235214706149263,20.32,0.00038519336481634
"NS","Gohir.D06G217400",-0.0494,0.235214706149263,23.36,0.000359587336950313
"NS","Gohir.D07G032300",-0.073,0.235214706149263,83.52,0.000377062536906831
"NS","Gohir.D10G202700",-0.0671,0.235214706149263,16.37,0.000403751773549511
"NS","Gohir.D11G291866",0.3134,0.235214706149263,79.58,0.000322474939572685
"NS","Gohir.D11G346300",-0.0499,0.235214706149263,9.54,0.00036649849604239
"NS","Gohir.D12G023500",-0.1698,0.235214706149263,59.26,0.000412875919994009
"NS","Gohir.A05G265700",-0.0879,0.239548143860027,72.57,0.000427048455258434
"NS","Gohir.A05G262000",-0.149,0.243419215696715,28.04,0.00046193111441916
"NS","Gohir.A06G051100",0.3026,0.243419215696715,370.6,0.000492162251011903
"NS","Gohir.A09G030900",-0.0359,0.243419215696715,140.63,0.000489171410829182
"NS","Gohir.D05G249900",-0.039,0.243419215696715,267.87,0.000445751278151071
"NS","Gohir.D05G264300",-0.1138,0.243419215696715,28.31,0.000451570244100741
"NS","Gohir.D06G008000",-0.1421,0.243419215696715,119.65,0.000454430276899421
"NS","Gohir.D08G110724",0.2427,0.243419215696715,34.71,0.000474316973224344
"NS","Gohir.D08G154200",-0.113,0.243419215696715,53.17,0.000475664699546564
"NS","Gohir.D09G206400",-0.1011,0.243419215696715,100.05,0.000480470394460925
"NS","Gohir.D09G244900",0.1972,0.243419215696715,44.16,0.000482224708454496
"NS","Gohir.D13G122200",0.225,0.243419215696715,27.53,0.000460706099474181
"NS","Gohir.A05G261700",0.2171,0.248105188001294,29.67,0.000512979628168705
"NS","Gohir.A06G031100",-0.0623,0.248105188001294,22.65,0.000512175978766579
"NS","Gohir.A13G095045",-0.0538,0.248105188001294,18.17,0.000517818510949067
"NS","Gohir.A12G168200",0.1102,0.248750129924437,26.86,0.000524572528701229
"NS","Gohir.A05G305000",0.0915,0.25509073120589,66.49,0.000590284732539014
"NS","Gohir.A09G162100",-0.2432,0.25509073120589,359.1,0.000589143045695922
"NS","Gohir.A10G112700",-0.1527,0.25509073120589,218.98,0.000558598382252586
"NS","Gohir.D02G142600",-0.0329,0.25509073120589,561.01,0.000604493547436616
"NS","Gohir.D02G166600",0.2839,0.25509073120589,95.31,0.000582905594324165
"NS","Gohir.D02G217800",-0.0968,0.25509073120589,61.29,0.000578973720108634
"NS","Gohir.D07G224800",-0.0908,0.25509073120589,56.16,0.000600062144471499
"NS","Gohir.D09G157700",-0.2385,0.25509073120589,371.24,0.000587520659635196
"NS","Gohir.D10G207100",-0.0338,0.25509073120589,152.04,0.000579600892330568
"NS","Gohir.D10G215200",-0.0511,0.25509073120589,20.21,0.000583056217773774
"NS","Gohir.D12G024600",-0.2702,0.25509073120589,75.17,0.000596096233892047
"NS","Gohir.D13G039000",-0.2857,0.25509073120589,75.6,0.000579032626181248
"NS","Gohir.A02G099500",0.1305,0.258222349110552,15.29,0.000628756290635951
"NS","Gohir.A04G058500",0.2794,0.258222349110552,107.02,0.000620154508315909
"NS","Gohir.D02G223200",0.0518,0.258222349110552,5.83,0.000625686451728088
"NS","Gohir.A01G083900",0.0558,0.259262915931397,22.89,0.000642563045767751
"NS","Gohir.A05G160300",0.0895,0.259262915931397,12.75,0.000641108877060856
"NS","Gohir.A01G075000",-0.1232,0.26611094396693,129.66,0.00067016448970742
"NS","Gohir.A09G203400",-0.0633,0.26611094396693,19.81,0.000671106148230622
"NS","Gohir.A06G076700",-0.0603,0.269163718566356,30.65,0.000686725366867215
"NS","Gohir.D11G261700",-0.0444,0.269163718566356,102.19,0.000690508485136639
"NS","Gohir.A09G220200",-0.1422,0.275722003879536,76.09,0.000730067617886196
"NS","Gohir.A11G251300",-0.0364,0.275722003879536,109.3,0.000721487510664828
"NS","Gohir.D01G037800",-0.2064,0.275722003879536,692.51,0.000716845003901202
"NS","Gohir.1Z049640",-0.0474,0.275722003879536,129.45,0.000731310400097907
"NS","Gohir.A02G152000",-0.1314,0.275918132881942,968.45,0.000749826436729412
"NS","Gohir.A05G117700",-0.1572,0.275918132881942,626.57,0.000749606746007696
"NS","Gohir.D09G146600",-0.1329,0.275918132881942,36.18,0.000742448477755769
"NS","Gohir.D11G348600",-0.1017,0.276685093355663,30.81,0.000757925990017035
"NS","Gohir.A08G021424",-0.1556,0.285331518778918,29.35,0.000806926606922636
"NS","Gohir.A11G068900",-0.0514,0.285331518778918,17.85,0.000808760224231854
"NS","Gohir.D05G259050",-0.2302,0.285331518778918,711.62,0.000818830803722355
"NS","Gohir.D11G150500",-0.2647,0.285331518778918,216.03,0.000817390508157355
"NS","Gohir.D12G176000",0.2642,0.285331518778918,274.22,0.000803027031800838
"NS","Gohir.D12G217300",-0.2488,0.285331518778918,59.01,0.000811211581534162
"NS","Gohir.A13G163900",-0.075,0.288019369361315,17.72,0.000838095570426829
"NS","Gohir.D05G199100",0.2532,0.288019369361315,132.74,0.000839067667335177
"NS","Gohir.A04G137600",-0.0809,0.29035075610444,12.75,0.000858539717423505
"NS","Gohir.A09G243600",0.1505,0.29035075610444,257.26,0.000854060498384389
"NS","Gohir.D12G070700",0.1932,0.29035075610444,36.25,0.000864796695138992
"NS","Gohir.A06G074800",-0.0759,0.293800735223817,20.42,0.000881459692173115
"NS","Gohir.A09G182400",0.2209,0.298670190066666,40.69,0.000908641534041368
"NS","Gohir.D01G210600",-0.0348,0.298670190066666,63.38,0.00090905551686704
"NS","Gohir.A01G150300",-0.1839,0.301311034081715,123.25,0.000943550284902099
"NS","Gohir.A05G199500",-0.1855,0.301311034081715,292.37,0.000949846727870268
"NS","Gohir.A10G102800",-0.1657,0.301311034081715,63.14,0.000932968036714981
"NS","Gohir.A13G006100",-0.0493,0.301311034081715,63.86,0.000949691272347792
"NS","Gohir.D10G075401",0.1952,0.301311034081715,31.74,0.00093208827792597
"NS","Gohir.A04G078500",-0.0746,0.308574808861214,37.45,0.000983954915665167
"NS","Gohir.D07G015700",-0.2505,0.308574808861214,140.51,0.000986162073669988
"NS","Gohir.A01G161500",0.1227,0.311000516332912,16.61,0.00109978776971903
"NS","Gohir.A06G082300",0.0641,0.311000516332912,28.2,0.00100698286052023
"NS","Gohir.A07G197700",-0.1313,0.311000516332912,24.56,0.00111561808802597
"NS","Gohir.A08G194100",-0.0363,0.311000516332912,6.55,0.00109671074817398
"NS","Gohir.A11G091000",-0.1746,0.311000516332912,180.4,0.00104472336100384
"NS","Gohir.A11G206300",-0.1284,0.311000516332912,357.6,0.00111523945856604
"NS","Gohir.A12G116200",0.0978,0.311000516332912,45.9,0.00107274644612385
"NS","Gohir.A12G122000",-0.2388,0.311000516332912,508.65,0.00108398255275803
"NS","Gohir.D01G073800",-0.0636,0.311000516332912,11.14,0.00107145635901736
"NS","Gohir.D04G161800",-0.0967,0.311000516332912,387.99,0.00109801161892274
"NS","Gohir.D05G096900",-0.0531,0.311000516332912,76.19,0.00106558730419411
"NS","Gohir.D05G184950",-0.0944,0.311000516332912,379.36,0.00102079207443655
"NS","Gohir.D05G310700",-0.1161,0.311000516332912,594.51,0.00111277251750596
"NS","Gohir.D05G316600",-0.2032,0.311000516332912,173.2,0.00105734081473115
"NS","Gohir.D06G083300",0.0434,0.311000516332912,6.34,0.0011102141173332
"NS","Gohir.D07G102200",0.2398,0.311000516332912,138.18,0.00102713882015551
"NS","Gohir.D08G047100",-0.0355,0.311000516332912,26.05,0.00109155064461721
"NS","Gohir.D10G009000",0.1188,0.311000516332912,33.92,0.00102276327336684
"NS","Gohir.A03G159500",0.2104,0.314285484124669,42.43,0.00114106737067243
"NS","Gohir.A13G179600",-0.2129,0.314285484124669,174.78,0.00113982607733924
"NS","Gohir.A11G327400",-0.032,0.32115306717182,22.72,0.00117298335293314
"NS","Gohir.A05G195900",0.1601,0.332824726185384,46.5,0.0012507506825086
"NS","Gohir.A06G015400",-0.2272,0.332824726185384,286.57,0.00125179202187255
"NS","Gohir.A09G213614",-0.1127,0.332824726185384,43.9,0.00123079391771499
"NS","Gohir.D07G191300",-0.2218,0.332824726185384,294.98,0.00124167773511397
"NS","Gohir.D13G205900",-0.0447,0.332824726185384,17.47,0.00124175239530549
"NS","Gohir.A12G262100",0.0733,0.345672005627098,40.39,0.00130762721436431
"NS","Gohir.A06G078300",-0.1504,0.347801793317727,53.58,0.00132324529492363
"NS","Gohir.A05G003400",-0.0837,0.350448618378326,445.31,0.00134954709145563
"NS","Gohir.A07G089700",-0.1776,0.350448618378326,30.35,0.00137007661553488
"NS","Gohir.A09G218600",-0.1378,0.350448618378326,21.5,0.00134499333050627
"NS","Gohir.D08G097500",-0.0984,0.350448618378326,291.6,0.0013714101204013
"NS","Gohir.D10G202900",-0.0439,0.350448618378326,40.47,0.00136113232737474
"NS","Gohir.A03G068200",-0.0335,0.350801168902215,5.67,0.00138041636566082
"NS","Gohir.A01G127200",-0.1698,0.354558580868049,43.39,0.00155633854640577
"NS","Gohir.A05G112200",0.0355,0.354558580868049,37.19,0.00146569662251712
"NS","Gohir.A06G146000",-0.0352,0.354558580868049,151.91,0.00148229490375735
"NS","Gohir.A07G028200",-0.0405,0.354558580868049,121.83,0.0015739432315131
"NS","Gohir.A07G098300",0.1797,0.354558580868049,75.82,0.00161891823517208
"NS","Gohir.A08G230300",-0.18,0.354558580868049,133.42,0.00151045157066689
"NS","Gohir.A10G039400",0.1496,0.354558580868049,40.95,0.0014351417552559
"NS","Gohir.A11G107800",-0.038,0.354558580868049,36.04,0.00154955099633313
"NS","Gohir.A11G314100",0.1424,0.354558580868049,31.31,0.00152823533417762
"NS","Gohir.A13G007400",-0.0383,0.354558580868049,13.46,0.00152163510737715
"NS","Gohir.A13G058000",-0.1037,0.354558580868049,29.85,0.00159906050624602
"NS","Gohir.D02G136900",-0.0588,0.354558580868049,19.62,0.00162645086773395
"NS","Gohir.D03G060100",0.1409,0.354558580868049,25.84,0.00155162912261306
"NS","Gohir.D03G135700",0.1474,0.354558580868049,110.29,0.00148876955540032
"NS","Gohir.D03G164800",-0.0844,0.354558580868049,19.99,0.00141915739321308
"NS","Gohir.D04G161500",-0.0294,0.354558580868049,165.33,0.00146577395937998
"NS","Gohir.D05G000600",-0.0918,0.354558580868049,79.96,0.00159830847971955
"NS","Gohir.D05G053900",-0.1987,0.354558580868049,256.38,0.0014285757080717
"NS","Gohir.D05G219300",-0.0785,0.354558580868049,37.02,0.0015081550810536
"NS","Gohir.D07G086100",-0.0818,0.354558580868049,108.96,0.00161992763140189
"NS","Gohir.D07G158800",-0.1902,0.354558580868049,91.07,0.00151064503535562
"NS","Gohir.D09G030900",-0.0213,0.354558580868049,32.26,0.00162513360174631
"NS","Gohir.D09G226300",-0.0636,0.354558580868049,141.18,0.00146488028199519
"NS","Gohir.D09G248600",0.1533,0.354558580868049,23.95,0.0014344051137927
"NS","Gohir.D11G033300",-0.1991,0.354558580868049,76.56,0.00160090815149804
"NS","Gohir.D11G109300",0.2004,0.354558580868049,69.16,0.00143600108311771
"NS","Gohir.D12G034600",-0.0858,0.354558580868049,96.89,0.00154591907699219
"NS","Gohir.D12G249900",0.164,0.354558580868049,82.67,0.00158571419730289
"NS","Gohir.D13G095600",0.1922,0.354558580868049,104.67,0.00160441389389509
"NS","Gohir.D13G124800",-0.1969,0.354558580868049,384.35,0.00146683050287682
"NS","Gohir.A10G169000",-0.0642,0.357753789798194,17.32,0.00166589770037781
"NS","Gohir.A11G083100",0.1471,0.357753789798194,33.55,0.00166115879503271
"NS","Gohir.A13G159700",0.168,0.357753789798194,145.14,0.00167451486142373
"NS","Gohir.D05G360400",-0.0881,0.357753789798194,23.2,0.0016776925868304
"NS","Gohir.D09G096300",-0.0268,0.357753789798194,29.03,0.00167999692580842
"NS","Gohir.D07G231000",-0.1983,0.361131516106251,73.43,0.00170370978531331
"NS","Gohir.A08G244900",-0.0393,0.361217007400359,29.49,0.00171607247242927
"NS","Gohir.D05G262400",-0.0308,0.361217007400359,10.44,0.00172767227488921
"NS","Gohir.D09G038900",-0.094,0.361217007400359,77.44,0.00172697733914897
"NS","Gohir.D01G149400",0.1383,0.365257959726124,43.58,0.00175494073742795
"NS","Gohir.D13G087600",-0.0281,0.368042569367405,6.62,0.00177632129050946
"NS","Gohir.A05G202900",-0.1104,0.369554715876406,47.85,0.00182438924139625
"NS","Gohir.A08G009900",0.2075,0.369554715876406,260.48,0.00181654976167783
"NS","Gohir.A09G104200",-0.1984,0.369554715876406,1024.93,0.00183182544991674
"NS","Gohir.D07G103900",-0.055,0.369554715876406,77.85,0.00182400163557135
"NS","Gohir.D09G224400",0.0814,0.369554715876406,62.17,0.00182534513086784
"NS","Gohir.D11G177200",-0.1616,0.369554715876406,53.79,0.00182876285977187
"NS","Gohir.D02G044400",-0.0453,0.370401673989952,11.95,0.00185188390858283
"NS","Gohir.D12G114400",0.1506,0.370401673989952,121.47,0.001852129160982
"NS","Gohir.A09G031800",0.195,0.3713397749808,112.47,0.00186489310217112
"NS","Gohir.A06G177100",-0.0241,0.373896512012485,7.88,0.0018887893967239
"NS","Gohir.A12G013200",-0.1896,0.373896512012485,100.93,0.00189399063632213
"NS","Gohir.A06G189550",0.1193,0.374364329313998,42.82,0.00192891593033062
"NS","Gohir.A08G022500",-0.0224,0.374364329313998,243.62,0.00191444115251439
"NS","Gohir.A10G220850",-0.0301,0.374364329313998,7.3,0.00192460419443531
"NS","Gohir.D08G124100",-0.1869,0.374364329313998,70,0.00191701213591333
"NS","Gohir.A01G008800",-0.1665,0.374561210543254,117.49,0.00216295775214228
"NS","Gohir.A01G111900",0.1311,0.374561210543254,96.65,0.00235702174155042
"NS","Gohir.A01G133600",-0.0702,0.374561210543254,115.47,0.00227343095482126
"NS","Gohir.A03G097101",-0.0774,0.374561210543254,231.63,0.00225259838467644
"NS","Gohir.A03G210400",0.1104,0.374561210543254,45.66,0.00226043905029738
"NS","Gohir.A04G120300",-0.0722,0.374561210543254,345.54,0.00236151816547913
"NS","Gohir.A06G058500",-0.046,0.374561210543254,13.82,0.00227751052942533
"NS","Gohir.A06G099700",0.1601,0.374561210543254,54.09,0.00200595267923588
"NS","Gohir.A06G152950",-0.0551,0.374561210543254,28.75,0.00220375486038074
"NS","Gohir.A07G003800",-0.041,0.374561210543254,6.45,0.00222898537405025
"NS","Gohir.A07G087900",-0.1895,0.374561210543254,202.93,0.0021665868229569
"NS","Gohir.A08G045250",0.1369,0.374561210543254,24.32,0.00230065192854426
"NS","Gohir.A08G101700",-0.1416,0.374561210543254,74.71,0.00210391870387972
"NS","Gohir.A08G132900",-0.0572,0.374561210543254,42.11,0.00235348955213301
"NS","Gohir.A08G166000",-0.1018,0.374561210543254,67.97,0.00218043055721934
"NS","Gohir.A08G182000",-0.1598,0.374561210543254,153.99,0.00217126928673517
"NS","Gohir.A09G100000",-0.0571,0.374561210543254,41.15,0.00221976907944818
"NS","Gohir.A09G109400",-0.0863,0.374561210543254,31.1,0.00230348177078842
"NS","Gohir.A09G213644",0.1129,0.374561210543254,63.06,0.00214227373336637
"NS","Gohir.A09G214400",-0.0572,0.374561210543254,246.61,0.00233098318279312
"NS","Gohir.A10G021300",0.1577,0.374561210543254,65.51,0.00219311338372648
"NS","Gohir.A10G234900",0.17,0.374561210543254,108.37,0.00228205618382238
"NS","Gohir.A11G117700",-0.0549,0.374561210543254,126.4,0.0021683039088947
"NS","Gohir.A11G251000",-0.1799,0.374561210543254,248.69,0.00220629446535952
"NS","Gohir.A11G256500",-0.1865,0.374561210543254,238.75,0.00220854840250578
"NS","Gohir.A11G275700",0.157,0.374561210543254,57.43,0.00214488100208486
"NS","Gohir.A11G295000",-0.0684,0.374561210543254,39.43,0.00230644966766031
"NS","Gohir.A12G189800",-0.0238,0.374561210543254,28.42,0.00226099101695801
"NS","Gohir.A13G149200",-0.0276,0.374561210543254,203.85,0.00196741572571447
"NS","Gohir.A13G177250",-0.0659,0.374561210543254,7.22,0.00221127729142489
"NS","Gohir.D01G094300",-0.0504,0.374561210543254,88.53,0.00198231842099225
"NS","Gohir.D02G141500",-0.1838,0.374561210543254,91.9,0.00194840863854992
"NS","Gohir.D02G155701",0.0563,0.374561210543254,30.84,0.0023450794354688
"NS","Gohir.D04G154100",-0.0288,0.374561210543254,144.81,0.00216328383103963
"NS","Gohir.D05G176600",0.0994,0.374561210543254,22.82,0.00236129931728679
"NS","Gohir.D05G292900",-0.1599,0.374561210543254,71.8,0.00232997014790407
"NS","Gohir.D06G048200",-0.1701,0.374561210543254,63.83,0.00213046391923305
"NS","Gohir.D06G209900",-0.0902,0.374561210543254,20.21,0.00213310993934881
"NS","Gohir.D07G073700",-0.078,0.374561210543254,59.29,0.00210055044400206
"NS","Gohir.D08G062700",-0.1292,0.374561210543254,50.39,0.00198618855532796
"NS","Gohir.D08G073500",0.188,0.374561210543254,191.84,0.00206895327907427
"NS","Gohir.D08G118100",0.1578,0.374561210543254,363.66,0.00228029391012459
"NS","Gohir.D08G180101",-0.0272,0.374561210543254,14.42,0.00213080033577735
"NS","Gohir.D08G202500",-0.1783,0.374561210543254,101.97,0.00222083245320441
"NS","Gohir.D10G107900",0.1016,0.374561210543254,20.54,0.00223418442612616
"NS","Gohir.D11G033100",-0.1143,0.374561210543254,425.86,0.00206414071174326
"NS","Gohir.D12G010500",-0.0253,0.374561210543254,16.62,0.00199749538348069
"NS","Gohir.D12G150300",-0.0241,0.374561210543254,5.5,0.00224083543249207
"NS","Gohir.D12G247800",-0.0328,0.374561210543254,8,0.00221810975268305
"NS","Gohir.D13G014100",0.0708,0.374561210543254,50.07,0.00227128893088959
"NS","Gohir.D13G164900",0.1629,0.374561210543254,280.74,0.00221802127270316
"NS","Gohir.D13G192300",-0.0271,0.374561210543254,204.13,0.00206368675476983
"NS","Gohir.D13G240000",0.0632,0.374561210543254,8.48,0.00235222651149206
"NS","Gohir.A06G105100",-0.1286,0.374847238038253,260.72,0.00240406842231634
"NS","Gohir.A06G124300",0.0647,0.374847238038253,13.91,0.00239369121570865
"NS","Gohir.D01G062700",0.0534,0.374847238038253,9.78,0.00237970297027752
"NS","Gohir.D10G247800",-0.0608,0.374847238038253,107.23,0.00240221117113347
"NS","Gohir.D13G065800",0.1096,0.374847238038253,430.24,0.00239276510084502
"NS","Gohir.D06G162700",-0.0384,0.375241742119862,59.86,0.00241475652037044
"NS","Gohir.A07G133500",-0.1293,0.375351250038219,134.04,0.00242362156795772
"NS","Gohir.A01G152000",0.143,0.377933537102959,368.78,0.00252923613826477
"NS","Gohir.A04G091100",-0.0557,0.377933537102959,21.48,0.00255462708728115
"NS","Gohir.A05G007100",-0.1309,0.377933537102959,35.13,0.0025771577650498
"NS","Gohir.A05G130500",-0.075,0.377933537102959,25.19,0.00246501728809391
"NS","Gohir.A09G060900",-0.1573,0.377933537102959,481.61,0.00257648146035684
"NS","Gohir.A09G208100",-0.0638,0.377933537102959,61.42,0.00256514715283345
"NS","Gohir.A09G212500",-0.1218,0.377933537102959,27.19,0.00257247993712118
"NS","Gohir.A10G012300",-0.1317,0.377933537102959,118.16,0.0025217635440084
"NS","Gohir.A10G070200",-0.0521,0.377933537102959,84.22,0.00254902924246783
"NS","Gohir.A12G263900",-0.056,0.377933537102959,7.26,0.00250060111167006
"NS","Gohir.A13G028000",-0.0352,0.377933537102959,48.46,0.00250595451425822
"NS","Gohir.A13G101400",-0.1392,0.377933537102959,195.78,0.00250416537779314
"NS","Gohir.D06G166300",-0.0817,0.377933537102959,73.52,0.00257997544731893
"NS","Gohir.D07G069600",0.092,0.377933537102959,64.23,0.00246960387139807
"NS","Gohir.D09G094400",-0.0378,0.377933537102959,64.6,0.00255735520418801
"NS","Gohir.D09G094750",-0.0253,0.377933537102959,8.25,0.00253540119171452
"NS","Gohir.D12G038400",0.1476,0.377933537102959,74.51,0.00248390786821753
"NS","Gohir.A09G233500",-0.0295,0.380786061158295,180.29,0.00261397345749201
"NS","Gohir.D09G244300",0.1022,0.380786061158295,160.98,0.00261600529004112
"NS","Gohir.A01G167032",0.0464,0.381966388937601,7.38,0.00263241831626453
"NS","Gohir.D06G204400",-0.0224,0.382341132358397,7.59,0.00264331326151641
"NS","Gohir.A07G223100",0.0868,0.384560256513533,3211.52,0.00266701571467307
"NS","Gohir.A01G122300",0.1429,0.388385239615364,161.68,0.00280331107577235
"NS","Gohir.A02G057600",-0.0623,0.388385239615364,835.22,0.0027779458945316
"NS","Gohir.A03G006600",-0.0869,0.388385239615364,19.42,0.00280309365721308
"NS","Gohir.A03G119800",-0.0279,0.388385239615364,1651.37,0.00271770669262473
"NS","Gohir.A07G031400",-0.1621,0.388385239615364,76.57,0.00272411344908411
"NS","Gohir.D01G145100",0.1347,0.388385239615364,608.93,0.00280269290665836
"NS","Gohir.D03G152900",-0.0467,0.388385239615364,37.24,0.00275342545757543
"NS","Gohir.D08G133400",0.1205,0.388385239615364,37.57,0.00274805987352891
"NS","Gohir.D08G142400",-0.1352,0.388385239615364,677.07,0.00279893452786483
"NS","Gohir.D11G022333",0.1286,0.388385239615364,57.3,0.00278766929517022
"NS","Gohir.D11G063100",-0.1422,0.388385239615364,347.95,0.00277165046174023
"NS","Gohir.D11G138800",-0.0645,0.388385239615364,109.18,0.00279304119293457
"NS","Gohir.D12G125600",-0.1816,0.388385239615364,358.62,0.00277528676233191
