"Regulation","Ensembl ID","log2 Fold Change","Adj.Pval","baseMean","pvalue"
"NS","Gohir.A07G180900",-1.3838,0.0631289419703614,222.64,4.01516065808279e-05
"NS","Gohir.A08G232200",-1.0539,0.0631289419703614,79.82,4.5848188299131e-05
"NS","Gohir.A09G073300",-1.3049,0.0631289419703614,10.57,5.01810259275417e-05
"NS","Gohir.A09G162100",-1.1255,0.0631289419703614,359.1,4.8987887151169e-05
"NS","Gohir.A11G263800",-1.0409,0.0631289419703614,45.98,4.6239172391176e-05
"NS","Gohir.A12G038900",-0.997,0.0631289419703614,104.42,5.10096168504555e-05
"NS","Gohir.A12G074200",1.2352,0.0631289419703614,17.27,4.50055852369423e-05
"NS","Gohir.A12G144100",-1.4061,0.0631289419703614,25.9,3.71171829436297e-05
"NS","Gohir.A12G177900",-1.3782,0.0631289419703614,297.44,3.37855190080877e-05
"NS","Gohir.D06G035800",-1.2363,0.0631289419703614,515.81,4.12429777899837e-05
"NS","Gohir.D08G258800",-1.3368,0.0631289419703614,44.33,3.40253433890698e-05
"NS","Gohir.D09G120400",-1.2918,0.0631289419703614,91.83,4.87167730570237e-05
"NS","Gohir.D09G126900",-1.3131,0.0631289419703614,54.74,4.6231308650621e-05
"NS","Gohir.D13G158200",-1.2776,0.0631289419703614,47.41,5.24029523158572e-05
"NS","Gohir.A05G175300",-1.1456,0.0634168502921872,250.05,5.5209842941449e-05
"NS","Gohir.D01G133300",-1.1035,0.0634168502921872,55.5,5.5149706962564e-05
"NS","Gohir.A05G147700",-0.3531,0.0642649991693894,11.77,5.72493513818662e-05
"NS","Gohir.A01G085800",-1.2381,0.0643041687239917,37.59,5.8912824963644e-05
"NS","Gohir.D07G210800",-1.0063,0.0643041687239917,179.42,5.98880742084471e-05
"NS","Gohir.D05G172400",-1.1822,0.0685675385016187,74.07,6.52468883539051e-05
"NS","Gohir.D04G086700",-1.1798,0.0695732763831591,656.04,6.76125134918942e-05
"NS","Gohir.D07G106700",-1.2011,0.0701347673667631,58.4,6.95781422289317e-05
"NS","Gohir.A05G008900",-1.1816,0.0715526819624648,87.6,7.24334729940727e-05
"NS","Gohir.A08G214900",-0.9897,0.0735718128983136,262.61,7.61263865225205e-05
"NS","Gohir.D10G236300",-0.1956,0.0735718128983136,6.17,7.74565571491802e-05
"NS","Gohir.D12G201700",-1.1315,0.0740345830956701,169.51,7.94426810833842e-05
"NS","Gohir.D08G047800",-0.8556,0.0747689276142162,139.98,8.17444543887204e-05
"NS","Gohir.A05G314100",-1.1052,0.0776014345297569,74.22,8.64123521853059e-05
"NS","Gohir.D03G028000",-0.7889,0.0789302325528025,35.52,8.94900595836763e-05
"NS","Gohir.D03G159250",-0.7544,0.0815131521107003,347.91,9.40688708760511e-05
"NS","Gohir.A06G124700",-0.9072,0.0821851468530103,475.74,9.81722478200438e-05
"NS","Gohir.D08G222700",1.0827,0.0821851468530103,63.92,9.71798007559265e-05
"NS","Gohir.D05G025000",-1.0544,0.0853575824170255,189.55,0.000103689968922529
"NS","Gohir.A04G142400",-1.0479,0.0859895561043607,83.92,0.000107673884043085
"NS","Gohir.A06G010600",-0.9892,0.0859895561043607,100.51,0.000107939595045156
"NS","Gohir.A02G054200",-1.0336,0.0868105701472538,17.22,0.000112485351664728
"NS","Gohir.A06G165000",-0.8148,0.0868105701472538,105.1,0.000111671025233719
"NS","Gohir.D09G074800",-1.0051,0.0884952561559004,146.73,0.000116459986437754
"NS","Gohir.A03G143800",-0.9509,0.0901883786489504,67.69,0.000122340082796398
"NS","Gohir.A08G221646",-0.9962,0.0901883786489504,65.96,0.000121098574808007
"NS","Gohir.A01G047100",-0.7287,0.0918118869008435,417.92,0.000131977728578715
"NS","Gohir.D01G066900",-0.9206,0.0918118869008435,257.39,0.000131518788602262
"NS","Gohir.D06G041400",-0.7947,0.0918118869008435,178.7,0.00012729119370171
"NS","Gohir.D07G238500",-0.7083,0.0918118869008435,46.29,0.000128881021423663
"NS","Gohir.A05G134200",-0.2812,0.0920505668571842,10.93,0.000134184499791814
"NS","Gohir.A05G139000",-0.8747,0.0936108789512702,43.36,0.000144040063174128
"NS","Gohir.A09G154800",-0.4991,0.0936108789512702,4.04,0.00014296597702737
"NS","Gohir.A10G082000",-0.6304,0.0936108789512702,6.3,0.000140596396613825
"NS","Gohir.D13G208600",-0.929,0.0936108789512702,39.6,0.000143764373843689
"NS","Gohir.A03G166100",-0.605,0.0938358077551261,62.88,0.000159584707066541
"NS","Gohir.A05G260700",-0.8532,0.0938358077551261,152.23,0.000157505882491698
"NS","Gohir.A06G103900",-0.8674,0.0938358077551261,34.52,0.000159461567012368
"NS","Gohir.A08G050300",-0.932,0.0938358077551261,2780.31,0.000153196783299061
"NS","Gohir.D01G037800",-0.8913,0.0938358077551261,692.51,0.000151092209595975
"NS","Gohir.D05G267800",-0.9141,0.0938358077551261,97.13,0.000158730794465921
"NS","Gohir.D06G197200",-0.6829,0.0938358077551261,40.3,0.000148527864663813
"NS","Gohir.D11G104800",-0.9465,0.0938358077551261,258.65,0.000146756002085788
"NS","Gohir.D05G308300",-0.876,0.0959320579229347,58.75,0.00016509201740058
"NS","Gohir.D08G167200",-0.8893,0.0978768292015323,185.85,0.000170420459008175
"NS","Gohir.D03G044100",-0.7186,0.100690437089471,600.6,0.000177358034231939
"NS","Gohir.A07G198300",-0.5637,0.107319902290525,22.8,0.000195553757818012
"NS","Gohir.A10G062700",-0.6794,0.107319902290525,149.7,0.000195153384919544
"NS","Gohir.D05G215600",-0.8379,0.107319902290525,402.27,0.000192408555995096
"NS","Gohir.A05G345866",-0.752,0.111503766469201,830.78,0.0002096791071989
"NS","Gohir.A08G208700",-0.8165,0.111503766469201,107.17,0.000207806833728911
"NS","Gohir.D06G163300",-0.8162,0.111503766469201,17.28,0.000214465051315478
"NS","Gohir.D10G056600",-0.581,0.111503766469201,496.55,0.000213117697983339
"NS","Gohir.D12G172200",-0.157,0.111503766469201,7.33,0.000212137544372912
"NS","Gohir.A05G034800",-0.8062,0.11222961488537,116.74,0.000218133362265054
"NS","Gohir.A11G075400",-0.725,0.113833504172237,88.17,0.000225681099996606
"NS","Gohir.D04G150800",-0.7965,0.113833504172237,38.25,0.000225860127325866
"NS","Gohir.A08G142300",0.4557,0.114222651388184,46.93,0.000228944818744538
"NS","Gohir.A05G108100",-0.7643,0.123063389071998,25.02,0.000249156521444764
"NS","Gohir.A11G296400",-0.7573,0.125072091777049,13.34,0.000255755613651643
"NS","Gohir.D11G280200",-0.7456,0.128158366856661,58.27,0.000264661350408556
"NS","Gohir.D03G041500",-0.7364,0.130214317085975,42.56,0.000271543461691274
"NS","Gohir.D03G041700",-0.7174,0.131914985007634,71.09,0.000280431515747521
"NS","Gohir.D09G138800",-0.5824,0.131914985007634,36.19,0.000279464594421228
"NS","Gohir.A10G056000",-0.6923,0.134182330761869,203.7,0.000290684916413993
"NS","Gohir.D01G077900",-0.6345,0.134182330761869,132.66,0.00028892164597588
"NS","Gohir.A05G096500",-0.7063,0.1356104120233,51.77,0.000296524224540742
"NS","Gohir.A01G017700",-0.6669,0.135923324518236,41.26,0.000299960365494164
"NS","Gohir.A01G128500",-0.4216,0.144583488639843,13.97,0.000321999185098452
"NS","Gohir.A09G243100",-0.6264,0.14555516934523,75.04,0.000327260461773868
"NS","Gohir.D07G158800",-0.4955,0.14555516934523,91.07,0.000330057073345192
"NS","Gohir.A06G076000",-0.6237,0.145650543629048,33.23,0.000333222210683561
"NS","Gohir.A12G155800",-0.5994,0.150812271108554,78.2,0.000353652427126369
"NS","Gohir.D04G141800",-0.5079,0.150812271108554,18.62,0.000348188880585322
"NS","Gohir.D09G121266",-0.4037,0.150812271108554,31.09,0.000354191436843868
"NS","Gohir.A01G050400",0.6315,0.150894714843958,25.29,0.000367254501792861
"NS","Gohir.A03G044100",-0.5794,0.150894714843958,92.59,0.000369660278913973
"NS","Gohir.A08G182000",-0.4874,0.150894714843958,153.99,0.000362503686725523
"NS","Gohir.A13G065900",-0.6404,0.150894714843958,33.2,0.000366639649031745
"NS","Gohir.D10G007500",-0.5004,0.150894714843958,228.88,0.0003670490158871
"NS","Gohir.D02G187900",-0.4092,0.152013544779605,119.05,0.000375478872350012
"NS","Gohir.A09G212800",-0.3969,0.157934371200926,84.09,0.000397959568195498
"NS","Gohir.A11G090500",-0.6049,0.157934371200926,137.02,0.000404376914798235
"NS","Gohir.A12G029500",-0.5767,0.157934371200926,87.99,0.000401842559704937
"NS","Gohir.A12G153200",-0.6069,0.157934371200926,488.58,0.000406091373957677
"NS","Gohir.D12G156600",-0.5827,0.157934371200926,279.36,0.000404723983742728
"NS","Gohir.A07G059000",-0.5778,0.158540276184595,9.82,0.000417278828636163
"NS","Gohir.D01G179200",-0.5276,0.158540276184595,32.87,0.000414003497003137
"NS","Gohir.D06G088000",-0.2383,0.158540276184595,132.06,0.000415429815411187
"NS","Gohir.D07G175200",-0.5958,0.159719235857968,82.76,0.000423615563196345
"NS","Gohir.A10G033200",-0.5433,0.165137753951751,88.45,0.00044133024622674
"NS","Gohir.A11G035900",-0.2026,0.16571692647383,6.22,0.000446233220380212
"NS","Gohir.A09G225900",-0.1465,0.168921644668665,27.28,0.000458282725655998
"NS","Gohir.A02G156800",-0.3335,0.171156808336922,13.47,0.000481152708949606
"NS","Gohir.A07G172000",-0.4572,0.171156808336922,123.28,0.000470303829232906
"NS","Gohir.A08G025200",-0.5431,0.171156808336922,11.44,0.000484664706157161
"NS","Gohir.A11G264500",-0.5567,0.171156808336922,31.58,0.000482036776939093
"NS","Gohir.A12G199000",-0.5534,0.171156808336922,210.57,0.000480794487238323
"NS","Gohir.D11G265600",-0.5552,0.171156808336922,171.2,0.000485138345626196
"NS","Gohir.D05G253300",-0.3767,0.171342390439066,65.08,0.000489133403221339
"NS","Gohir.A01G147400",-0.3681,0.172333871293347,9.68,0.000500322516933615
"NS","Gohir.A10G097500",-0.5277,0.172333871293347,195.1,0.000498994585029175
"NS","Gohir.D03G110500",-0.5232,0.172333871293347,90,0.000512898426468296
"NS","Gohir.D06G062100",-0.4381,0.172333871293347,103.18,0.000505264856341037
"NS","Gohir.D10G090700",-0.5323,0.172333871293347,261.68,0.000508256920513769
"NS","Gohir.D13G202000",-0.5251,0.172333871293347,151.24,0.000510610269425255
"NS","Gohir.A04G011300",0.4308,0.172777527231628,5.59,0.000517716918332543
"NS","Gohir.A11G192940",-0.4393,0.175286625148922,8.83,0.000528784158308823
"NS","Gohir.A02G049400",-0.4514,0.176957225839894,20.9,0.000548154671880137
"NS","Gohir.D01G045200",-0.4106,0.176957225839894,140.16,0.000545291191099699
"NS","Gohir.D06G072400",-0.2346,0.176957225839894,11.9,0.000541205898914013
"NS","Gohir.D12G257000",-0.5032,0.176957225839894,46.05,0.00054599730426337
"NS","Gohir.A05G366800",-0.4288,0.178107729061458,32.05,0.00056688226785872
"NS","Gohir.A07G208900",-0.3721,0.178107729061458,54.29,0.000573354569986471
"NS","Gohir.A08G245200",-0.49,0.178107729061458,46.1,0.000571682123433237
"NS","Gohir.A13G207500",-0.0755,0.178107729061458,30.19,0.000566118971497405
"NS","Gohir.D10G061400",-0.1021,0.178107729061458,315.94,0.000561429056141527
"NS","Gohir.D11G241900",-0.206,0.178107729061458,66.19,0.000571571619583544
"NS","Gohir.D09G162401",-0.5006,0.179470104738164,153.04,0.000585007427576213
"NS","Gohir.D12G028800",-0.5011,0.179470104738164,132.86,0.00058168606030897
"NS","Gohir.D02G099200",-0.4709,0.180482672231996,445.28,0.000598401233847459
"NS","Gohir.D07G161900",-0.4895,0.180482672231996,21.83,0.000599270291667625
"NS","Gohir.D11G097700",-0.2951,0.180482672231996,533.3,0.000598946894861966
"NS","Gohir.A07G069400",-0.4523,0.184614414199643,160.88,0.000625909179872023
"NS","Gohir.A08G146300",-0.4871,0.184614414199643,301.88,0.000617101177059064
"NS","Gohir.A11G040900",-0.2739,0.184614414199643,78.11,0.000635415662737678
"NS","Gohir.A11G044600",-0.3118,0.184614414199643,75.97,0.000634930435668986
"NS","Gohir.D02G158300",-0.3348,0.184614414199643,145.95,0.000633078154269345
"NS","Gohir.D08G200600",-0.3504,0.184614414199643,253.04,0.000629537940028737
"NS","Gohir.A03G157200",-0.4694,0.189473865513533,116.1,0.000659813428659047
"NS","Gohir.D13G132400",-0.2616,0.189473865513533,6.34,0.000658320832398769
"NS","Gohir.A10G054600",-0.3805,0.191532949108337,223.41,0.000674739495158137
"NS","Gohir.A11G039300",-0.383,0.191532949108337,210.92,0.000672172570339918
"NS","Gohir.D02G091000",-0.4613,0.192096017443401,109.13,0.000680612306701394
"NS","Gohir.D01G165200",-0.459,0.192628130898915,227.89,0.000686397615771968
"NS","Gohir.D01G140400",-0.1893,0.192693299065435,5.02,0.000690531137321469
"NS","Gohir.A02G127600",-0.3863,0.193119706141035,105.69,0.000728172113786159
"NS","Gohir.A03G010901",-0.3724,0.193119706141035,38.25,0.000735017964898029
"NS","Gohir.A04G010400",-0.45,0.193119706141035,548.71,0.000709091267053452
"NS","Gohir.A04G044600",-0.4467,0.193119706141035,154.04,0.000699934723433087
"NS","Gohir.A06G063400",-0.3444,0.193119706141035,127.11,0.00073897846737641
"NS","Gohir.A11G042000",-0.3814,0.193119706141035,141.08,0.000707256337118651
"NS","Gohir.D01G072100",-0.3929,0.193119706141035,9.08,0.000732208288179166
"NS","Gohir.D02G174000",-0.4123,0.193119706141035,84,0.000738259103903657
"NS","Gohir.D06G077500",-0.339,0.193119706141035,48.13,0.000701214990960269
"NS","Gohir.D06G147400",-0.2446,0.193119706141035,328.76,0.000733798423442185
"NS","Gohir.D07G173300",-0.215,0.193119706141035,92.24,0.000730237301400246
"NS","Gohir.D10G057900",-0.3931,0.193119706141035,199.09,0.000713119248551706
"NS","Gohir.D01G044700",-0.3172,0.195144160787976,47.87,0.000750676031537808
"NS","Gohir.D08G091500",-0.2046,0.198617336447721,75.25,0.000768057808177735
"NS","Gohir.A08G045700",-0.3031,0.200145914940525,97.41,0.000778021049331488
"NS","Gohir.A05G395600",-0.4177,0.202907943116825,229.34,0.000805190250463593
"NS","Gohir.A06G043100",-0.2499,0.202907943116825,72.82,0.000798842877618268
"NS","Gohir.A12G210300",-0.3119,0.202907943116825,167.71,0.000804397564730671
"NS","Gohir.D06G129400",-0.3105,0.202907943116825,447.75,0.00080388711271868
"NS","Gohir.D02G071500",-0.3374,0.203601442005346,30.58,0.000812064384415557
"NS","Gohir.A09G183300",-0.4044,0.203922814761119,27.68,0.000817474840514691
"NS","Gohir.A03G076300",-0.4052,0.20495971277348,121.4,0.000829930809740362
"NS","Gohir.A10G009900",0.4119,0.20495971277348,6.62,0.000826684307216758
"NS","Gohir.D11G272500",-0.3879,0.206353966746681,41.35,0.000839754359331123
"NS","Gohir.A11G213000",-0.2015,0.209304143978618,3.87,0.000855997673381941
"NS","Gohir.A07G007500",-0.3634,0.213369978351597,246.85,0.000892778581553021
"NS","Gohir.A08G017800",-0.3911,0.213369978351597,9.13,0.000893611715989199
"NS","Gohir.A11G295000",-0.3723,0.213369978351597,39.43,0.000878077593984422
"NS","Gohir.D05G206100",-0.3964,0.213369978351597,90.92,0.000881683995982748
"NS","Gohir.D07G050200",-0.3687,0.213369978351597,130.34,0.000894225492362743
"NS","Gohir.A10G203400",-0.2952,0.213829898264867,327.09,0.000900482240830344
"NS","Gohir.A05G033500",-0.3786,0.21388251418153,109.92,0.000905034124229423
"NS","Gohir.D02G174500",-0.291,0.215371927047751,17.12,0.000915696968740438
"NS","Gohir.A13G129000",-0.3737,0.219530969571468,180.81,0.000937824639204318
"NS","Gohir.D01G024300",-0.3422,0.22160026904418,138,0.000958606680846655
"NS","Gohir.D05G034000",-0.2773,0.22160026904418,138.39,0.000960124262541595
"NS","Gohir.D08G071900",-0.3777,0.22160026904418,43.17,0.000955904564286621
"NS","Gohir.D04G051100",-0.3469,0.222032833508641,34.72,0.00096649374806361
"NS","Gohir.D02G180500",-0.3632,0.223692315092118,52.22,0.000978246275913051
"NS","Gohir.A12G206600",-0.328,0.224860961296691,131.46,0.000992462130763659
"NS","Gohir.D05G387900",-0.3387,0.224860961296691,67.91,0.00099113029334396
"NS","Gohir.A05G188120",-0.3125,0.226907542908836,167.57,0.0010060890811677
"NS","Gohir.D11G316600",-0.273,0.22838976586346,219.14,0.00101728515731214
"NS","Gohir.A10G058400",-0.3263,0.230799620064097,92.93,0.00103269185362337
"NS","Gohir.A05G308000",-0.3181,0.232280182286364,59.45,0.00104401928384299
"NS","Gohir.A06G028800",-0.3403,0.233725974648214,92.59,0.00105524968307726
"NS","Gohir.A05G218000",-0.3452,0.234269814687456,335.64,0.00106244813917214
"NS","Gohir.A08G249948",-0.2749,0.235524009864473,1116.86,0.00107290456388699
"NS","Gohir.D02G225200",-0.3407,0.240150606125156,220.19,0.00109884266651047
"NS","Gohir.A08G087600",-0.1987,0.244812512471221,10.5,0.00112513039218835
"NS","Gohir.A02G099100",-0.2653,0.2448405288242,18.28,0.00114291836001617
"NS","Gohir.A03G010300",-0.2208,0.2448405288242,66.34,0.00116858886523067
"NS","Gohir.A04G102200",-0.3281,0.2448405288242,75.51,0.00113955495962248
"NS","Gohir.A06G175700",-0.265,0.2448405288242,196.84,0.00118474421746404
"NS","Gohir.D02G117600",-0.0641,0.2448405288242,4.93,0.00114731124370209
"NS","Gohir.D03G033000",-0.2522,0.2448405288242,11.1,0.00118177320905759
"NS","Gohir.D04G127800",-0.3188,0.2448405288242,65.57,0.00117168022593138
"NS","Gohir.D05G377600",-0.2906,0.2448405288242,541.62,0.00117244952804837
"NS","Gohir.D06G100700",-0.3391,0.2448405288242,19.63,0.00113234723396641
"NS","Gohir.D07G231000",-0.1672,0.2448405288242,73.43,0.00116602564791701
"NS","Gohir.D09G088500",0.0275,0.2448405288242,3.18,0.00116588134281408
"NS","Gohir.D09G137600",-0.2922,0.2448405288242,45.92,0.0011763792250195
"NS","Gohir.A05G312600",-0.3248,0.248733221297764,38.41,0.00121842222913401
"NS","Gohir.A07G015400",-0.1777,0.248733221297764,156.08,0.00122937554592246
"NS","Gohir.A11G092600",-0.2956,0.248733221297764,144.5,0.00120987251514893
"NS","Gohir.A12G166000",-0.2289,0.248733221297764,118.2,0.0012302917269291
"NS","Gohir.A12G255600",-0.3175,0.248733221297764,57.4,0.00123543156100498
"NS","Gohir.D05G314100",-0.3239,0.248733221297764,33.65,0.00122485068452911
"NS","Gohir.D12G158900",-0.3069,0.248733221297764,137.82,0.0012388316415462
"NS","Gohir.A12G168700",-0.0663,0.248813635376302,6.27,0.00124429182057611
"NS","Gohir.D13G188000",0.3072,0.248813635376302,6.34,0.00124930720710485
"NS","Gohir.D05G210800",-0.2709,0.250576260805781,101.7,0.00126323066368318
"NS","Gohir.A07G172100",-0.2326,0.250629195118714,165.23,0.00126857180878844
"NS","Gohir.A11G084300",-0.1339,0.25345827252552,411.65,0.00128802288637645
"NS","Gohir.D07G073600",-0.2038,0.255208568209568,90.73,0.00130208453168147
"NS","Gohir.A07G230000",-0.2279,0.256868155182343,23.01,0.00132095301701318
"NS","Gohir.A11G149000",-0.2172,0.256868155182343,42.63,0.00132000600130788
"NS","Gohir.D03G034600",-0.2131,0.258964815708822,29.72,0.00133697821521197
"NS","Gohir.A01G173800",-0.2662,0.260965836102806,170.31,0.00138007077909433
"NS","Gohir.A06G075950",-0.2998,0.260965836102806,23.29,0.0013830258772778
"NS","Gohir.A07G074700",-0.2324,0.260965836102806,141.63,0.0014054282556557
"NS","Gohir.A12G059300",-0.2721,0.260965836102806,40.38,0.00139560515180121
"NS","Gohir.D03G028400",-0.2967,0.260965836102806,948.48,0.00136691771283611
"NS","Gohir.D08G030700",-0.1758,0.260965836102806,249.54,0.00135715420239718
"NS","Gohir.D09G180000",-0.1799,0.260965836102806,353.81,0.00139734141962292
"NS","Gohir.D10G226500",-0.2495,0.260965836102806,4.09,0.00138652861318554
"NS","Gohir.D11G091600",-0.2793,0.260965836102806,222.01,0.00136591652608694
"NS","Gohir.D12G053500",-0.2968,0.260965836102806,136.97,0.00140179464298603
"NS","Gohir.D13G202300",-0.2899,0.260965836102806,322.64,0.00140510569400417
"NS","Gohir.D09G243800",-0.269,0.266539407866589,68.6,0.00144084106536239
"NS","Gohir.A05G249400",-0.2786,0.268491593499934,237.62,0.00145682999388529
"NS","Gohir.A05G030000",0.1084,0.268781229213502,254.36,0.00148016873878508
"NS","Gohir.A08G244500",-0.2619,0.268781229213502,179.17,0.00147845530943445
"NS","Gohir.D10G064400",-0.2679,0.268781229213502,78.57,0.00146953117939395
"NS","Gohir.D11G017700",-0.2281,0.268781229213502,220.71,0.00147203169284078
"NS","Gohir.D05G296700",-0.2148,0.269172439754168,478.9,0.00148777283877729
"NS","Gohir.A05G096600",-0.1489,0.2692305526679,143.68,0.00150444672287699
"NS","Gohir.D11G316300",-0.2053,0.2692305526679,103.65,0.00150274443495097
"NS","Gohir.D12G153800",-0.238,0.2692305526679,50.55,0.00149996338352551
"NS","Gohir.D07G214800",-0.2299,0.272135487472863,60.38,0.00152618905956396
"NS","Gohir.A07G168800",-0.2742,0.278287574618265,118.07,0.00156632543213228
"NS","Gohir.A02G052900",-0.2694,0.278735947635169,174.31,0.0016290977460217
"NS","Gohir.A03G023200",-0.1604,0.278735947635169,11.57,0.00163444295753164
"NS","Gohir.A07G204800",-0.1629,0.278735947635169,82.39,0.00164368599799112
"NS","Gohir.A08G221674",-0.265,0.278735947635169,502.54,0.00163355497491903
"NS","Gohir.A10G153000",-0.1762,0.278735947635169,47.95,0.00160852475639076
"NS","Gohir.A10G202200",-0.264,0.278735947635169,41.84,0.00163782484174681
"NS","Gohir.A10G211100",-0.2067,0.278735947635169,114.52,0.00161153853614697
"NS","Gohir.A12G144200",-0.2676,0.278735947635169,26.96,0.0016478558614648
"NS","Gohir.D06G072800",-0.2083,0.278735947635169,101.29,0.00158016752473828
"NS","Gohir.D06G141200",-0.2025,0.278735947635169,53.43,0.00159129773694169
"NS","Gohir.D07G191300",-0.1725,0.278735947635169,294.98,0.00160963928174128
"NS","Gohir.D07G224800",-0.2186,0.278735947635169,56.16,0.001628169360578
"NS","Gohir.D08G202600",0.2604,0.278735947635169,15.22,0.0016348554718915
"NS","Gohir.D11G199800",-0.179,0.278735947635169,8.5,0.0016049173238156
"NS","Gohir.D09G154000",-0.2579,0.279350303096426,256.47,0.00165714364284202
"NS","Gohir.D07G171600",0.2294,0.282192550719776,6.97,0.00167971756380819
"NS","Gohir.A11G021900",-0.2585,0.284218688423866,6.82,0.00169802739231695
"NS","Gohir.D01G136200",-0.2533,0.284218688423866,264.6,0.00170858764359592
"NS","Gohir.D05G276200",-0.1607,0.284218688423866,91.14,0.00171085935781553
"NS","Gohir.D10G211500",-0.201,0.284218688423866,241.36,0.00171479529377859
"NS","Gohir.A01G148700",-0.2572,0.285112466531545,91.48,0.00172780599797857
"NS","Gohir.A04G099600",-0.2448,0.285112466531545,79.89,0.00173173266843747
"NS","Gohir.A08G214800",-0.2358,0.288003588916659,453.42,0.00176095488850079
"NS","Gohir.D05G026400",-0.2552,0.288003588916659,29.7,0.00175673851804698
"NS","Gohir.A05G225500",-0.2411,0.288295445779668,90.79,0.00177364896097255
"NS","Gohir.A13G048200",-0.2423,0.288295445779668,101.81,0.00177441317454282
"NS","Gohir.A05G026100",0.1924,0.290076181565318,13.06,0.00179124626209552
"NS","Gohir.D08G089900",-0.2438,0.292540949175103,81.67,0.0018123892623822
"NS","Gohir.A01G079700",-0.2333,0.292767576235109,168.3,0.00181972072206386
"NS","Gohir.A05G136100",-0.2464,0.293996319747244,517.77,0.00185215961321421
"NS","Gohir.A06G131000",0.2451,0.293996319747244,10.35,0.00186307191611774
"NS","Gohir.A06G159300",-0.2375,0.293996319747244,269.98,0.00184217507813235
"NS","Gohir.A11G317432",-0.2291,0.293996319747244,529.22,0.00186069626878013
"NS","Gohir.A12G059200",-0.084,0.293996319747244,134.99,0.00184152645212603
"NS","Gohir.D12G103600",-0.2366,0.293996319747244,221.17,0.0018494521996386
"NS","Gohir.D12G180400",-0.1817,0.29401362348905,43.95,0.00186913422772031
"NS","Gohir.D06G138600",-0.1735,0.300030794624317,127.75,0.00191346170041018
"NS","Gohir.A01G142101",-0.1066,0.301464948634351,26.41,0.00193481512627732
"NS","Gohir.A10G091500",-0.0905,0.301464948634351,6.8,0.0019306064789223
"NS","Gohir.D02G059600",-0.0327,0.301741034403982,2.55,0.00194269616416558
"NS","Gohir.A07G006000",-0.2234,0.301836476134401,190.21,0.00194942168543233
"NS","Gohir.A05G321608",-0.1236,0.303573473061125,3.35,0.00197907876428738
"NS","Gohir.A11G136200",-0.2346,0.303573473061125,261.55,0.00196688699666412
"NS","Gohir.D13G132200",-0.2158,0.303573473061125,217.21,0.00197331829893779
"NS","Gohir.A03G033400",0.1611,0.304004992198846,118.23,0.00200209849761457
"NS","Gohir.A13G127100",0.0965,0.304004992198846,9.61,0.00199202142623562
"NS","Gohir.D04G019400",-0.2276,0.304004992198846,187.19,0.00199483028413048
"NS","Gohir.D13G237100",-0.235,0.304004992198846,15.86,0.0020065117317951
"NS","Gohir.A05G134100",-0.0721,0.304151693874299,6.79,0.00201979582909722
