"gene","module","MM_own","GS_growth"
"Gohir.A09G037100","turquoise",0.967540397256819,0.959944233636135
"Gohir.D05G017800","blue",0.935921355491195,-0.959927789927838
"Gohir.D01G025200","turquoise",0.754377679282568,0.959919360359446
"Gohir.D07G196900","blue",0.912125978808132,-0.95989653080414
"Gohir.D13G207500","blue",0.966148865015252,-0.959867470144966
"Gohir.D02G154000","turquoise",0.90797950932147,0.959792732930909
"Gohir.D11G111100","blue",0.857998236632282,-0.959777833044354
"Gohir.D11G112500","blue",0.901311867936998,-0.95976426022507
"Gohir.D05G195700","blue",0.937014233312941,-0.959728328375256
"Gohir.A05G266900","turquoise",0.918257042094471,0.959698149995856
"Gohir.D04G065400","turquoise",0.92926738562517,0.959687249070822
"Gohir.A02G107108","blue",0.914266103003189,-0.959658144453741
"Gohir.D12G041730","turquoise",0.873114012240255,0.959653919655517
"Gohir.A13G152200","turquoise",0.811958972521792,0.959648425608345
"Gohir.A13G232000","blue",0.93350964571679,-0.959643547938262
"Gohir.A06G086600","turquoise",0.945860595781567,0.959608154862854
"Gohir.D12G105600","blue",0.981790647619931,-0.959564889981516
"Gohir.A08G116100","turquoise",0.855099190002279,0.959554824961203
"Gohir.A07G019200","turquoise",0.834825715427161,0.959519279202739
"Gohir.D10G177000","turquoise",0.785835948014493,0.959497967373905
"Gohir.A09G247200","blue",0.92978513185097,-0.959401922988638
"Gohir.D10G010500","blue",0.989720761860018,-0.959390537336022
"Gohir.A11G147300","turquoise",0.900400639830277,0.959386099979158
"Gohir.A06G175600","blue",0.669151215524821,-0.959380848010747
"Gohir.A13G168000","turquoise",0.700119133655949,0.959363913570681
"Gohir.D10G187600","turquoise",0.879508426915986,0.959355623203553
"Gohir.A11G042500","blue",0.964220767152791,-0.959313926638311
"Gohir.A10G173500","turquoise",0.924475641445389,0.959308277594107
"Gohir.D02G193600","blue",0.916757565652099,-0.959282029141654
"Gohir.A13G205900","blue",0.640020696539551,-0.959281885185424
"Gohir.A11G270500","turquoise",0.919564120684459,0.959269980549554
"Gohir.D02G075300","turquoise",0.976970374848525,0.959264578157352
"Gohir.A04G081700","blue",0.915843759832936,-0.959259604124744
"Gohir.D13G029200","blue",0.967074154379919,-0.959259439751783
"Gohir.A07G170978","blue",0.924002755983876,-0.959254297415052
"Gohir.A04G086700","blue",0.830619456474723,-0.959252790932518
"Gohir.D08G036000","blue",0.958992088647692,-0.959199273605164
"Gohir.D05G363200","turquoise",0.947589468414834,0.959178808588184
"Gohir.A07G013600","blue",0.903039767691563,-0.959073932583258
"Gohir.A12G130400","blue",0.915132036089785,-0.959019808347811
"Gohir.D11G322900","turquoise",0.595551315918777,0.959015471949133
"Gohir.D10G232800","turquoise",0.932887826173144,0.958909295324973
"Gohir.D03G027300","blue",0.908096038059149,-0.958897818392962
"Gohir.A10G237900","turquoise",0.836241356695398,0.958820407129441
"Gohir.D02G237800","blue",0.951488956339776,-0.958774327212133
"Gohir.A10G008900","turquoise",0.961762142635225,0.958763927676142
"Gohir.A08G212900","turquoise",0.946713534328032,0.958726656076641
"Gohir.D12G018600","blue",0.922493982001914,-0.958667737906478
"Gohir.D03G172200","turquoise",0.887655474160691,0.95864118656125
"Gohir.D05G170300","blue",0.941577977831223,-0.958606683917568
"Gohir.D09G195800","blue",0.942220973080394,-0.958574099219736
"Gohir.A08G078800","turquoise",0.967529305223665,0.958568849362977
"Gohir.A12G185400","blue",0.949320970813031,-0.95856818511333
"Gohir.D08G259700","blue",0.859958547438681,-0.958561544994525
"Gohir.D10G223200","turquoise",0.898310164436212,0.958473613261963
"Gohir.A11G087700","turquoise",0.967852465797246,0.958411099433355
"Gohir.A03G030200","turquoise",0.937914241773487,0.958323542800579
"Gohir.D13G197500","turquoise",0.961897279821064,0.958300538067849
"Gohir.D11G110700","blue",0.971714957630476,-0.958243378010108
"Gohir.D03G150900","blue",0.892770958702991,-0.958231955390198
"Gohir.D07G169200","blue",0.94519960791873,-0.958218129405969
"Gohir.A04G020000","turquoise",0.89660946443629,0.958204578496868
"Gohir.D05G363900","turquoise",0.913619596022779,0.95811116472385
"Gohir.D01G063000","turquoise",0.79786729378585,0.958066525053731
"Gohir.D11G259100","turquoise",0.97551812986157,0.958056067564003
"Gohir.A12G102400","blue",0.977184993820238,-0.958036304105071
"Gohir.D02G089400","blue",0.95006624272652,-0.958024272540963
"Gohir.D08G259400","blue",0.924287050564736,-0.957981411834794
"Gohir.D09G176400","turquoise",0.923783611005486,0.957962648994745
"Gohir.D07G105100","blue",0.850207234043033,-0.957961172567152
"Gohir.A13G187400","turquoise",0.833674709131311,0.957935247727036
"Gohir.A12G035600","turquoise",0.785118451343848,0.957933439062203
"Gohir.A09G127200","turquoise",0.939928459341569,0.957929599110185
"Gohir.A06G105200","turquoise",0.903714959812023,0.957840631754533
"Gohir.A10G162900","turquoise",0.928789199904272,0.957821446444194
"Gohir.D03G020700","blue",0.930687848788769,-0.957811765662486
"Gohir.D11G054400","turquoise",0.950718549179385,0.957737031952706
"Gohir.A11G022600","turquoise",0.953074489857262,0.957716260863024
"Gohir.A01G015300","turquoise",0.909067057492201,0.957695757839479
"Gohir.D11G019000","blue",0.984057983201172,-0.957622565533946
"Gohir.D04G148400","blue",0.807686913754309,-0.957613687838577
"Gohir.D10G015800","turquoise",0.932671369193687,0.957610762169929
"Gohir.A04G024600","blue",0.909215820178638,-0.957608116736119
"Gohir.D05G132000","blue",0.900992310431262,-0.957542724407449
"Gohir.A01G211400","blue",0.934804549621311,-0.957539517373168
"Gohir.A03G001800","turquoise",0.925367197839262,0.957484540625449
"Gohir.D05G228100","blue",0.957137505356411,-0.957456505687872
"Gohir.D09G078000","blue",0.912683469238806,-0.957445103481787
"Gohir.D04G075200","turquoise",0.95230578448482,0.957428709440893
"Gohir.D05G022900","blue",0.859343568137683,-0.957427070732878
"Gohir.A10G112000","turquoise",0.475296794506906,0.957334862091323
"Gohir.D13G021000","blue",0.921824942848512,-0.957323628394156
"Gohir.A09G138550","turquoise",0.904378556846876,0.957301744537728
"Gohir.D05G124700","turquoise",0.9215155184889,0.957283391588602
"Gohir.D07G158700","blue",0.936416716117096,-0.957203053049972
"Gohir.A12G187200","turquoise",0.945157047646621,0.957193964977563
"Gohir.D04G030600","turquoise",0.778509170219629,0.957181987947019
"Gohir.A10G151500","turquoise",0.712290701518464,0.957181258218551
"Gohir.D05G092100","blue",0.981475491606677,-0.957180909921076
"Gohir.A12G225900","turquoise",0.931506142310991,0.957138902208325
"Gohir.D08G101300","turquoise",0.879246601869866,0.957067546622347
"Gohir.A05G077900","blue",0.778952574372794,-0.957006147718148
"Gohir.D12G076500","turquoise",0.915512783305364,0.956991078249227
"Gohir.D05G237901","turquoise",0.948720017379663,0.956958088018042
"Gohir.D11G218500","blue",0.861441923489675,-0.956901496216766
"Gohir.D02G084400","turquoise",0.842664025472094,0.956885274181251
"Gohir.D13G234500","turquoise",0.889527066247627,0.956829821030094
"Gohir.A03G054200","turquoise",0.864687681008371,0.956809568604001
"Gohir.A05G132700","blue",0.776845603779673,-0.956807108686326
"Gohir.A02G027100","turquoise",0.917732494589871,0.95679306401834
"Gohir.D04G028600","turquoise",0.901917527603555,0.956789134512748
"Gohir.D08G191900","turquoise",0.917808830725705,0.956778997395591
"Gohir.D05G066200","turquoise",0.913551302550941,0.956778972720027
"Gohir.A07G148800","blue",0.879739806358982,-0.956727547067094
"Gohir.A03G216200","blue",0.93323628241392,-0.956683954458168
"Gohir.D10G061200","turquoise",0.923877132980074,0.956679130983447
"Gohir.A09G143200","blue",0.863062162877006,-0.956678967328905
"Gohir.A09G214300","blue",0.906708093608693,-0.956661724731271
"Gohir.D05G283300","blue",0.879732234198522,-0.956640134392328
"Gohir.A05G160600","turquoise",0.937190732479318,0.956625377735471
"Gohir.D12G177900","turquoise",0.698522183137058,0.956619417356652
"Gohir.D05G003400","turquoise",0.885643524140182,0.956557375409674
"Gohir.A01G187100","turquoise",0.923163726974091,0.956538868677647
"Gohir.A05G001700","blue",0.881263929568921,-0.956517062511772
"Gohir.D13G198100","turquoise",0.879582027778446,0.956513803950806
"Gohir.A04G019900","turquoise",0.920257583674555,0.956460143076332
"Gohir.A02G035100","turquoise",0.913675852608421,0.956438608965653
"Gohir.A08G121900","blue",0.918448909928756,-0.956419804665154
"Gohir.A10G231849","turquoise",0.894188304899903,0.956412696642926
"Gohir.A07G044200","turquoise",0.914337191515627,0.956370405964839
"Gohir.D13G234100","blue",0.90730853860386,-0.956320309554458
"Gohir.A10G019500","blue",0.871648159410263,-0.956311436959849
"Gohir.D11G273600","turquoise",0.638944649518304,0.956311112140986
"Gohir.D05G386000","blue",0.931906508704827,-0.956280267715793
"Gohir.A05G194700","turquoise",0.889285252943775,0.956269173800062
"Gohir.D09G131500","blue",0.9331306513982,-0.956249576377305
"Gohir.D12G192900","turquoise",0.79333293208436,0.956236556033802
"Gohir.D09G058700","blue",0.812522825318561,-0.956225648248156
"Gohir.A05G046900","turquoise",0.960768907157103,0.956216795832645
"Gohir.D01G008000","blue",0.876894912446165,-0.956179726183537
"Gohir.D12G007900","blue",0.463506358377683,-0.956115891310339
"Gohir.D11G007200","turquoise",0.891354919275769,0.956097200871793
"Gohir.A08G111680","blue",0.984913986585922,-0.956052474358185
"Gohir.D11G177100","turquoise",0.963459131963571,0.956050576403276
"Gohir.D05G367942","turquoise",0.816769113407902,0.956050274318212
"Gohir.D10G165300","blue",0.84429878140824,-0.956039670249834
"Gohir.D06G064100","turquoise",0.888001415493419,0.955944564375035
"Gohir.A05G185500","turquoise",0.831621891803702,0.955899008210446
"Gohir.A10G185500","turquoise",0.891307292133153,0.955873142798605
"Gohir.D11G260200","turquoise",0.879583317599269,0.955837093021106
"Gohir.A05G078400","turquoise",0.909142401991703,0.955833241921232
"Gohir.A05G122600","turquoise",0.916902610368403,0.955821213575004
"Gohir.D08G181900","blue",0.926438675146408,-0.955820977256417
"Gohir.A03G126100","turquoise",0.962615585736978,0.955771337811815
"Gohir.A12G007600","turquoise",0.937338908852882,0.955757046214311
"Gohir.A03G045300","blue",0.986907961393221,-0.955668855539381
"Gohir.D07G038100","turquoise",0.885928646343918,0.955649145854795
"Gohir.A13G094400","turquoise",0.823050230895293,0.955639280458739
"Gohir.D02G134600","blue",0.629695484804223,-0.955633977782653
"Gohir.A01G101000","blue",0.929111781506106,-0.955629331008461
"Gohir.D05G242300","turquoise",0.611907037502285,0.955626780194402
"Gohir.A10G121800","blue",0.938563957526563,-0.95561246065
"Gohir.D06G172900","turquoise",0.865086756515587,0.955607131640729
"Gohir.A01G059400","turquoise",0.911884193854953,0.95560282503539
"Gohir.D07G196100","turquoise",0.942221783274091,0.955594212235595
"Gohir.A12G189100","turquoise",0.952072745318749,0.955588455812727
"Gohir.D09G224500","blue",0.942645173090557,-0.955570501021257
"Gohir.D09G202800","turquoise",0.914789367964931,0.955536154193931
"Gohir.A07G110200","turquoise",0.969659643727028,0.955515780584029
"Gohir.A11G030750","turquoise",0.705584265522563,0.955482948165808
"Gohir.A08G181100","blue",0.959395320002564,-0.955405233094936
"Gohir.D08G170300","blue",0.95339283939541,-0.95540328178251
"Gohir.D12G006600","turquoise",0.962740940015343,0.955359336375316
"Gohir.D08G237300","blue",0.874530698953937,-0.955291371365684
"Gohir.D05G249550","turquoise",0.932436698722387,0.955220517227579
"Gohir.A07G086500","blue",0.966374837002235,-0.955166501818214
"Gohir.A11G314400","blue",0.973293763946747,-0.955157258777689
"Gohir.A08G176400","blue",0.936052399874373,-0.955105508285774
"Gohir.A12G068100","blue",0.965533144861208,-0.955054729278154
"Gohir.D06G075800","turquoise",0.873868791260061,0.955020060824697
"Gohir.A10G066600","blue",0.940419386983221,-0.955010009385888
"Gohir.A05G038700","blue",0.94433918830357,-0.954980342432899
"Gohir.A08G158800","turquoise",0.861206635273384,0.954931911627233
"Gohir.A12G103000","blue",0.932300971706846,-0.954882593877073
"Gohir.A03G037900","turquoise",0.924573936322536,0.954877767483974
"Gohir.A10G031000","blue",0.748421413091684,-0.954834809124654
"Gohir.D07G142900","blue",0.852347083404116,-0.954758798709825
"Gohir.D01G016000","turquoise",0.97536992647488,0.954751270667748
"Gohir.D02G132200","blue",0.89401071244689,-0.954718609897291
"Gohir.D10G249700","turquoise",0.833139930375803,0.954672562582397
"Gohir.A13G105100","blue",0.970552151049813,-0.954666156892023
"Gohir.A01G192250","turquoise",0.854278093694384,0.954661250893506
"Gohir.A05G226200","turquoise",0.752544241361903,0.954657596940585
"Gohir.A13G134200","turquoise",0.959031594599757,0.954634590966994
"Gohir.A01G108600","turquoise",0.846139046302779,0.954627073266411
"Gohir.A01G134900","blue",0.820519526611689,-0.954602749759916
"Gohir.D05G230800","turquoise",0.857304417343651,0.954588323440134
"Gohir.A10G192200","blue",0.972622544807103,-0.95456627409741
"Gohir.A11G094700","blue",0.947363076708838,-0.954546180628673
"Gohir.D01G071850","blue",0.944604192380464,-0.954472093998267
"Gohir.A06G153700","turquoise",0.835050445405275,0.954433664751562
"Gohir.D13G079200","blue",0.957544418109746,-0.954401106741371
"Gohir.D07G191400","turquoise",0.90382551620038,0.95439910727635
"Gohir.D06G160000","blue",0.863793167794317,-0.954385988963332
"Gohir.D02G034400","turquoise",0.892660091968667,0.954377261412239
"Gohir.D13G050800","turquoise",0.782070512539127,0.954369715435755
"Gohir.A12G153300","turquoise",0.628011881473676,0.954368486415815
"Gohir.D06G201000","turquoise",0.902951713695273,0.954333681224922
"Gohir.A06G069200","turquoise",0.865076710542437,0.954259073622221
"Gohir.A13G026100","blue",0.980822650560785,-0.954245026800463
"Gohir.A11G100400","blue",0.922514056235096,-0.954176761292674
"Gohir.A09G201900","blue",0.932314927106135,-0.954104617553066
"Gohir.D02G174900","turquoise",0.885244583755829,0.954094601413541
"Gohir.A06G168600","blue",0.928590172556384,-0.954091250773127
"Gohir.D08G191500","blue",0.795737669799547,-0.954066386642668
"Gohir.D01G128300","turquoise",0.978656251201955,0.954052205693852
"Gohir.A13G079700","blue",0.856872633101594,-0.954047756462331
"Gohir.A03G039900","blue",0.933535517624152,-0.954046370505711
"Gohir.A09G108200","blue",0.955581977665142,-0.954035258481587
"Gohir.A06G111500","blue",0.956648535821122,-0.95403215393922
"Gohir.A09G157200","blue",0.932173453094989,-0.954011674071826
"Gohir.D07G008200","turquoise",0.959344148841578,0.954001709769133
"Gohir.D03G128200","blue",0.927147995057373,-0.953998720148604
"Gohir.D04G022336","turquoise",0.953556539016838,0.953990797635937
"Gohir.A11G024500","blue",0.88949114998987,-0.953984855604113
"Gohir.D09G020100","turquoise",0.970312236150438,0.953982873340136
"Gohir.A13G195000","blue",0.940960869488517,-0.953968365852868
"Gohir.D11G032500","turquoise",0.740687445757217,0.953921917695656
"Gohir.D13G095300","turquoise",0.945581178738559,0.953912940956913
"Gohir.D04G182800","turquoise",0.933140461255499,0.953885896936818
"Gohir.A05G125500","turquoise",0.959400313407836,0.953875606768236
"Gohir.A04G019500","turquoise",0.889921570620999,0.953867538765445
"Gohir.D06G097200","turquoise",0.914954815968873,0.953841770103733
"Gohir.A10G126800","turquoise",0.911954613033801,0.953834093045611
"Gohir.D08G225900","blue",0.898240041436672,-0.95381515841457
"Gohir.A13G211500","turquoise",0.870695210024901,0.953811299343866
"Gohir.A05G014600","turquoise",0.837957925449034,0.95376807973109
"Gohir.A08G172700","turquoise",0.962040044678877,0.953732540342773
"Gohir.A10G071150","blue",0.983876616967298,-0.953720612318798
"Gohir.A13G027200","turquoise",0.822761674813985,0.953714294504918
"Gohir.D09G036900","turquoise",0.94908540371583,0.953711066071004
"Gohir.D02G087200","turquoise",0.927636700434842,0.953703936287673
"Gohir.A10G051000","blue",0.899340329920656,-0.953654300701773
"Gohir.A07G090900","blue",0.954925070080716,-0.953596804984466
"Gohir.D10G026000","blue",0.868581489290482,-0.953525730227245
"Gohir.D10G074300","blue",0.957813659418292,-0.953498446397063
"Gohir.D03G090900","blue",0.938977232651866,-0.953466107995448
"Gohir.A13G201700","blue",0.976105502259011,-0.95345308024976
"Gohir.D03G081100","turquoise",0.937209713255365,0.953439489871102
"Gohir.D05G201300","turquoise",0.971073387668802,0.953405674260474
"Gohir.A03G035900","blue",0.83430941529382,-0.953355516356926
"Gohir.D13G181400","blue",0.970377484183436,-0.953350508514898
"Gohir.D03G043300","blue",0.974129979028004,-0.953277379870534
"Gohir.A05G169800","turquoise",0.902730570423773,0.953248390769441
"Gohir.D04G110000","blue",0.914469096097368,-0.953243502123408
"Gohir.D04G162200","turquoise",0.822012302124978,0.953211511500565
"Gohir.A11G019300","blue",0.979499737868003,-0.953153659753204
"Gohir.D04G121800","turquoise",0.841794549651588,0.953080481135921
"Gohir.D06G146900","turquoise",0.827610659541241,0.95307999296155
"Gohir.D05G197900","turquoise",0.866510142841478,0.953055234819301
"Gohir.D09G103700","blue",0.866882162380347,-0.952967667202585
"Gohir.A05G184200","blue",0.762245101983915,-0.952930872038775
"Gohir.D11G045500","turquoise",0.782674625289198,0.95291801199076
"Gohir.A11G059500","blue",0.933042288493178,-0.952909966550984
"Gohir.A07G091700","turquoise",0.946172465773124,0.952880887267116
"Gohir.A13G024500","blue",0.920258616871259,-0.952867751057894
"Gohir.D06G193500","blue",0.9403907436046,-0.952851307266604
"Gohir.D01G093300","blue",0.929896585817451,-0.952825020378877
"Gohir.A05G150400","turquoise",0.753773959533407,0.952804124627926
"Gohir.A07G101200","blue",0.801941343395594,-0.952790710347295
"Gohir.D05G306600","blue",0.85175176472504,-0.952780108369843
"Gohir.A05G227932","turquoise",0.736085913488296,0.95272855832093
"Gohir.A03G012200","turquoise",0.950495921516732,0.952720137215893
"Gohir.A11G019600","blue",0.9785910071136,-0.952717428178546
"Gohir.A10G132366","turquoise",0.795161299787117,0.952698827705313
"Gohir.A05G351200","turquoise",0.939681298325188,0.952661992915345
"Gohir.A07G104800","turquoise",0.897653097037203,0.952634900442475
"Gohir.A05G234200","turquoise",0.925400000218695,0.952628151842254
"Gohir.A01G197600","blue",0.944762853638369,-0.952577226123725
"Gohir.A05G305000","blue",0.950409602288064,-0.952540717029841
"Gohir.A01G091200","turquoise",0.854528728603355,0.952424225713538
"Gohir.D05G229000","turquoise",0.826252387972448,0.952382913275532
"Gohir.D11G182800","blue",0.916086632664771,-0.952375558969379
"Gohir.A10G143500","turquoise",0.85074873949778,0.952344289043366
"Gohir.A05G188000","blue",0.952434441602184,-0.952331222677227
"Gohir.D13G210500","turquoise",0.878524651548505,0.952303567787188
"Gohir.A05G234000","turquoise",0.970636320215529,0.95219795103285
"Gohir.D01G212600","blue",0.916629009085369,-0.952188330493588
"Gohir.D05G014200","blue",0.894784776072236,-0.952107466142257
"Gohir.D06G040500","turquoise",0.960911817565489,0.952027886575174
"Gohir.A05G198000","turquoise",0.953107916060737,0.952000148676726
"Gohir.A06G032680","blue",0.917931631149388,-0.951994868443055
"Gohir.D05G216400","turquoise",0.881127267493447,0.951967791997959
"Gohir.A09G022500","turquoise",0.922170236818126,0.951955108242927
"Gohir.A08G252700","turquoise",0.817454184154147,0.951928192108783
"Gohir.D05G095800","blue",0.959695748543648,-0.951862787196168
"Gohir.D01G200201","blue",0.913123557247696,-0.951843012091274
"Gohir.D07G056800","blue",0.949294032745065,-0.951838037056883
"Gohir.A07G190600","blue",0.907086722867753,-0.951831638409891
"Gohir.D12G173800","blue",0.945141636680997,-0.95181175509397
"Gohir.A05G229700","turquoise",0.774128558498736,0.951751903334355
"Gohir.A08G221200","turquoise",0.945903487084904,0.951735872491196
"Gohir.A12G114400","turquoise",0.871871666378556,0.951706032694641
"Gohir.A09G161500","turquoise",0.934856392949011,0.951705468397812
"Gohir.D05G162500","turquoise",0.906388274489946,0.951701273756143
"Gohir.A10G214500","turquoise",0.809875547645491,0.95169966289516
"Gohir.D12G118700","blue",0.913087312693839,-0.951659684203122
"Gohir.A08G056400","blue",0.979106104394868,-0.951659488787054
"Gohir.D12G037600","blue",0.81052931437672,-0.95164945516624
"Gohir.A05G333400","turquoise",0.753682661584576,0.951643466802615
"Gohir.A04G023900","turquoise",0.593217942276984,0.951604032728617
"Gohir.D04G187001","blue",0.938319240779614,-0.951602605951063
"Gohir.D11G046000","blue",0.931503600341304,-0.951570235022526
"Gohir.A09G089100","turquoise",0.90823968821708,0.951551150339551
"Gohir.A11G268600","blue",0.956325177304314,-0.951537070146336
"Gohir.D11G075100","blue",0.964605073153856,-0.951517023971908
"Gohir.D12G119700","blue",0.883020105388724,-0.951507043276435
"Gohir.D07G148400","blue",0.947241589989481,-0.951490303146851
"Gohir.D04G165400","blue",0.585179312603585,-0.951485451610854
"Gohir.D13G035700","turquoise",0.908629547364384,0.951478248196926
"Gohir.D02G091700","turquoise",0.675251685550961,0.951465079302102
"Gohir.A02G081503","blue",0.939764486597266,-0.951433628063049
"Gohir.D11G330000","turquoise",0.847800777029379,0.951418520914523
"Gohir.A10G176500","blue",0.949220805807368,-0.951397190947766
"Gohir.A12G235500","turquoise",0.861325374723655,0.951394603869886
"Gohir.D12G235700","blue",0.921909308884859,-0.951326739748879
"Gohir.A05G135400","blue",0.954308454527351,-0.951311118204866
"Gohir.A10G077200","blue",0.959166513746126,-0.951290127017579
"Gohir.A02G117600","blue",0.75949255582792,-0.951283156148676
"Gohir.D05G126500","turquoise",0.9449226282196,0.951210707151494
"Gohir.D10G215900","blue",0.921643646065495,-0.951196073206776
"Gohir.A11G021000","blue",0.683092497396207,-0.951169862013411
"Gohir.A12G035100","blue",0.821290215897584,-0.951127793169278
"Gohir.D11G221900","turquoise",0.961070319599635,0.951095984098352
"Gohir.A11G295100","blue",0.968312772614532,-0.951078705558216
"Gohir.D05G046200","turquoise",0.820939483803821,0.951077172669173
"Gohir.D03G009000","blue",0.870453582532069,-0.951049592508663
"Gohir.A02G142800","turquoise",0.84042822222991,0.951010698437223
"Gohir.A10G165300","turquoise",0.883496132446178,0.950990056992964
"Gohir.A10G024500","blue",0.968545279587625,-0.950983599814057
"Gohir.D11G207000","turquoise",0.897406550472649,0.950960563316701
"Gohir.D08G181800","blue",0.948471990481001,-0.950900785245509
"Gohir.A07G106600","turquoise",0.899593419632111,0.950888145788451
"Gohir.A09G214400","turquoise",0.901076066610908,0.950877056314191
"Gohir.D07G144800","blue",0.926598206972202,-0.950841267688929
"Gohir.A10G051200","blue",0.918403413702867,-0.95082227062248
"Gohir.D09G064900","turquoise",0.826368065875648,0.950737325829146
"Gohir.D10G146000","blue",0.75043316115026,-0.950676172264991
"Gohir.D08G213500","blue",0.9464195003209,-0.950666606766162
"Gohir.D02G006301","turquoise",0.952036308161255,0.950665582183152
"Gohir.A13G060300","blue",0.924555705748064,-0.950650135580913
"Gohir.D04G119000","turquoise",0.620701519649106,0.950634774527416
"Gohir.A04G040800","turquoise",0.963438550331505,0.950634421678035
"Gohir.A11G316800","turquoise",0.930072759776636,0.950609637708568
"Gohir.A01G034500","blue",0.95070838633035,-0.950589382690366
"Gohir.A05G057000","turquoise",0.446917389978673,0.950566742292051
"Gohir.A10G027700","blue",0.89745046970323,-0.950559080762331
"Gohir.D02G217900","turquoise",0.979855674609707,0.950523894940859
"Gohir.D09G018400","blue",0.969489706817645,-0.950505878131276
"Gohir.D05G187000","blue",0.848199346436217,-0.950491735474959
"Gohir.A04G139500","turquoise",0.914294262706833,0.950463552716609
"Gohir.A11G254700","blue",0.766817402699449,-0.950443359054022
"Gohir.D06G024300","turquoise",0.96633727360288,0.950434681220219
"Gohir.A13G205400","turquoise",0.825651582730998,0.950378961654334
"Gohir.D11G033700","blue",0.939609724650901,-0.950292835478309
"Gohir.D10G200300","blue",0.926876677599859,-0.950286474059067
"Gohir.D13G191900","blue",0.96246646074002,-0.950254688637339
"Gohir.D04G076050","turquoise",0.944608466968335,0.950214463046629
"Gohir.A12G236800","blue",0.987307973105259,-0.950134090887364
"Gohir.D02G021500","turquoise",0.944965318029139,0.950107006963398
"Gohir.A08G141700","blue",0.929088123214969,-0.950084950674707
"Gohir.A05G264025","turquoise",0.971443776069831,0.95006150647349
"Gohir.D03G118800","turquoise",0.896199387946215,0.950051069495839
"Gohir.A10G039550","blue",0.942741701779714,-0.950027172955481
"Gohir.A01G122700","blue",0.855431163052249,-0.950013638454157
"Gohir.A05G123700","turquoise",0.893307499278101,0.949998416928305
"Gohir.A13G185400","blue",0.95178055764558,-0.949946838786754
"Gohir.A05G153700","blue",0.885702516185486,-0.949943174142576
"Gohir.A01G199900","blue",0.939748699521767,-0.949856570497288
"Gohir.A09G126100","turquoise",0.777429216218081,0.949836405254786
"Gohir.D03G121700","blue",0.977594874555518,-0.949814202742716
"Gohir.A08G248900","blue",0.890833425487256,-0.949774839782692
"Gohir.D12G073500","blue",0.948238988876091,-0.949754286975033
"Gohir.A01G209200","turquoise",0.919233314287548,0.949753633732825
"Gohir.D07G125100","blue",0.950152518388124,-0.949752824581876
"Gohir.D07G105250","blue",0.797318008408838,-0.949726715538254
"Gohir.A08G209000","blue",0.874935330860498,-0.949684467606527
"Gohir.A03G180700","blue",0.968291285573621,-0.949678392329173
"Gohir.D05G072100","turquoise",0.683278429455714,0.949670596331392
"Gohir.A09G222400","blue",0.882768802745789,-0.949669096320416
"Gohir.A07G034600","turquoise",0.816835104799307,0.949667009436354
"Gohir.D01G187800","blue",0.93726753318437,-0.949570539388697
"Gohir.A03G018400","turquoise",0.792169418383064,0.949518160097924
"Gohir.A13G167800","turquoise",0.84363680367123,0.949488536884095
"Gohir.A03G197300","blue",0.849252403950457,-0.949446877482605
"Gohir.A12G017400","blue",0.919684379747291,-0.949428718941004
"Gohir.A09G001800","blue",0.950119454138167,-0.949419470039882
"Gohir.A12G170600","blue",0.942506827272654,-0.949412089152499
"Gohir.D09G033700","turquoise",0.972143128969906,0.949409624646425
"Gohir.A06G078100","turquoise",0.901324151423506,0.949399283720403
"Gohir.A01G135600","turquoise",0.833651487633441,0.949369020577617
"Gohir.A07G139700","blue",0.872696382585627,-0.94936206801831
"Gohir.D01G209400","turquoise",0.920492806289728,0.949314528788735
"Gohir.A09G019350","blue",0.955575457783458,-0.949278151223344
"Gohir.A07G213860","turquoise",0.921137770069617,0.949254578485148
"Gohir.D10G180000","turquoise",0.934389985489334,0.949248271864725
"Gohir.A10G059000","blue",0.863044220809639,-0.949210116151347
"Gohir.D06G002440","turquoise",0.89557573067253,0.949197654417963
"Gohir.A13G011300","blue",0.829507464467984,-0.949191932447305
"Gohir.A03G124300","turquoise",0.888416851969737,0.949185221160198
"Gohir.D11G219900","turquoise",0.911295784908776,0.949163493390058
"Gohir.D07G175700","blue",0.983759317011114,-0.949135465880742
"Gohir.A05G033300","blue",0.913182571799147,-0.949132387068073
"Gohir.A11G235500","blue",0.922295172007364,-0.949122847321374
"Gohir.A12G081000","turquoise",0.903142482443154,0.949078094514648
"Gohir.A10G102266","blue",0.877809023746616,-0.949027634720563
"Gohir.D01G125200","turquoise",0.769801107532354,0.949006554413464
"Gohir.D09G127900","blue",0.889387035592082,-0.949000433945274
"Gohir.A13G057000","blue",0.936176143708349,-0.948957948779391
"Gohir.A09G087500","blue",0.776146050279376,-0.948947536531028
"Gohir.D06G004300","blue",0.940690616606245,-0.948946981772055
"Gohir.A06G145100","turquoise",0.902102311420967,0.948931810689656
"Gohir.A01G155800","blue",0.891026710634822,-0.948893348611588
"Gohir.D02G215000","blue",0.982888573385113,-0.948883064159077
"Gohir.D01G038900","blue",0.905014723341018,-0.948843650723205
"Gohir.D04G031700","turquoise",0.798706154609577,0.948842210047639
"Gohir.A08G045100","turquoise",0.760797696157583,0.948821000991133
"Gohir.D08G259500","blue",0.942959410724855,-0.948807418479919
"Gohir.A05G346000","turquoise",0.963633222122528,0.948787468118856
"Gohir.D10G210600","turquoise",0.956849777139347,0.948773374036129
