"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022626","cytosolic ribosome","59/1687","162/14784",0.364197530864198,3.19163977255264,10.0664468913588,6.06343182113059e-17,1.44916020525021e-14,1.44916020525021e-14,"eL24z/eL37z/Cpn60beta2/uL24z/eS1y/uS8w/eS4x/uS4y/GOX1/ARP1/eL37x/P2w/uS5y/eS12y/eL39x/eS19x/eL15z/ATBBC1/ATRPS13A/RACK1B/uL15x/ATRPS5B/SAC56/eL8y/eL27x/eS24y/eL32z/eS4z/eL18y/RPS9M/eS7z/ARP2/bL17c/bL25my/bL25mz/eL6x/RPL23A2/uL13w/eS8y/uL10z/uS19y/eL31x/uL2x/PGY2/ATL5/eL28z/uS10y/eL19z/OLI7/emb2171/uL1z/eS10z/eL22z/RPS11-BETA/CYP20-3/AT-HSC70-1/eL20y/uL29w/HSP60",59
"GO:0044391","ribosomal subunit","55/1687","164/14784",0.335365853658537,2.93897378807813,8.961342821423,4.01144266827436e-14,4.67263980389173e-12,4.67263980389173e-12,"RPL3P/eL24z/eL37z/uL24z/eS1y/uS8w/eS4x/uS4y/ARP1/eL37x/P2w/uS5y/eS12y/eL39x/eS19x/eL15z/ATBBC1/ATRPS13A/uL15x/ATRPS5B/SAC56/eL8y/eL27x/eS24y/eL32z/eS4z/eL18y/RPS9M/eS7z/ARP2/bL17c/bL25my/bL25mz/eL6x/RPL23A2/uL13w/eS8y/uL10z/uS19y/eL31x/uL2x/PGY2/ATL5/eL28z/uS10y/eL19z/OLI7/emb2171/uL1z/eS10z/eL22z/RPS11-BETA/eL20y/uL29w/mS29",55
"GO:0022625","cytosolic large ribosomal subunit","35/1687","77/14784",0.454545454545455,3.98340248962656,9.41993877658225,5.86523824756284e-14,4.67263980389173e-12,4.67263980389173e-12,"eL24z/eL37z/uL24z/ARP1/eL37x/P2w/eL39x/eL15z/ATBBC1/uL15x/SAC56/eL8y/eL27x/eL32z/eL18y/ARP2/bL17c/bL25my/bL25mz/eL6x/RPL23A2/uL13w/uL10z/eL31x/uL2x/PGY2/ATL5/eL28z/eL19z/OLI7/emb2171/uL1z/eL22z/eL20y/uL29w",35
"GO:0005840","ribosome","62/1687","214/14784",0.289719626168224,2.5389537363788,8.13871032351636,1.68630995826621e-12,1.00757020006406e-10,1.00757020006406e-10,"RPL3P/eL24z/eL37z/Cpn60beta2/uL24z/eS1y/uS8w/eS4x/uS4y/GOX1/ARP1/eL37x/P2w/uS5y/eS12y/eL39x/eS19x/eL15z/ATBBC1/ATRPS13A/RACK1B/uL15x/ATRPS5B/SAC56/eL8y/eL27x/eS24y/ATNMT1/eL32z/eS4z/eL18y/RPS9M/eS7z/ARP2/bL17c/bL25my/bL25mz/eL6x/RPL23A2/uL13w/eS8y/uL10z/uS19y/eL31x/uL2x/PGY2/ATL5/eL28z/uS10y/eL19z/OLI7/emb2171/uL1z/eS10z/eL22z/RPS11-BETA/CYP20-3/AT-HSC70-1/eL20y/uL29w/HSP60/mS29",62
"GO:0015934","large ribosomal subunit","36/1687","103/14784",0.349514563106796,3.06296579784877,7.54024985254767,2.69722113860584e-10,1.28927170425359e-08,1.28927170425359e-08,"RPL3P/eL24z/eL37z/uL24z/ARP1/eL37x/P2w/eL39x/eL15z/ATBBC1/uL15x/SAC56/eL8y/eL27x/eL32z/eL18y/ARP2/bL17c/bL25my/bL25mz/eL6x/RPL23A2/uL13w/uL10z/eL31x/uL2x/PGY2/ATL5/eL28z/eL19z/OLI7/emb2171/uL1z/eL22z/eL20y/uL29w",36
"GO:0022627","cytosolic small ribosomal subunit","18/1687","44/14784",0.409090909090909,3.5850622406639,6.16313266901933,5.44052265772227e-07,2.16714152532604e-05,2.16714152532604e-05,"eS1y/uS8w/eS4x/uS4y/uS5y/eS12y/eS19x/ATRPS13A/ATRPS5B/eS24y/eS4z/RPS9M/eS7z/eS8y/uS19y/uS10y/eS10z/RPS11-BETA",18
"GO:1990904","ribonucleoprotein complex","74/1687","389/14784",0.190231362467866,1.66708978229101,4.78526695517174,5.95305486087669e-06,0.000203254301678504,0.000203254301678504,"RPL3P/eL24z/eL37z/uL24z/NA/eS1y/uS8w/POP1/eS4x/uS4y/LOS1/ARP1/eL37x/NA/P2w/uS5y/eS12y/eL39x/eS19x/AtRPP30/eL15z/NA/ATBBC1/ATRPS13A/uL15x/ATRPS5B/SAC56/eL8y/eL27x/SmD2b/NOF1/eS24y/eL32z/CLO/eS4z/PPAN/eL18y/RPS9M/AtCBF5/eS7z/ARP2/bL17c/bL25my/bL25mz/eL6x/RPL23A2/uL13w/eS8y/uL10z/uS19y/NA/eL31x/uL2x/PGY2/ATL5/eL28z/uS10y/AtNOC2/eL19z/OLI7/emb2171/EBP2/NOP56/uL1z/eS10z/eL22z/NA/ATFIB2/YAO/RPS11-BETA/eL20y/uL29w/NA/mS29",74
"GO:0015935","small ribosomal subunit","19/1687","61/14784",0.311475409836066,2.72961023059656,4.85811647449852,2.91600786184253e-05,0.000871157348725457,0.000871157348725457,"eS1y/uS8w/eS4x/uS4y/uS5y/eS12y/eS19x/ATRPS13A/ATRPS5B/eS24y/eS4z/RPS9M/eS7z/eS8y/uS19y/uS10y/eS10z/RPS11-BETA/mS29",19
"GO:0005732","sno(s)RNA-containing ribonucleoprotein complex","8/1687","16/14784",0.5,4.38174273858921,4.85727432233481,0.000156218801209738,0.00414847705434749,0.00414847705434749,"POP1/NA/NA/AtCBF5/NOP56/NA/ATFIB2/NA",8
"GO:0030312","external encapsulating structure","71/1687","413/14784",0.171912832929782,1.50655561472075,3.74724061527799,0.000256604751710774,0.0061328535658875,0.0061328535658875,"PRX52/AtHsp90.4/CYS5/ATHD2/UAP56b/ATPA2/NA/NA/eS1y/NA/uS8w/AtBBE-like/HAP6/AT1-MMP/ARP1/uS5y/AtSEOR2/sks5/ATPDI11/ATBBC1/UGD3/PMEI9/NSH3/ATRPS5B/SAC56/EXO/HSC70-5/NA/NA/AtBG3/eS24y/CCLP/XTH8/AtBBE21/BIP/CLO/XTH23/AtXTH32/ABI8/NA/AtSEOR1/eS7z/NA/ATPSK3/ATCHITIV/ATPHB2/ABCG9/ATEXLA1/GASA10/AGAL2/PGX3/ATPAP10/FER/eL31x/NA/EXL2/eL28z/uS10y/LTPG1/NOP56/ATAD3A1/WAKL1/NA/At2-MMP/HERK1/PME53/AtXTH22/AT-HSC70-1/ATGER1/NA/NA",71
