"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Global and overview maps","ath01250","Biosynthesis of nucleotide sugars","8/76","70/3721",0.114285714285714,5.59548872180451,5.60407976178428,7.10774893645998e-05,0.00398033940441759,0.00321719162387136,"AT3G02230/AT1G78570/AT3G03250/AT3G29360/AT4G10960/AT1G14520/AT4G00110/AT1G08200",8
"Cellular Processes","Transport and catabolism","ath04145","Phagocytosis","8/76","91/3721",0.0879120879120879,4.30422209369578,4.6075081721627,0.000453239773188688,0.00827719935244222,0.00669021752171082,"AT5G61790/AT5G12250/AT5G23860/AT1G50010/AT3G01390/AT5G62700/AT1G75780/AT2G34250",8
"Environmental Information Processing","Signaling molecules and interaction","ath04517","IgSF CAM signaling","5/76","35/3721",0.142857142857143,6.99436090225564,5.14432909236229,0.000626142874898408,0.00827719935244222,0.00669021752171082,"AT5G12250/AT5G23860/AT1G50010/AT5G62700/AT1G75780",5
"Cellular Processes","Cell motility","ath04814","Motor proteins","6/76","54/3721",0.111111111111111,5.44005847953216,4.74525564928085,0.000705501852345093,0.00827719935244222,0.00669021752171082,"AT3G53750/AT5G12250/AT5G23860/AT1G50010/AT5G62700/AT1G75780",6
"Metabolism","Lipid metabolism","ath00100","Steroid biosynthesis","4/76","21/3721",0.19047619047619,9.32581453634085,5.52414433758274,0.000739035656468056,0.00827719935244222,0.00669021752171082,"AT3G02580/AT1G07420/AT4G12110/AT1G58440",4
"Metabolism","Glycan biosynthesis and metabolism","ath00520","Amino sugar and nucleotide sugar metabolism","7/76","79/3721",0.0886075949367089,4.33827448367755,4.33007199754779,0.00100127069516974,0.00934519315491758,0.00755344559514015,"AT3G02230/AT3G03250/AT3G29360/AT4G10960/AT1G06780/AT4G00110/AT1G08200",7
"Genetic Information Processing","Folding, sorting and degradation","ath04141","Protein processing in endoplasmic reticulum","9/76","139/3721",0.0647482014388489,3.1701060204468,3.76491400561928,0.00184695473922201,0.0147756379137761,0.0119427148551198,"AT1G77510/AT5G61790/AT5G02500/AT2G47470/AT4G24190/AT5G42020/AT4G16660/AT5G56000/AT2G34250",9
"Metabolism","Biosynthesis of other secondary metabolites","ath00940","Phenylpropanoid biosynthesis","6/76","81/3721",0.0740740740740741,3.62670565302144,3.45090279385203,0.0057351974492436,0.0390199467365863,0.0315386787532558,"AT5G48930/AT1G05260/AT3G01190/AT2G18980/AT2G39040/AT4G37530",6
"Metabolism","Glycan biosynthesis and metabolism","ath00541","Biosynthesis of various nucleotide sugars","3/76","19/3721",0.157894736842105,7.73060941828255,4.24661101508752,0.00627106286837994,0.0390199467365863,0.0315386787532558,"AT1G78570/AT3G03250/AT3G29360",3
