"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Biosynthesis of other secondary metabolites","ath00941","Flavonoid biosynthesis","6/246","16/3721",0.375,5.67225609756098,4.9825784310294,0.000358115724018578,0.0268697542014743,0.0268697542014743,"AT5G42800/AT5G07990/AT5G13930/AT3G51240/AT5G48930/AT4G22880",6
"Metabolism","Global and overview maps","ath01250","Biosynthesis of nucleotide sugars","13/246","70/3721",0.185714285714286,2.80911730545877,4.0651020310738,0.000532074340623253,0.0268697542014743,0.0268697542014743,"AT3G08900/AT5G15490/AT2G28760/AT1G50460/AT1G78570/AT3G54690/AT3G02230/AT3G29360/AT4G10960/AT5G48300/AT4G00110/AT3G51160/AT1G14520",13
