"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061630","ubiquitin protein ligase activity","10/220","155/14665",0.0645161290322581,4.30058651026393,5.09802612280844,0.000116211125345957,0.0226851077445659,0.0210098713097367,"NA/NA/NA/BRH1/AtPUB22/NA/ATPUB29/AtPUB23/AtRDUF1/CMPG5",10
"GO:0061659","ubiquitin-like protein ligase activity","10/220","163/14665",0.0613496932515337,4.08951477969883,4.89495746408626,0.000175853548407488,0.0226851077445659,0.0210098713097367,"NA/NA/NA/BRH1/AtPUB22/NA/ATPUB29/AtPUB23/AtRDUF1/CMPG5",10
