"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0017111","ribonucleoside triphosphate phosphatase activity","12/154","293/14665",0.0409556313993174,3.90009308098045,5.16565096741813,6.19311297228063e-05,0.0120765702959472,0.00153372836315892,"AtHsp90.4/XLG3/ADL1/ATRAB-C1/NSF/AATP1/AtHsp90.5/DRP4C/AT-HSC70-1/cpHsc70-2/Sar1d/ARA-5",12
"GO:0016462","pyrophosphatase activity","12/154","336/14665",0.0357142857142857,3.40097402597403,4.58655995078119,0.000224265679048347,0.0132038310864719,0.00167689085091298,"AtHsp90.4/XLG3/ADL1/ATRAB-C1/NSF/AATP1/AtHsp90.5/DRP4C/AT-HSC70-1/cpHsc70-2/Sar1d/ARA-5",12
"GO:0016818","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","12/154","338/14665",0.0355029585798817,3.38084991931146,4.56195140603196,0.00023681795790863,0.0132038310864719,0.00167689085091298,"AtHsp90.4/XLG3/ADL1/ATRAB-C1/NSF/AATP1/AtHsp90.5/DRP4C/AT-HSC70-1/cpHsc70-2/Sar1d/ARA-5",12
"GO:0016817","hydrolase activity, acting on acid anhydrides","12/154","343/14665",0.0349854227405248,3.33156639279088,4.50122712618195,0.000270847817158397,0.0132038310864719,0.00167689085091298,"AtHsp90.4/XLG3/ADL1/ATRAB-C1/NSF/AATP1/AtHsp90.5/DRP4C/AT-HSC70-1/cpHsc70-2/Sar1d/ARA-5",12
