"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006412","translation","144/1507","364/11377",0.395604395604396,2.98659005228348,15.0521649934684,1.81131106028844e-37,2.99771980477736e-34,2.99771980477736e-34,"RPS9M/RPL10B/eL36y/eL24z/bL33m/eL37z/uL29m/uS3x/NA/eS17w/eS24y/EIF4A1/NA/EMB3105/eL22z/bL17my/uS8w/NA/bL9m/NA/uL6x/eL31z/NA/LOS1/uS14x/uL15x/ARP1/NA/eL37x/RPSAb/eL39x/eS30x/uL14m/NA/uL1z/ATKRS-1/uS19x/NA/uS11x/uS12y/uL24z/ATEIF3B-1/ATELF5A-1/eL33y/eS12y/RPL23A2/uL1x/uL24m/eL18y/eL33w/mL41y/SAC56/P3z/ARP2/RPL3P/NFD3/eL38y/NA/NA/uL2x/EMB3010/uS5w/NA/PPAN/eS26y/eL6x/NA/HES/uL13w/NA/uS11y/bL25my/bL25mz/P2w/uL18m/RPS19/NA/ATRPS5B/PRPS9/NA/uS10y/eS7z/eS4z/uL13m/eL34z/bL21m/eL21y/eL19z/uS5x/RACK1B/ATNUC-L2/eS4x/ATL5/bL17mz/eL21w/EF1alpha/eL29y/uS19y/uL10z/API2/uL1m/NA/eS28y/uS5y/OVA2/uS5m/eL15z/NA/bS21m/ATRPS13A/EF-1alpha/eL27x/eL31x/bL12mx/ATBBC1/NA/P1x/PGY2/eL28z/TIF3H1/uS15my/bL36m/NA/emb2171/NA/RPL12C/APUM24/uL22z/RPL27A/eL43z/eL20y/uL15m/OLI7/eL28y/ATEIF3E-1/uL4m/eL32z/eS19x/uL22y/mL43/NA/RPS11-BETA/NA/RPS18C",144
"GO:0006457","protein folding","44/1507","123/11377",0.357723577235772,2.70061123968904,7.40963793178871,1.62687152278284e-10,1.03777752763765e-07,1.03777752763765e-07,"FKBP15-1/AtUSP/ARC2/AtCYP19-1/ATPDI6/HSP60-3A/CPN60B/ATBAG6/CYP18-1/AtCRT1a/HSP60/MDO1/CCT6-2/ATPDI4/CCT3/CCT2/AtHsp70-14/AtHsp90-6/BIP/cpHsc70-2/ATERDJ3B/AR192/AtHsp90.5/SES1/CYP40/AtHsp90.4/ATPDI5/ATHSP70/NA/ATCNX1/AtHsp90-7/AT-HSC70-1/CCT5/p23-1/CCT8/ATTCP-1/PFD6/CCT7/CPN10/ROC2/ATPDI11/MGE1/CYP20-3/HSC70-5",44
"GO:0002181","cytoplasmic translation","26/1507","52/11377",0.5,3.77471798274718,7.83599692318645,1.88116772381448e-10,1.03777752763765e-07,1.03777752763765e-07,"eL36y/eL24z/EIF4A1/eL22z/uL6x/eL31z/RPSAb/uL24z/eL33y/eL33w/NA/uL2x/eL6x/P2w/NA/ATNUC-L2/eL29y/uL10z/eL15z/eL31x/P1x/PGY2/uL22z/eL20y/uL22y/NA",26
"GO:0071554","cell wall organization or biogenesis","92/1507","370/11377",0.248648648648649,1.87715705087968,6.70249624028677,6.60908435332298e-10,2.73450865118738e-07,2.73450865118738e-07,"AtPME41/AtGXMT1/AGP18/NA/ATEXP7/CESA6/UXS5/RHS13/AtUGP1/XTH9/NA/ATCSLG2/XET/MGP4/ROPGAP3/NA/GAUT1/ATEXP11/XTH23/ATEXP15/GALS2/COB/RUBY/AtPPa1/AtPAE6/UGD3/UGD2/ATCSLC05/AtBGAL5/GDPDL4/BGAL6/ESK1/NOXY2/PMEI-PME40/COBL6/AtAVP1/TBL33/PMEI-PME32/ATKINESIN-13A/ATPME3/FLA7/ATRGP1/TMEM18/RGP/ATCESA3/ATGH9B1/AtRABA4a/ATEXP17/CBB1/ANAC070/FLS2/AtPAE12/AHDP/AtRABA1c/XTH8/ATCSLC12/ATEXT3/ATPME44/ATEXPB1/PG2/ATRAB-A2B/I9H/ATCSLC04/AtXTH32/BGAL3/BGAL1/AtCOBL4/ATCHITIV/NA/NA/FLA9/GALS3/ATPME1/NA/ATCSLD3/ExAD/PMEI13/GUX4/ATEXP8/PAE3/ATEXP4/DGL1/CSI1/ATEXP2/GOXL3/BGAL8/ATCSLG3/CGR2/EXGT-A4/TBL35/DGR2/PLL12",92
"GO:0016126","sterol biosynthetic process","12/1507","16/11377",0.75,5.66207697412077,7.29161941552945,3.04743109261913e-08,1.00869969165693e-05,1.00869969165693e-05,"CPH/HYD1/AtHMGR1/DRY2/7RED/ELL1/CPI1/CVP1/ATSMO1-1/BUL1/atCYP51/ATSMO1",12
"GO:0006694","steroid biosynthetic process","17/1507","31/11377",0.548387096774194,4.14001327140013,6.84043597673605,4.6015366444871e-08,1.26925719110436e-05,1.26925719110436e-05,"CPH/HYD1/AtHMGR1/BEN1/DRY2/7RED/CYP724A1/ELL1/CPI1/CVP1/ATSMO1-1/BUL1/CBB3/CBB1/atCYP51/NA/ATSMO1",17
"GO:0071555","cell wall organization","56/1507","208/11377",0.269230769230769,2.03254045224848,5.87251911013878,9.02591721274068e-08,2.13398471244083e-05,2.13398471244083e-05,"AtPME41/AGP18/NA/ATEXP7/AtUGP1/XET/MGP4/ROPGAP3/NA/GAUT1/ATEXP11/ATEXP15/COB/RUBY/AtPAE6/UGD3/UGD2/ATCSLC05/AtBGAL5/GDPDL4/BGAL6/NOXY2/PMEI-PME40/COBL6/AtAVP1/PMEI-PME32/ATPME3/TMEM18/ATGH9B1/ATEXP17/FLS2/AtPAE12/AHDP/ATCSLC12/ATEXT3/ATPME44/ATEXPB1/PG2/ATCSLC04/BGAL3/BGAL1/AtCOBL4/NA/ATPME1/PMEI13/ATEXP8/PAE3/ATEXP4/DGL1/CSI1/ATEXP2/GOXL3/BGAL8/CGR2/DGR2/PLL12",56
"GO:0042273","ribosomal large subunit biogenesis","21/1507","50/11377",0.42,3.17076310550763,6.01080757555713,4.62353204678872e-07,9.56493192179417e-05,9.56493192179417e-05,"atBRX1-1/EMB2788/NA/uL29w/uL24z/eL33y/AtTRM4d/uL30w/NA/eL14y/NA/eL33w/PPAN/ATL5/mL101/NA/AtNOC2/eL8y/EBP2/OLI7/RDP",21
"GO:0009060","aerobic respiration","35/1507","113/11377",0.309734513274336,2.33832087426816,5.58657963931846,6.98718403415006e-07,0.000128486550850204,0.000128486550850204,"NA/PFK3/CI51/ATHXK2/PKP-BETA1/GAPC/NA/NA/LPD1/RISP/FUM1/PGK/NA/NA/NA/NA/NA/NA/ASML1/CYTC-2/AtFBA8/NA/mtACP2/PGK1/mtACP-1/PDH-E1/PKP-ALPHA/EMB3003/NA/NA/ENO2/GAPC-2/LTA2/ENO3/ATCYTC-A",35
"GO:0019646","aerobic electron transport chain","14/1507","26/11377",0.538461538461538,4.06508090449696,6.11370383017004,9.81141788453315e-07,0.000162378965989024,0.000162378965989024,"NA/CI51/NA/RISP/NA/NA/NA/NA/NA/CYTC-2/NA/mtACP2/mtACP-1/ATCYTC-A",14
