"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003735","structural constituent of ribosome","111/3374","181/14665",0.613259668508287,2.66551660897274,12.3247057311972,1.37314313164538e-28,8.10154447670775e-26,8.10154447670775e-26,"RPS9M/ATRPS13A/eS25w/bS6mz/eL36y/eL24z/mL43/eS17w/uL24z/uS12y/uS19x/eL22z/uS4y/API2/eL43z/bL9m/ATRPS5B/eL20y/uL15m/uS5m/eS4z/ATL5/EMB3010/uS5x/uL24m/uL13w/RPL10B/uL22z/eL29y/uL29m/uL30w/uS5y/PRPS9/bL25mz/eL31x/uL1m/NA/eS21y/uS15my/uS9z/eL34z/eL30z/uS11y/eL27x/ARP2/eL6x/eS4x/uS5w/DECOY/NA/NA/bS21m/uS3x/bL33m/bL25my/eL33y/uL15x/RPS19/uL10z/eS12y/eL33w/bL17my/eL21w/bL17mz/eS19x/NA/eS10z/uL13m/uL2x/uL4m/RPL12C/eL14y/NFD3/eL18y/mL41y/emb2171/ARS27A/eS8y/bL21m/NA/eS26y/NA/bL12mx/uS19y/eL15z/uS10y/bL36m/eL19z/NA/ATBBC1/bL28m/RPL27A/PGY2/uL29w/uL6x/RPL3P/RPL23A2/NA/OLI7/RPS11-BETA/uL22y/SAC56/uS11x/eL31z/eL40y/RPL10/uL14m/eS24y/RPSAb/ARP1/P1x",111
"GO:0005198","structural molecule activity","141/3374","264/14665",0.534090909090909,2.3214117314221,11.843398918712,3.4186501367061e-27,1.0085017903283e-24,1.0085017903283e-24,"RPS9M/ATRPS13A/SEH1H/eS25w/bS6mz/eL36y/eL24z/TUB1/mL43/eS17w/MOS3/TUB8/uL24z/uS12y/uS19x/eL22z/uS4y/API2/eL43z/bL9m/NUP133/ATRPS5B/TUB3/eL20y/uL15m/uS5m/eS4z/beta1-COP/ATL5/G-H2AX/EMB3010/ACT7/uS5x/uL24m/uL13w/ATEXT3/RPL10B/uL22z/eL29y/uL29m/uL30w/AIR12/uS5y/PRPS9/bL25mz/eL31x/uL1m/NA/eS21y/TUB6/uS15my/uS9z/eL34z/eL30z/uS11y/eL27x/LRX4/b?1-COP/ARP2/eL6x/eS4x/uS5w/DECOY/TUA5/NA/NA/ACT3/HMGB4/bS21m/epsilon1-COP/uS3x/bL33m/SEC31B/bL25my/eL33y/uL15x/RPS19/uL10z/eS12y/eL33w/bL17my/gamma2-COP/eL21w/bL17mz/eS19x/NA/eS10z/uL13m/uL2x/uL4m/RPL12C/eL14y/NFD3/eL18y/ARP8/mL41y/emb2171/NA/ARS27A/eS8y/bL21m/NA/eS26y/CLC1/NA/bL12mx/uS19y/eL15z/H3.3/TUA2/uS10y/bL36m/eL19z/NA/CLC2/ATBBC1/bL28m/RPL27A/PGY2/uL29w/uL6x/H3.1/RPL3P/RPL23A2/NA/OLI7/RPS11-BETA/uL22y/h2a.w.7/SAC56/uS11x/LRX2/CENH3/eL31z/eL40y/RPL10/uL14m/eS24y/RPSAb/ARP1/P1x",141
"GO:0004497","monooxygenase activity","57/3374","125/14665",0.456,1.98199170124481,6.02716640652995,1.96915759960656e-08,3.87267661255956e-06,3.87267661255956e-06,"CYP716A1/CYP94C1/YUC10/CYP707A4/CYP94B1/CYP86A8/NA/CYP93D1/CYP72A14/ACO4/CYP707A3/CYP72A15/CYP89A6/AtDMR6/CYP724A1/CYP709B1/CYP712A1/ATR4/ATSMO1/CYP72A9/MIOX1/CYP71B37/AtCLO4/CBB3/CYP81D3/CYP72A10/CYP75B1/ATFAH1/CYP84A1/CYP712A2/GAS2/atCYP51/CKRC2/CYP71B35/AtYUC6/NA/BAS1/DRY2/ATSMO1-1/CYP81D5/CYP79A2/MIOX5/AtSBH2/NA/ACO5/NA/CYP714A1/CYP72A7/AOS/CYP722A1/CYP715A1/CYP71B36/CYP81K2/AtCLO3/CYP81D8/CYP71B34/CYP82C4",57
"GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","66/3374","165/14665",0.4,1.73858921161826,5.21547048627813,7.08600116998492e-07,0.000104518517257278,0.000104518517257278,"CYP716A1/DES-1-LIKE/CYP94C1/AAD6/CYP707A4/CYP94B1/CYP86A8/ATGA2OX4/CYP93D1/NA/ACO4/GA2ox9/CYP707A3/CYP89A6/AtDMR6/CYP724A1/NA/F3'H/CYP712A1/AtFAD2/ATR4/AtFAD7/ATSMO1/ATFLS1/BUL1/CYP78A6/ALKBH2/JAO2/CYP72A9/CYP71B37/NA/NA/CYP81D3/CYP72A10/CYP75B1/CYP706A6/NA/LUT2/ATFAH1/CYP712A2/GAS2/atCYP51/CKRC2/LBO1/CYP71B35/CYP704A2/DRY2/ATSMO1-1/NA/CYP79A2/AT2353/AtSBH2/NA/ACO5/CYP706A4/CYP86B1/AOP/AtSSI2/NA/CYP76C4/CYP71B36/CYP81D8/CYP71B34/CYP82C4/ANS/AtSLD2",66
"GO:0030554","adenyl nucleotide binding","105/3374","308/14665",0.340909090909091,1.48175216899283,4.67089116579083,5.13402598665726e-06,0.000605815066425557,0.000605815066425557,"AtFDH1/NA/NA/NA/HAK1/NA/RGFR2/GRACE/MUL/AKR4C9/CI51/LRR4/DXR/NA/ATGRP2/NA/NA/AAE7/NA/MDIS1/NA/ATUXS2/ABCD1/LRR/NA/AtGRF2/AtHsp90-7/UXS5/CARK11/NA/NA/AtGH3.11/PGK1/AtGRF1/NA/MUS/AtGLYR2/AtHsp70-14/GPDHC1/NA/NA/HSP60/ADR1-L1/ATCRY1/PYD1/AtGRF4/AtHsp90-6/atnudt8/RPS5/UGD2/UGD3/TN17/GYRA/AtVAB2/NA/NA/ATPURM/AtGRF5/AtHsp90.5/GRF3/AtGET3b/NA/ATHSP70/LRK10L2/NA/NA/EDA9/PUB50/L5/LRRAC1/ATNUDT10/ATNUDT2/ATIMD2/ALDH2/NA/HSC70-5/DSC1/TAO1/emb1796/MDIS2/PGK/AR192/G6PD4/SMXL7/PYR6/CAR1/AtCERK1/NA/RDK1/NAD-ME2/NA/BTL2/MAPKKK15/MGE1/TN21/GR-RBP3/NA/NA/MAP3KA/NA/TSC10B/SUT1/AtHsp90.4/NA/ELL1",105
"GO:0017076","purine nucleotide binding","127/3374","392/14665",0.323979591836735,1.40816855787958,4.47772594041472,1.02980298337278e-05,0.00101263960031657,0.00101263960031657,"AtFDH1/NA/NA/NA/HAK1/NA/TUB1/Drg1-3/RGFR2/GRACE/TUB8/MUL/AKR4C9/ATSGP1/CI51/LRR4/DXR/NA/ATGRP2/NA/NA/AAE7/NA/MDIS1/NA/ATUXS2/NA/TUB3/ABCD1/LRR/NA/AtGRF2/AtHsp90-7/UXS5/ATRAB-A2B/CARK11/NA/NA/AtGH3.11/ATRABG3A/PGK1/AtGRF1/NA/MUS/AtGLYR2/AtHsp70-14/AtRABA1f/GPDHC1/NA/NA/HSP60/ADR1-L1/ATCRY1/PYD1/TUB6/AtGRF4/AtHsp90-6/ARAC3/atnudt8/RPS5/UGD2/UGD3/TN17/GYRA/AtVAB2/NA/NA/ATPURM/AtGRF5/EngB-3/TUA5/AtHsp90.5/GRF3/APSR1/AtGET3b/NA/ATHSP70/LRK10L2/NA/NA/EDA9/PUB50/AtRABA4a/L5/LRRAC1/ATNUDT10/ATNUDT2/ATIMD2/ALDH2/NA/HSC70-5/ASAR1/ARFA1E/DSC1/TAO1/ATRAN3/emb1796/MDIS2/PGK/AR192/G6PD4/SMXL7/TUA2/PYR6/CAR1/AtCERK1/ATRAB-A2A/NA/RDK1/AT-RAB2/NAD-ME2/NA/BTL2/MAPKKK15/MGE1/TN21/ARFA1F/GR-RBP3/NA/NA/MAP3KA/NA/TSC10B/SUT1/AtHsp90.4/NA/ELL1",127
"GO:1901265","nucleoside phosphate binding","152/3374","490/14665",0.310204081632653,1.3482936743162,4.28661672928248,2.06049750199648e-05,0.00173670503739703,0.00173670503739703,"AtFDH1/NA/NA/NA/HAK1/NA/TUB1/Drg1-3/RGFR2/GRACE/YUC10/TUB8/MUL/AKR4C9/ATSGP1/CI51/LRR4/DXR/NA/ATGRP2/NA/NA/AAE7/NA/MDIS1/LPD1/NA/ACX1/ATUXS2/NA/NA/TUB3/ABCD1/LRR/NA/NA/AtGRF2/AtHsp90-7/UXS5/ATRAB-A2B/CARK11/AR2/NA/NA/AtGH3.11/ATRABG3A/PGK1/AtGRF1/NA/CBB1/MUS/AtGLYR2/AtHsp70-14/AtRABA1f/GPDHC1/NA/NA/HSP60/ADR1-L1/ATCRY1/PYD1/TUB6/AtGRF4/AtHsp90-6/ARAC3/atnudt8/RPS5/UGD2/UGD3/TN17/GYRA/AtVAB2/NA/NA/ATPURM/AtGRF5/EngB-3/TUA5/AtHsp90.5/GRF3/APSR1/AtGET3b/NA/ATHSP70/ACX3/LRK10L2/NA/NA/PDH2/EDA9/PUB50/AtRABA4a/MTHFR2/CKRC2/L5/LRRAC1/ATNUDT10/ATNUDT2/ATIMD2/ALDH2/NA/AtYUC6/NA/HSC70-5/ASAR1/ARFA1E/DSC1/TAO1/ATRAN3/emb1796/MDIS2/MO1/EMB1144/PGK/ACX4/AR192/G6PD4/SMXL7/TUA2/PYR6/NA/HAOX1/ACBP/CAR1/AtCERK1/ATRAB-A2A/NA/UVR3/RDK1/AT-RAB2/NAD-ME2/NA/BTL2/JK224/MAPKKK15/MGE1/ATFAO3/TN21/ARFA1F/GR-RBP3/ACBP4/NA/NA/MAP3KA/NA/TSC10B/SUT1/AtHsp90.4/NA/AtBBE23/ELL1/GOX1",152
"GO:0000166","nucleotide binding","150/3374","486/14665",0.308641975308642,1.34150402131038,4.18527227765368,3.10475279180373e-05,0.00228975518395525,0.00228975518395525,"AtFDH1/NA/NA/NA/HAK1/NA/TUB1/Drg1-3/RGFR2/GRACE/YUC10/TUB8/MUL/AKR4C9/ATSGP1/CI51/LRR4/DXR/NA/ATGRP2/NA/NA/AAE7/NA/MDIS1/LPD1/NA/ACX1/ATUXS2/NA/NA/TUB3/ABCD1/LRR/NA/NA/AtGRF2/AtHsp90-7/UXS5/ATRAB-A2B/CARK11/AR2/NA/NA/AtGH3.11/ATRABG3A/PGK1/AtGRF1/NA/CBB1/MUS/AtGLYR2/AtHsp70-14/AtRABA1f/GPDHC1/NA/NA/HSP60/ADR1-L1/ATCRY1/PYD1/TUB6/AtGRF4/AtHsp90-6/ARAC3/atnudt8/RPS5/UGD2/UGD3/TN17/GYRA/AtVAB2/NA/NA/ATPURM/AtGRF5/EngB-3/TUA5/AtHsp90.5/GRF3/APSR1/AtGET3b/NA/ATHSP70/ACX3/LRK10L2/NA/NA/PDH2/EDA9/PUB50/AtRABA4a/MTHFR2/CKRC2/L5/LRRAC1/ATNUDT10/ATNUDT2/ATIMD2/ALDH2/NA/AtYUC6/NA/HSC70-5/ASAR1/ARFA1E/DSC1/TAO1/ATRAN3/emb1796/MDIS2/MO1/EMB1144/PGK/ACX4/AR192/G6PD4/SMXL7/TUA2/PYR6/NA/HAOX1/CAR1/AtCERK1/ATRAB-A2A/NA/UVR3/RDK1/AT-RAB2/NAD-ME2/NA/BTL2/JK224/MAPKKK15/MGE1/ATFAO3/TN21/ARFA1F/GR-RBP3/NA/NA/MAP3KA/NA/TSC10B/SUT1/AtHsp90.4/NA/AtBBE23/ELL1/GOX1",150
"GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","22/3374","44/14665",0.5,2.17323651452282,4.26045450531414,8.23111460731558e-05,0.00502504488541818,0.00502504488541818,"CYP716A1/CYP707A4/CYP93D1/CYP707A3/CYP89A6/AtDMR6/CYP712A1/ATR4/CYP71B37/CYP81D3/CYP75B1/CYP712A2/GAS2/atCYP51/CKRC2/CYP71B35/DRY2/CYP79A2/CYP71B36/CYP81D8/CYP71B34/CYP82C4",22
"GO:0005507","copper ion binding","43/3374","109/14665",0.394495412844037,1.71466367200883,4.09379879089321,8.51702522952234e-05,0.00502504488541818,0.00502504488541818,"NA/MAT3/AtFBA8/ATGRP2/ATCIMS/ADK2/ATCYTC-A/GAPC/NA/HSP60/AGD2/TIM13/ATGLN1;1/ATPURM/TUP5/GAPC-2/HCC1/ATMT-1/ENR1/CPN10/NA/NA/ENO2/AAC2/ATCTIMC/ATSAHH1/AR192/CYTC-2/ATMT3/NA/NA/AtSAM2/MGE1/ADK1/ARFA1F/GR-RBP3/LOS1/NA/mMDH2/NA/mL40/DHAD/ATCPN21",43
